1862,7,1,Tuesday,DWR_1862_07-0.jpg
NAIRN,29.67,52,,
ABERDEEN,29.66,53,,
LEITH,29.72,56,,
BERWICK,29.76,50,,
COPENHAGEN,29.62,55,,
ARDROSSAN,29.75,54,,
PORTRUSH,29.84,53,,
SHIELDS,29.76,54,,
SCARBOROUGH,29.78,53,,
HELIGOLAND,29.69,54,,
LIVERPOOL,29.87,57,,
HOLYHEAD,29.9,58,,
GALWAY,30.03,58,,
HELDER,29.83,55,,
YARMOUTH,29.84,55,,
VALENTIA,30.2,57,,
QUEENSTOWN,30.1,60,,
LONDON,29.93,60,,
DOVER,29.97,61,,
PORTSMOUTH,29.99,60,,
WEYMOUTH,999,999,,
PORTLAND,30.01,62,,
PLYMOUTH,30.08,59,,
PENZANCE,30.19,58,,
JERSEY,30.15,61,,
BREST,30.22,57,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,63,,
LISBON,30.18,77,,
