1863,06,01,Monday,DWR_1863_06-0.jpg
NAIRN, 30.08, 61
ABERDEEN, 30.12, 58
LEITH, 30.15, 55
BERWICK, 999.00, 999
COPENHAGEN, 30.17, 51
ARDROSSAN, 30.15, 57
PORTRUSH, 999.00, 999
SHIELDS, 30.25, 54
SCARBOROUGH, 30.25, 53
HELIGOLAND, 30.23, 51
LIVERPOOL, 30.24, 57
HOLYHEAD, 30.19, 56
GALWAY, 30.16, 60
HELDER, 30.29, 50
YARMOUTH, 30.32, 51
VALENTIA, -999.00, 61
QUEENSTOWN, 30.23, 64
LONDON, 30.31, 55
DOVER, 30.37, 55
PORTSMOUTH, 30.26, 55
WEYMOUTH, 30.28, 55
PORTLAND, 999.00, 999
PLYMOUTH, 30.28, 57
PENZANCE, 30.28, 58
JERSEY, 999.00, 999
BREST, 30.20, 57
LORIENT, 30.12, 59
ROCHEFORT, 30.08, 64
BAYONNE, 29.96, 66
LISBON, 29.97, 70
