1863,02,09,Monday,DWR_1863_02-6.jpg
NAIRN, 29.94, 34
ABERDEEN, 29.95, 34
LEITH, 30.02, 38
BERWICK, 999.00, 999
COPENHAGEN, 29.58, 35
ARDROSSAN, 30.02, 40
PORTRUSH, 30.04, 40
SHIELDS, 30.06, -999
SCARBOROUGH, 30.08, 35
HELIGOLAND, 29.78, 39
LIVERPOOL, 30.16, 41
HOLYHEAD, 30.15, 41
GALWAY, 30.12, 42
HELDER, 30.00, 41
YARMOUTH, 30.12, 36
VALENTIA, 30.19, 42
QUEENSTOWN, 30.21, 42
LONDON, 30.19, 34
DOVER, 999.00, 999
PORTSMOUTH, 30.21, 39
WEYMOUTH, 30.25, 37
PORTLAND, 999.00, 999
PLYMOUTH, 30.26, 38
PENZANCE, 30.28, 38
JERSEY, 999.00, 999
BREST, 30.28, 41
LORIENT, 30.20, 37
ROCHEFORT, 30.20, 43
BAYONNE, 999.00, 46
LISBON, 30.27, 48
