1861,3,4,Monday,DWR_1861_03-2.jpg
NAIRN,29.63,35,,
ABERDEEN,29.67,37,,
LEITH,29.79,39,,
BERWICK,29.94,39,,
COPENHAGEN,29.52,36,,
ARDROSSAN,29.94,41,,
PORTRUSH,30.01,43,,
SHIELDS,29.8,36,,
SCARBOROUGH,29.8,39,,
HELIGOLAND,999,999,,
LIVERPOOL,30.01,41,,
HOLYHEAD,999,999,,
GALWAY,30.22,40,,
HELDER,29.77,37,,
YARMOUTH,29.86,40,,
VALENTIA,30.3,46,,
QUEENSTOWN,30.25,44,,
LONDON,29.97,41,,
DOVER,29.93,43,,
PORTSMOUTH,30.05,45,,
WEYMOUTH,999,999,,
PORTLAND,30.09,45,,
PLYMOUTH,30.12,45,,
PENZANCE,30.25,44,,
JERSEY,30.17,45,,
BREST,30.22,46,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,30.37,55,,
LISBON,999,999,,
