1861,7,18,Thursday,DWR_1861_07-12.jpg
NAIRN,29.33,56,,
ABERDEEN,29.33,54,,
LEITH,29.42,57,,
BERWICK,29.39,58,,
COPENHAGEN,999,999,,
ARDROSSAN,29.44,55,,
PORTRUSH,29.43,55,,
SHIELDS,29.5,58,,
SCARBOROUGH,29.55,60,,
HELIGOLAND,999,999,,
LIVERPOOL,29.63,61,,
HOLYHEAD,999,999,,
GALWAY,29.57,64,,
HELDER,999,999,,
YARMOUTH,29.77,62,,
VALENTIA,29.66,58,,
QUEENSTOWN,29.64,58,,
LONDON,29.78,62,,
DOVER,29.85,64,,
PORTSMOUTH,29.81,63,,
WEYMOUTH,999,999,,
PORTLAND,29.82,61,,
PLYMOUTH,29.8,63,,
PENZANCE,29.85,61,,
JERSEY,999,999,,
BREST,999,999,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,999,999,,
LISBON,999,999,,
