1863,11,02,Monday,DWR_1863_11-1.jpg
NAIRN, 29.23, 27
ABERDEEN, 29.18, 38
LEITH, 29.12, 42
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 28.94, 49
SCARBOROUGH, -999.00, 46
HELIGOLAND, 999.00, 999
LIVERPOOL, 28.85, 43
HOLYHEAD, 28.83, 45
GALWAY, 29.25, 42
HELDER, 999.00, 999
YARMOUTH, 28.92, 50
VALENTIA, 999.00, 999
QUEENSTOWN, 29.12, 43
LONDON, 28.92, 42
DOVER, 29.01, 48
PORTSMOUTH, 28.94, 47
WEYMOUTH, 28.96, 45
PORTLAND, 999.00, 999
PLYMOUTH, 29.00, 45
PENZANCE, 29.05, 45
JERSEY, 999.00, 999
BREST, 29.21, 45
LORIENT, 29.21, 46
ROCHEFORT, 29.49, 50
BAYONNE, 999.00, 999
LISBON, 999.00, 999
