1862,12,30,Tuesday,DWR_1862_12-26.jpg
NAIRN,29.26,39,,
ABERDEEN,29.25,39,,
LEITH,29.29,43,,
BERWICK,999,999,,
COPENHAGEN,29.52,39,,
ARDROSSAN,29.34,45,,
PORTRUSH,999,44,,
SHIELDS,29.29,42,,
SCARBOROUGH,29.31,41,,
HELIGOLAND,29.49,42,,
LIVERPOOL,29.4,45,,
HOLYHEAD,29.42,45,,
GALWAY,29.68,37,,
HELDER,29.49,44,,
YARMOUTH,29.45,41,,
VALENTIA,29.74,45,,
QUEENSTOWN,29.65,41,,
LONDON,29.47,44,,
DOVER,999,999,,
PORTSMOUTH,29.45,44,,
WEYMOUTH,29.53,41,,
PORTLAND,999,999,,
PLYMOUTH,29.54,40,,
PENZANCE,29.61,45,,
JERSEY,29.52,45,,
BREST,29.59,45,,
LORIENT,29.52,46,,
ROCHEFORT,29.37,48,,
BAYONNE,999,50,,
LISBON,999,999,,
