1861,10,2,Wednesday,DWR_1861_10-2.jpg
NAIRN,29.62,52,,
ABERDEEN,29.64,50,,
LEITH,29.74,55,,
BERWICK,29.71,53,,
COPENHAGEN,29.49,52,,
ARDROSSAN,29.78,55,,
PORTRUSH,999,53,,
SHIELDS,29.81,54,,
SCARBOROUGH,29.85,56,,
HELIGOLAND,999,999,,
LIVERPOOL,29.89,56,,
HOLYHEAD,999,999,,
GALWAY,29.91,54,,
HELDER,29.79,58,,
YARMOUTH,29.82,60,,
VALENTIA,30,55,,
QUEENSTOWN,29.95,61,,
LONDON,29.89,58,,
DOVER,29.85,63,,
PORTSMOUTH,29.97,59,,
WEYMOUTH,999,999,,
PORTLAND,29.96,58,,
PLYMOUTH,29.96,58,,
PENZANCE,29.98,51,,
JERSEY,999,999,,
BREST,29.94,58,,
LORIENT,999,999,,
ROCHEFORT,999,999,,
BAYONNE,29.88,68,,
LISBON,999,999,,
