1862,12,16,Tuesday,DWR_1862_12-15.jpg
NAIRN,29.73,48,,
ABERDEEN,29.88,48,,
LEITH,29.91,51,,
BERWICK,29.99,48,,
COPENHAGEN,30.43,49,,
ARDROSSAN,29.9,50,,
PORTRUSH,999,43,,
SHIELDS,30.05,45,,
SCARBOROUGH,30.15,39,,
HELIGOLAND,30.45,34,,
LIVERPOOL,30.19,43,,
HOLYHEAD,30.11,47,,
GALWAY,29.98,48,,
HELDER,30.39,36,,
YARMOUTH,30.35,37,,
VALENTIA,29.97,52,,
QUEENSTOWN,30.08,51,,
LONDON,30.33,41,,
DOVER,999,999,,
PORTSMOUTH,30.33,45,,
WEYMOUTH,30.33,46,,
PORTLAND,999,999,,
PLYMOUTH,30.28,49,,
PENZANCE,30.28,50,,
JERSEY,30.4,44,,
BREST,30.36,45,,
LORIENT,999,999,,
ROCHEFORT,30.32,37,,
BAYONNE,999,36,,
LISBON,999,999,,
