1863,12,10,Thursday,DWR_1863_12-8.jpg
NAIRN, 29.60, 41
ABERDEEN, 29.71, 40
LEITH, 29.81, 44
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 29.96, 48
SCARBOROUGH, 29.99, 44
HELIGOLAND, -999.00, 46
LIVERPOOL, 30.11, 48
HOLYHEAD, 30.11, 48
GALWAY, 30.16, 47
HELDER, 999.00, 999
YARMOUTH, 30.15, 39
VALENTIA, 30.26, 48
QUEENSTOWN, 30.16, 46
LONDON, 30.22, 38
DOVER, 30.26, 42
PORTSMOUTH, 30.27, 47
WEYMOUTH, 30.30, 46
PORTLAND, 999.00, 999
PLYMOUTH, 30.31, 47
PENZANCE, 30.34, 47
JERSEY, 999.00, 999
BREST, 30.28, 50
LORIENT, 30.28, 52
ROCHEFORT, 30.39, 45
BAYONNE, 999.00, 999
LISBON, 999.00, 999
