1863,03,03,Tuesday,DWR_1863_03-1.jpg
NAIRN, 29.51, 50
ABERDEEN, 29.62, 48
LEITH, 29.63, 54
BERWICK, 999.00, 999
COPENHAGEN, 30.03, 39
ARDROSSAN, 29.58, 49
PORTRUSH, 29.46, -999
SHIELDS, 29.76, 54
SCARBOROUGH, 29.83, 48
HELIGOLAND, 30.01, 45
LIVERPOOL, 29.73, 52
HOLYHEAD, 29.61, 52
GALWAY, 29.38, 51
HELDER, 30.01, 46
YARMOUTH, 29.96, 45
VALENTIA, 29.34, 50
QUEENSTOWN, 29.47, 52
LONDON, 29.89, 46
DOVER, 999.00, 999
PORTSMOUTH, 29.82, 48
WEYMOUTH, 29.79, 50
PORTLAND, 999.00, 999
PLYMOUTH, 29.71, 51
PENZANCE, 29.66, 51
JERSEY, 999.00, 999
BREST, 29.69, 50
LORIENT, 29.69, 48
ROCHEFORT, 29.84, 46
BAYONNE, 999.00, 48
LISBON, 29.84, 52
