"ARMAGH    GR 2878E 3458N      62m AMSL"

"DATA FOR THE PERIOD FROM 1 January 1920 to 31st December 1929"

OBSERVATIONS AT 0930 & 2130 FROM JULY OF 1926.


Key: -999 date does not exist, -888 data unavailable.


"TABLE OF 24 HOUR MAXIMUM TEMPERATURE (DEG FAHRENHEIT)"

1920 1    2    3    4	 5    6    7	8    9   10   11   12
 1 36.2 50.2 50.7 49.1 47.2 60.2 58.2 62.5 64.0 52.4 49.8 45.8
 2 41.4 56.1 49.1 45.2 56.5 60.0 58.3 62.8 63.4 57.7 46.3 46.0
 3 46.8 54.3 49.8 48.4 50.5 65.3 63.7 61.2 60.7 57.0 48.2 55.3
 4 41.1 44.5 52.5 51.2 55.1 62.8 65.8 62.2 62.9 61.0 54.1 48.7
 5 37.0 44.2 50.0 48.9 60.1 69.0 66.8 60.0 63.5 59.3 51.7 41.8
 6 37.7 47.3 50.0 54.2 61.0 64.5 61.4 63.1 61.0 56.1 48.7 35.6
 7 51.2 49.3 42.0 47.2 53.1 64.9 59.5 61.1 61.0 59.3 53.9 40.6
 8 52.0 49.7 43.1 45.8 54.0 65.8 60.1 68.4 67.0 62.0 55.8 39.0
 9 37.7 50.6 47.9 49.2 54.9 62.4 60.8 61.7 62.6 64.9 55.8 40.2
10 48.9 52.2 50.1 48.0 57.5 59.9 64.9 60.3 62.1 61.6 52.7 44.2
11 45.0 45.2 49.1 50.2 54.5 60.2 66.5 58.7 62.3 54.7 49.7 36.1
12 51.6 49.5 46.1 50.1 56.8 63.2 66.8 61.9 66.4 57.8 55.0 40.0
13 50.7 49.4 47.8 50.1 55.8 63.5 64.0 65.8 64.9 59.5 53.9 40.1
14 41.0 47.5 44.2 55.8 59.4 63.1 66.2 68.9 65.6 58.0 57.9 33.0
15 52.1 49.2 45.1 54.1 66.3 65.0 66.0 64.0 59.8 55.6 58.6 37.3
16 53.0 49.6 48.5 51.5 55.3 62.2 63.7 68.1 58.2 52.7 44.7 36.1
17 56.7 51.9 56.5 49.6 54.9 69.0 65.9 64.6 59.0 51.2 46.8 38.5
18 52.6 52.0 52.8 54.0 53.1 66.8 65.9 59.5 53.6 51.3 57.7 38.9
19 40.8 48.9 55.7 51.6 55.8 66.2 64.8 59.8 59.3 52.2 56.9 40.0
20 49.1 41.5 52.6 53.2 58.0 67.1 66.0 61.7 52.9 56.9 56.0 48.0
21 50.2 49.6 51.1 55.1 52.2 62.8 67.1 56.6 54.0 62.4 51.1 48.8
22 50.0 49.1 54.6 55.5 58.6 64.2 60.7 61.5 60.4 58.0 46.8 43.1
23 47.4 46.2 54.0 53.8 67.9 63.2 62.9 58.6 61.8 61.8 49.0 42.4
24 43.8 43.9 51.2 60.4 70.3 60.8 62.6 59.1 62.8 57.4 45.8 53.1
25 46.9 47.8 49.0 53.5 72.7 65.8 58.0 62.6 67.6 55.1 49.6 54.6
26 48.2 46.9 49.5 55.4 71.0 66.8 60.1 67.0 68.1 56.8 51.8 53.4
27 47.0 48.5 48.6 53.0 60.1 63.5 63.6 68.6 65.5 57.5 51.9 50.9
28 41.5 55.7 52.8 52.5 62.0 66.0 62.0 70.1 61.8 55.1 46.8 47.6
29 43.1 55.9 52.3 53.4 61.2 61.3 61.8 69.2 62.6 53.0 50.7 45.8
30 45.3 -999 57.3 52.2 60.0 64.2 64.0 69.8 63.3 55.6 51.7 48.6
