      1821    4.84    7.25   14.01   10.47    9.13
      1822    5.46    8.67   14.70    9.29    9.32
      1823    2.32    7.34   12.30    8.36    7.65
      1824    4.36    7.40   14.52    9.22    8.91
      1825    4.10    8.57   15.30    9.94    9.40
      1826    3.96    8.59   16.17    9.04    9.64
      1827    3.76    8.13   14.48   10.78    9.39
      1828    6.33    7.73     0.0   10.50    0.0
      1829    5.13    7.09   13.10    0.0     0.0
      1830    0.0     0.0     0.0     9.22    0.0
      1831    3.55    8.43   15.10   10.14    9.53
      1832    5.09    8.15   14.61    9.82    9.40
      1833    4.69    7.58   14.12    9.06    8.89
      1834    5.84    0.0     0.0     0.0     0.0
      1835    0.0     0.0    14.52    9.39    0.0
      1836    3.90    6.98   13.66    7.38    7.93
      1837    3.69    5.14   14.59    9.13    8.30
      1838    2.64    6.30   13.67    7.79    7.49
      1839    3.59    6.75   13.16    8.35    7.89
      1840    3.51    7.45   13.25    7.13    7.77
      1841    2.38    8.18   12.84    8.02    7.99
      1842    3.66    7.85   14.35    8.23    8.76
      1843    4.37    7.58   13.46    8.63    8.58
      1844    4.91    8.22   13.56    9.45    8.59
      1845    3.40    7.15   13.32    8.60    8.23
      1846    5.60    7.83   15.58    9.81    9.48
      1847    1.88    7.49   14.39    9.30    8.58
      1848    3.97    8.10   12.90    8.30    8.31
      1849    5.05    8.09   13.56    9.13    8.80
      1850    4.15    7.68   13.99    0.0     0.0
