36
1965                                                
1  9  20  5  18  2  7  24  14  5  9  9  7  5  25  5  27  9  32  9  2  5  27  30  18  5
2  9  20  5  16  5  18  5  18  2  16  13  18  5  36  5  7  5  5  5  20  5  32  5  23  18
3  9  20  5  9  5  18  24  18  9  20  5  20  5  36  5  36  5  18  2  14  9  32  5  32  9
4  9  23  5  2  5  5  9  18  9  -777  0  18  9  36  5  7  2  36  5  18  9  18  9  18  13
5  9  20  9  -777  0  27  5  5  5  27  9  18  9  34  9  23  24  34  9  -777  0  23  5  23  13
6  9  20  13  18  5  20  9  18  9  18  9  5  5  23  9  20  13  36  2  -777  0  9  9  27  9
7  9  18  13  36  5  23  9  23  9  18  13  5  5  36  5  36  9  23  5  11  5  9  19  27  5
8  9  23  9  23  5  20  9  27  5  27  19  2  5  34  5  27  5  20  5  7  9  18  13  25  9
9  9  23  24  34  2  18  5  20  13  27  9  2  5  34  5  27  9  23  9  9  5  9  9  27  19
10  9  18  24  32  5  18  13  25  9  23  2  18  9  16  9  16  18  32  2  5  5  20  5  32  5
11  9  23  18  23  5  5  5  25  9  23  9  16  13  18  9  11  13  36  5  9  5  9  9  27  5
12  9  18  18  23  18  9  18  27  9  18  5  20  9  9  9  16  9  27  5  7  5  9  5  20  5
13  9  16  19  29  18  9  5  27  9  18  9  23  9  7  5  14  18  18  5  18  5  9  5  23  13
14  9  23  13  32  5  18  9  23  9  23  5  18  9  7  5  11  13  18  9  18  13  36  5  18  13
15  9  27  9  27  9  18  13  27  9  23  5  18  5  9  9  20  5  20  9  27  5  9  5  18  9
16  9  23  13  23  9  23  24  29  5  11  9  23  13  9  9  23  5  20  9  18  5  9  24  23  9
17  9  23  19  27  5  -777  0  27  19  7  5  23  9  20  2  18  5  20  9  20  13  5  24  23  19
18  9  23  9  16  5  23  5  27  9  36  13  25  13  16  9  20  18  32  9  -777  0  5  9  23  9
19  9  20  5  2  5  36  5  36  13  5  9  25  13  9  5  18  9  20  13  9  2  5  9  23  9
