Daily corrected cloud cover in the evening, 1930-1939 (oktas).
Column 1 - date, column 2 Jan, column 3 Feb, column 4 March etc.
Key: -999 date does not exist, -888 data unavailable, *** data cannot be read.

1930                         
  1        4.0        8.0  	 0.0  	    0.8        0.0  	  5.6	     5.6   	8.0  	   2.4        7.2  	 8.0  	    8.0  
  2        8.0        8.0  	 8.0  	    8.0        1.6  	  4.0	     7.2   	6.4  	   0.0        8.0  	 5.6  	    1.6  
  3        8.0        0.0  	 8.0  	    8.0        5.6  	  0.0	     3.2   	4.8  	   0.0        8.0  	 4.0  	    0.0  
  4        0.0        8.0  	 8.0  	    7.2        0.0  	  2.4	     4.0   	1.6  	   8.0        7.2  	 0.0  	    8.0  
  5        0.8        0.0  	 8.0  	    0.0        1.6  	  6.4	     8.0   	4.8  	   6.4        1.6  	 0.0  	    8.0  
  6        8.0        0.0  	 0.0  	    0.0        4.8  	  5.6	     8.0   	0.8  	   1.6        1.6  	 0.8  	    8.0  
  7        8.0        0.8  	 7.2  	    8.0        5.6  	  0.0	     8.0   	8.0  	   2.4        8.0  	 8.0  	    1.6  
  8        7.2        7.2  	 8.0  	    8.0        7.2  	  5.6	     8.0   	8.0  	   8.0        4.8  	 8.0  	    0.8  
  9        8.0        0.0  	 4.0  	    8.0        4.0  	  8.0	     8.0   	8.0  	   0.8        5.6  	 0.8  	    0.8  
 10        6.4        7.2  	 4.8  	    8.0        8.0  	  6.4	     6.4   	6.4  	   0.0        8.0  	 2.4  	    8.0  
 11        6.4        7.2  	 7.2  	    6.4        4.8  	  0.0	     0.0   	1.6  	   8.0        0.0  	 7.2  	    6.4  
 12        0.0        0.0  	 8.0  	    6.4        8.0  	  2.4	     8.0   	8.0  	   5.6        0.0  	 8.0  	    8.0  
 13        4.0        0.0  	 8.0  	    7.2        1.6  	  0.0	     6.4   	8.0  	   8.0        7.2  	 8.0  	    0.0  
 14        0.0        8.0  	 8.0  	    0.0        0.8  	  0.8	     8.0   	4.8  	   1.6        8.0  	 8.0  	    0.0  
 15        0.0        1.6  	 6.4  	    0.0        0.0  	  5.6	     8.0   	0.0  	   1.6        0.8  	 0.0  	    8.0  
 16        8.0        5.6  	 4.8  	    7.2        4.0  	  1.6	     8.0   	4.8  	   8.0        4.8  	 0.0  	    1.6  
 17        8.0        0.0  	 8.0  	    0.0        2.4  	  2.4	     7.2   	8.0  	   8.0        4.8  	 8.0  	    8.0  
 18        8.0        0.0  	 8.0  	    2.4        6.4  	  4.0	     8.0   	8.0  	   0.0        0.0  	 8.0  	    8.0  
 19        1.6        0.0  	 0.0  	    0.0        8.0  	  8.0	     7.2   	3.2  	   8.0        0.0  	 6.4  	    8.0  
 20        0.0        3.2  	 4.0  	    6.4        8.0  	  0.0	     7.2   	8.0  	   0.0        4.8  	 8.0  	    0.8  
 21        8.0        4.0  	 0.0  	    0.0        8.0  	  4.8	     4.8   	8.0  	   5.6        7.2  	 4.8  	    8.0  
 22        8.0        8.0  	 4.8  	    4.0        0.0  	  4.8	     5.6   	1.6  	   8.0        8.0  	 0.8  	    6.4  
 23        0.8        8.0  	 0.0  	    8.0        2.4  	  4.0	     8.0   	7.2  	   4.0        2.4  	 8.0  	    6.4  
 24        0.0        8.0  	 8.0  	    8.0        2.4  	  0.8	     8.0   	4.0  	   6.4        8.0  	 1.6  	    8.0  
 25        0.0        8.0  	 8.0  	    8.0        1.6  	  4.8	     8.0   	8.0  	   1.6        0.0  	 8.0  	    8.0  
 26        8.0        8.0  	 8.0  	    8.0        4.8  	  7.2	     6.4   	0.0  	   0.0        8.0  	 0.0  	    4.0  
 27        0.0        0.0  	 5.6  	    8.0        8.0  	  4.0	     4.0   	8.0  	   8.0        6.4  	 0.0  	    4.0  
 28        8.0        8.0  	 0.8  	    1.6        0.0  	  8.0	     8.0   	8.0  	   8.0        8.0  	 8.0  	    6.4  
 29        1.6       -999  	 0.0  	    0.0        7.2  	  4.0	     3.2   	0.0  	   8.0        8.0  	 0.0  	    0.0  
 30        0.0       -999  	 8.0  	    0.0        4.8  	  8.0	     2.4   	8.0  	   0.0        8.0  	 3.2  	    8.0  
 31        8.0       -999  	 8.0  	   -999        2.4  	 -999	     8.0   	0.0  	  -999        8.0  	-999  	    0.8  
                         
1931                         
  1        6.4        7.2  	 1.6  	    8.0        0.8  	  8.0	     4.8   	6.4  	   8.0        8.0  	 8.0  	    6.4  
  2        0.0        7.2  	 6.4  	    0.8        0.0  	  8.0	     0.8   	1.6  	   8.0        0.0  	 6.4  	    6.4  
  3        2.4        4.0  	 5.6  	    3.2        4.0  	  3.2	     5.6   	0.0  	   8.0        8.0  	 8.0  	    7.2  
  4        0.0        0.0  	 8.0  	    8.0        0.0  	  8.0	     5.6   	0.0  	   0.0        6.4  	 6.4  	    4.0  
  5        0.0        8.0  	 8.0  	    8.0        8.0  	  8.0	     4.8   	0.0  	   0.0        8.0  	 8.0  	    8.0  
  6        0.8        0.0  	 4.8  	    8.0        6.4  	  8.0	     8.0   	8.0  	   0.0        8.0  	 3.2  	    0.0  
  7        3.2        4.0  	 6.4  	    4.8        7.2  	  8.0	     8.0   	8.0  	   0.0        0.0  	 0.0  	    8.0  
  8        1.6        8.0  	 7.2  	    6.4        0.0  	  2.4	     6.4   	2.4  	   1.6        8.0  	 8.0  	    0.0  
  9        4.0        8.0  	 0.0  	    1.6        8.0  	  8.0	     8.0   	8.0  	   4.0        0.0  	 1.6  	    8.0  
 10        8.0        0.0  	 0.0  	    4.0        7.2  	  5.6	     3.2   	0.0  	   0.0        1.6  	 4.0  	    8.0  
 11        4.0        3.2  	 7.2  	    8.0        0.8  	  8.0	     8.0   	8.0  	   8.0        8.0  	 6.4  	    4.8  
 12        6.4        2.4  	 2.4  	    1.6        8.0  	  2.4	     4.8   	8.0  	   4.0        0.0  	 0.0  	    8.0  
 13        3.2        3.2  	 0.8  	    8.0        6.4  	  8.0	     8.0   	8.0  	   2.4        0.0  	 8.0  	    8.0  
 14        7.2        8.0  	 0.0  	    1.6        6.4  	  8.0	     4.0   	8.0  	   8.0        8.0  	 4.0  	    5.6  
 15        8.0        8.0  	 0.0  	    5.6        0.8  	  8.0	     3.2   	4.8  	   8.0        0.8  	 0.0  	    8.0  
 16        0.0        4.0  	 0.0  	    8.0        0.8  	  0.0	     7.2   	8.0  	   8.0        0.0  	 4.0  	    8.0  
 17        3.2        0.0  	 1.6  	    8.0        0.0  	  6.4	     8.0   	0.0  	   8.0        8.0  	 8.0  	    8.0  
 18        8.0        1.6  	 8.0  	    7.2        6.4  	  8.0	     6.4   	8.0  	   8.0        8.0  	 0.0  	    8.0  
 19        8.0        8.0  	 8.0  	    8.0        3.2  	  0.8	     7.2   	8.0  	   0.0        8.0  	 7.2  	    6.4  
 20        2.4        2.4  	 8.0  	    6.4        2.4  	  8.0	     4.0   	6.4  	   8.0        0.0  	 0.0  	    7.2  
 21        8.0        0.0  	 7.2  	    8.0        7.2  	  8.0	     8.0   	0.0  	   1.6        5.6  	 0.0  	    0.0  
 22        8.0        0.0  	 0.0  	    5.6        0.0  	  8.0	     5.6   	0.8  	   0.0        0.0  	 8.0  	    0.0  
 23        2.4        1.6  	 8.0  	    8.0        5.6  	  8.0	     8.0   	0.0  	   7.2        0.0  	 1.6  	    8.0  
 24        6.4        8.0  	 0.0  	    6.4        2.4  	  0.0	     8.0   	4.0  	   8.0        0.0  	 4.0  	    8.0  
 25        6.4        8.0  	 0.0  	    4.0        6.4  	  6.4	     8.0   	1.6  	   8.0        1.6  	 6.4  	    8.0  
 26        0.8        3.2  	 0.0  	    7.2        3.2  	  4.8	     6.4   	5.6  	   8.0        2.4  	 3.2  	    8.0  
 27        8.0        4.0  	 5.6  	    5.6        8.0  	  8.0	     6.4   	7.2  	   8.0        8.0  	 6.4  	    8.0  
 28        8.0        4.0  	 8.0  	    0.0        6.4  	  6.4	     0.8   	3.2  	   8.0        8.0  	 7.2  	    8.0  
 29        0.0       -999  	 8.0  	    0.8        6.4  	  4.0	     6.4   	4.0  	   8.0        8.0  	 1.6  	    4.0  
 30        8.0       -999  	 6.4  	    5.6        8.0  	  8.0	     7.2   	0.0  	   0.8        8.0  	 0.0  	    0.0  
 31        8.0       -999  	 4.8  	   -999        7.2  	 -999	     8.0   	0.0  	  -999        2.4  	-999  	    8.0  

1932                         
