Daily corrected cloud cover in the morning, 1900-1909 (oktas).
Column 1 - date, column 2 Jan, column 3 Feb, column 4 March etc.
Key: -999 date does not exist, -888 data unavailable, *** data cannot be read.

1890                         	
  1        6.4        7.2  	 7.2  	    0.8        7.2   	  8.0	     8.0   	8.0  	   8.0        5.6  	 0.0  	    8.0  
  2        1.6        0.0  	 2.4  	    0.0        8.0   	  8.0	     8.0   	8.0  	   8.0        1.6  	 7.2  	    8.0  
  3        8.0        8.0  	 0.0  	    0.0        8.0   	  8.0	     6.4   	8.0  	   8.0        8.0  	 8.0  	    8.0  
  4        3.2        8.0  	 8.0  	    0.0        8.0   	  8.0	     7.2   	8.0  	   8.0        8.0  	 8.0  	    1.6  
  5        8.0        0.0  	 8.0  	    8.0        7.2   	  8.0	     8.0   	8.0  	   8.0        8.0  	 6.4  	    8.0  
  6        8.0        8.0  	 8.0  	    5.6        6.4   	  8.0	     8.0   	7.2  	   7.2        8.0  	 8.0  	    8.0  
  7        8.0        8.0  	 8.0  	    7.2        8.0   	  6.4	     8.0   	2.4  	   0.0        8.0  	 3.2  	    8.0  
  8        8.0        0.0  	 8.0  	    5.6        7.2   	  8.0	     8.0   	8.0  	   2.4        1.6  	 8.0  	    8.0  
  9        8.0        6.4  	 0.0  	    6.4        7.2   	  8.0	     6.4   	8.0  	   8.0        2.4  	 0.0  	    8.0  
 10        8.0        8.0  	 8.0  	    8.0        8.0   	  8.0	     8.0   	8.0  	   7.2        8.0  	 6.4  	    8.0  
 11        8.0        6.4  	 7.2  	    6.4        7.2   	  7.2	     7.2   	8.0  	   8.0        8.0  	 8.0  	    8.0  
 12        5.6        8.0  	 8.0  	    7.2        5.6   	  8.0	     8.0   	6.4  	   8.0        8.0  	 8.0  	    1.6  
 13        1.6        8.0  	 8.0  	    8.0        6.4   	  6.4	     8.0   	7.2  	   6.4        8.0  	 1.6  	    7.2  
 14        8.0        8.0  	 7.2  	    8.0        6.4   	  8.0	     7.2   	3.2  	   8.0        8.0  	 8.0  	    5.6  
 15        6.4        8.0  	 8.0  	    6.4        7.2   	  8.0	     7.2   	8.0  	   6.4        3.2  	 0.0  	    8.0  
 16        8.0        8.0  	 8.0  	    8.0        8.0   	  8.0	     6.4   	5.6  	   6.4        5.6  	 8.0  	    8.0  
 17        6.4        8.0  	 2.4  	    8.0        7.2   	  7.2	     4.0   	8.0  	   5.6        6.4  	 8.0  	    8.0  
 18        2.4        8.0  	 0.0  	    8.0        5.6   	  8.0	     8.0   	4.0  	   6.4        8.0  	 8.0  	    8.0  
 19        2.4        6.4  	 1.6  	    8.0        2.4   	  8.0	     8.0   	6.4  	   8.0        7.2  	 8.0  	    8.0  
 20        0.8        8.0  	 0.8  	    6.4        8.0   	  8.0	     8.0   	8.0  	   8.0        8.0  	 8.0  	    8.0  
 21        8.0        8.0  	 0.0  	    7.2        8.0   	  8.0	     8.0   	8.0  	   8.0        8.0  	 8.0  	    8.0  
 22        2.4        8.0  	 8.0  	    3.2        6.4   	  8.0	     6.4   	7.2  	   8.0        8.0  	 8.0  	    8.0  
 23        4.0        8.0  	 8.0  	    6.4        0.0   	  8.0	     8.0   	6.4  	   7.2        8.0  	 8.0  	    8.0  
 24        8.0        8.0  	 8.0  	    8.0        0.0   	  8.0	     6.4   	6.4  	   8.0        8.0  	 1.6  	    1.6  
 25        7.2        8.0  	 8.0  	    4.0        0.0   	  8.0	     6.4   	8.0  	   8.0        7.2  	 8.0  	    8.0  
 26        7.2        8.0  	 2.4  	    5.6        5.6   	  6.4	     7.2   	0.8  	   8.0        2.4  	 7.2  	    1.6  
 27        2.4        8.0  	 8.0  	    4.0        4.0   	  6.4	     8.0   	8.0  	   8.0        8.0  	 0.0  	    7.2  
 28        8.0        8.0  	 8.0  	    6.4        3.2   	  5.6	     5.6   	6.4  	   8.0        8.0  	 4.0  	    8.0  
 29        6.4       -999  	 6.4  	    8.0        8.0   	  8.0	     8.0   	0.0  	   8.0        8.0  	 3.2  	    8.0  
 30        8.0       -999  	 6.4  	    8.0        8.0   	  8.0	     8.0   	6.4  	   8.0        2.4  	 8.0  	    6.4  
 31        7.2       -999  	 0.0  	   -999        8.0   	 -999	     7.2   	4.0  	  -999        8.0  	-999  	    8.0  
                         	
1891                         	
  1        8.0        0.0  	 8.0  	    8.0        7.2   	  8.0	     6.4   	8.0  	   8.0        3.2  	 8.0  	    8.0  
  2        8.0        8.0  	 8.0  	    8.0        7.2   	  8.0	     8.0   	7.2  	   7.2        6.4  	 8.0  	    0.0  
  3        8.0        8.0  	 4.0  	    8.0        8.0   	  7.2	     8.0   	7.2  	   1.6        8.0  	 6.4  	    8.0  
  4        7.2        8.0  	 8.0  	    7.2        5.6   	  8.0	     8.0   	8.0  	   8.0        6.4  	 8.0  	    8.0  
  5        1.6        8.0  	 8.0  	    8.0        8.0   	  8.0	     8.0   	7.2  	   8.0        5.6  	 8.0  	    8.0  
  6        6.4        7.2  	 8.0  	    8.0        8.0   	  4.0	     6.4   	8.0  	   8.0        8.0  	 8.0  	    3.2  
  7        0.0        8.0  	 8.0  	    7.2        6.4   	  5.6	     8.0   	8.0  	   0.0        6.4  	 8.0  	    8.0  
  8        7.2        3.2  	 3.2  	    1.6        8.0   	  8.0	     8.0   	8.0  	   8.0        3.2  	 8.0  	    6.4  
  9        8.0        0.0  	 1.6  	    8.0        8.0   	  7.2	     8.0   	8.0  	   8.0        7.2  	 8.0  	    1.6  
 10        0.0        6.4  	 8.0  	    8.0        7.2   	  8.0	     8.0   	6.4  	   3.2        1.6  	 8.0  	    6.4  
 11        8.0        8.0  	 0.0  	    8.0        3.2   	  4.0	     8.0   	8.0  	   0.0        8.0  	 8.0  	    8.0  
 12        8.0        8.0  	 0.0  	    1.6        0.0   	  0.0	     8.0   	8.0  	   0.0        2.4  	 0.0  	    8.0  
 13        8.0        8.0  	 0.0  	    8.0        8.0   	  8.0	     8.0   	8.0  	   8.0        8.0  	 8.0  	    8.0  
 14        6.4        8.0  	 2.4  	    6.4        8.0   	  8.0	     1.6   	8.0  	   6.4        6.4  	 3.2  	    1.6  
 15        7.2        0.0  	 8.0  	    6.4        8.0   	  8.0	     3.2   	8.0  	   7.2        5.6  	 8.0  	    8.0  
 16        8.0        8.0  	 8.0  	    7.2        7.2   	  8.0	     5.6   	8.0  	   8.0        8.0  	 8.0  	    8.0  
 17        8.0        8.0  	 8.0  	    6.4        8.0   	  8.0	     1.6   	8.0  	   8.0        7.2  	 5.6  	    5.6  
 18        6.4        0.0  	 5.6  	    6.4        8.0   	  8.0	     6.4   	6.4  	   8.0        8.0  	 8.0  	    8.0  
 19        8.0        0.0  	 3.2  	    8.0        8.0   	  8.0	     5.6   	8.0  	   8.0        2.4  	 8.0  	    1.6  
 20        8.0        8.8  	 1.6  	    8.0        7.2   	  0.0	     8.0   	8.0  	   8.0        2.4  	 8.0  	    0.0  
 21        6.4        8.0  	 7.2  	    8.0        8.0   	  0.0	     8.0   	8.0  	   7.2        6.4  	 8.0  	    8.8  
 22        7.2        7.2  	 8.0  	    8.0        6.4   	  0.0	     8.0   	8.0  	   8.0        0.0  	 8.0  	    0.0  
 23        8.0        8.0  	 8.0  	    6.4        8.0   	  0.0	     8.0   	8.0  	   8.0        5.6  	 7.2  	    2.4  
 24        8.0        7.2  	 8.0  	    8.0        8.0   	  8.0	     8.0   	8.0  	   7.2        0.0  	 0.0  	    3.2  
 25        0.8        7.2  	 8.0  	    8.0        7.2   	  8.0	     8.0   	8.0  	   7.2        8.8  	 8.0  	    8.0  
 26        8.0        3.2  	 7.2  	    8.0        6.4   	  8.0	     8.0   	6.4  	   6.4        3.2  	 8.0  	    8.0  
