Kortgene(111_G) "51:33:00" NB "03:48:00" OL     1.0 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 FFb  Windsnelheid  :   herstelde Bft schaal  (Bft). ;  FFb  Windspeed  :  restored Bft scale  (Bft).
 N  Bedekkingsgraad  :  Bedekkingsgraad van de bovenlucht  (deca). ;  N  Cloudvover  :  Cloud of upper air   (decas).
 R6  Dagsom neerslag  :  dagsom  (0.1 mm). ;  R6  Daily precipitation  :  sum  (0.1 mm).
 TD  Maximum Temp  :  Maximum temparatuur  (0.1 Celcius). ;  TD  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 TN6  Minimum Temp  :  Minimum temparature sinds vorige meting   (0.1 Celcius). ;  TN6  Minimum Temp  :  Minimum temperature   (0.1 Celcius).
 TX6  Maximum Temp  :  Maximum temparature sinds vorige meting  (0.1 Celcius). ;  TX6  Maximum Temp  :  Maximum temparature   (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).
 WW  Weercode  :  SYNOP code   (code). ;  WW  Wheather code  :  SYNOP code   (code).

DATUM,tijd,DD,Q_DD,FFb,Q_FFb,N,Q_N,R6,Q_R6,TD,Q_TD,T,Q_T,TN6,Q_TN6,TX6,Q_TX6,U,Q_U,WW,Q_WW
19450409,800,ONO,2,2,2,2,0,0,1,40,0,50,0,24,0,78,8,84,0,00,0
19450409,1400,ONO,2,3,2,2,0,0,1,94,0,119,0,50,0,124,0,71,0,00,0
19450409,1900,ONO,2,2,2,1,0,0,1,65,0,87,0,87,0,124,0,70,0,00,0
19450410,800,O,2,4,2,0,0,0,1,69,0,83,0,47,0,88,0,81,0,00,0
19450410,1400,O,2,4,2,1,0,0,1,128,0,185,0,81,0,185,0,48,0,00,0
19450410,1900,C,2,C,2,1,0,0,1,100,0,129,0,129,0,195,0,67,0,00,0
19450411,800,ZO,2,1,2,4,0,0,1,109,0,147,0,63,0,147,0,59,0,00,0
19450411,1400,ZO,2,2,2,3,0,0,1,142,0,226,0,142,0,226,0,34,0,00,0
19450411,1900,C,2,C,2,9,0,0,1,130,0,166,0,151,0,236,0,64,0,00,0
19450412,800,Z,2,1,2,8,0,5,1,121,0,136,0,107,0,168,0,83,0,00,0
19450412,1400,W,2,3,2,3,0,0,1,134,0,175,0,128,0,183,0,60,0,00,0
19450412,1900,W,2,2,2,5,0,0,1,100,0,119,0,119,0,178,0,77,0,00,0
19450413,800,NW,2,2,2,1,0,0,1,114,0,136,0,83,0,136,0,75,0,00,0
19450413,1400,NNW,2,2,2,4,0,0,1,118,0,152,0,135,0,157,0,64,0,00,0
19450413,1900,C,2,C,2,1,0,0,1,92,0,106,0,106,0,153,0,83,0,00,0
19450414,800,NO,2,2,2,10,0,0,1,83,0,85,0,53,0,106,0,90,0,45,0
19450414,1400,NO,2,3,2,1,0,0,1,118,0,147,0,83,0,147,0,69,0,00,0
19450414,1900,O,2,3,2,10,0,0,1,114,0,135,0,135,0,153,0,76,0,00,0
19450415,800,ZW,2,3,2,10,0,18,1,128,0,138,0,103,0,138,0,90,0,00,0
19450415,1400,ZW,2,2,2,5,0,0,1,142,0,156,0,137,0,159,0,85,0,00,0
19450415,1900,ZO,2,1,2,0,0,0,1,126,0,136,0,136,0,174,0,89,0,00,0
19450416,800,OZO,2,2,2,0,0,0,1,148,0,162,0,92,0,162,0,85,0,00,0
19450416,1400,Z,2,2,2,1,0,0,1,167,0,243,0,162,0,243,0,42,0,00,0
19450416,1900,ZO,2,1,2,3,0,0,1,150,0,182,0,182,0,249,0,69,0,00,0
19450417,800,ZW,2,2,2,3,0,0,1,136,0,160,0,116,0,182,0,75,0,00,0
19450417,1400,NW,2,3,2,0,0,0,1,133,0,166,0,159,0,183,0,67,0,00,0
19450417,1900,C,2,C,2,1,0,0,1,108,0,123,0,123,0,173,0,83,0,00,0
19450418,800,Z,2,1,2,2,0,0,1,113,0,138,0,78,0,138,0,72,0,00,0
19450418,1400,NW,2,3,2,1,0,0,1,132,0,175,0,138,0,203,0,59,0,00,0
19450418,1900,NW,2,1,2,4,0,0,1,106,0,124,0,124,0,179,0,79,0,00,0
19450419,800,O,2,2,2,6,0,0,1,96,0,105,0,79,0,124,0,90,0,00,0
19450419,1400,ONO,2,1,2,1,0,0,1,130,0,166,0,105,0,168,0,64,0,00,0
19450419,1900,O,2,1,2,0,0,0,1,102,0,123,0,123,0,171,0,75,0,00,0
19450420,800,Z,2,2,2,1,0,0,1,118,0,160,0,76,0,160,0,57,0,00,0
19450420,1400,W,2,2,2,1,0,0,1,140,0,205,0,158,0,210,0,45,0,00,0
19450420,1900,C,2,C,2,3,0,0,1,116,0,148,0,147,0,209,0,66,0,00,0
19450421,800,NNW,2,4,2,10,0,5,1,94,0,101,0,101,0,152,0,91,0,00,0
19450421,1400,N,2,5,2,8,0,0,1,67,0,89,0,73,0,112,0,71,0,00,0
19450421,1900,N,2,4,2,3,0,0,1,56,0,76,0,75,0,100,0,72,0,00,0
19450422,800,NW,2,5,2,9,0,8,1,64,0,75,0,62,0,88,0,85,0,00,0
19450422,1400,NW,2,5,2,6,0,5,1,73,0,99,0,62,0,109,0,67,0,00,0
19450422,1900,NW,2,4,2,8,0,0,1,64,0,82,0,78,0,106,0,75,0,00,0
19450423,800,N,2,3,2,6,0,15,1,67,0,89,0,63,0,89,0,71,0,00,0
19450423,1400,N,2,5,2,5,0,0,1,75,0,100,0,78,0,109,0,68,0,00,0
19450423,1900,N,2,2,2,9,0,0,1,58,0,85,0,83,0,104,0,64,0,00,0
19450424,800,NO,2,3,2,8,0,0,1,71,0,97,0,35,0,100,0,66,0,00,0
19450424,1400,NO,2,4,2,2,0,0,1,81,0,121,0,97,0,130,0,54,0,00,0
19450424,1900,NO,2,2,2,0,0,0,1,69,0,89,0,89,0,129,0,73,0,00,0
19450425,800,ZO,2,3,2,1,0,0,1,81,0,125,0,51,0,125,0,50,0,00,0
19450425,1400,O,2,3,2,2,0,0,1,98,0,164,0,123,0,164,0,36,0,00,0
19450425,1900,NO,2,2,2,4,0,0,1,92,0,114,0,114,0,164,0,73,0,00,0
19450426,800,NO,2,1,2,1,0,0,1,108,0,152,0,63,0,152,0,54,0,00,0
19450426,1400,N,2,2,2,8,0,0,1,112,0,167,0,97,0,178,0,47,0,00,0
19450426,1900,C,2,C,2,10,0,0,1,108,0,123,0,123,0,167,0,83,0,00,0
19450427,800,N,2,3,2,10,0,146,1,86,0,91,0,88,0,124,0,93,0,63,0
19450427,1400,N,2,3,2,10,0,0,1,77,0,90,0,88,0,122,0,83,0,00,0
19450427,1900,N,2,2,2,10,0,20,1,64,0,74,0,74,0,90,0,86,0,63,0
19450428,800,NW,2,2,2,10,0,1,1,52,0,76,0,42,0,76,0,67,0,00,0
19450428,1400,NW,2,4,2,0,0,75,1,30,0,53,0,32,0,77,0,65,0,00,0
19450428,1900,NW,2,2,2,9,0,13,1,34,0,42,0,36,0,68,0,87,0,00,0
19450429,800,N,2,2,2,10,0,235,1,28,0,30,0,3,0,54,0,96,0,73,0
19450429,1400,N,2,4,2,8,0,6,1,54,0,74,0,30,0,79,0,72,0,00,0
19450429,1900,NW,2,5,2,9,0,0,1,40,0,48,0,47,0,78,0,87,0,00,0
19450430,800,NW,2,5,2,9,0,28,1,32,0,48,0,27,0,53,0,74,0,00,0
19450430,1400,NW,2,3,2,9,0,52,1,56,0,70,0,32,0,77,0,79,0,00,0
19450430,1900,NW,2,3,2,10,0,15,1,38,0,44,0,43,0,70,0,90,0,00,0
19450501,800,NW,2,4,2,9,0,15,1,50,0,64,0,32,0,68,0,79,0,00,0
19450501,1400,NW,2,4,2,4,0,20,1,70,0,88,0,64,0,98,0,76,0,00,0
19450501,1900,NW,2,3,2,6,0,1,1,50,0,64,0,64,0,93,0,79,0,00,0
19450502,800,WNW,2,3,2,9,0,13,1,48,0,64,0,47,0,68,0,76,0,00,0
19450502,1400,WNW,2,3,2,10,0,0,1,54,0,68,0,64,0,75,0,80,0,00,0
19450502,1900,NW,2,2,2,6,0,3,1,49,0,59,0,59,0,79,0,86,0,00,0
19450503,800,ZW,2,4,2,4,0,0,1,48,0,62,0,32,0,63,0,79,0,00,0
19450503,1400,ZW,2,3,2,10,0,0,1,58,0,66,0,52,0,73,0,88,0,00,0
19450503,1900,WZW,2,3,2,9,0,15,1,60,0,72,0,62,0,83,0,83,0,00,0
19450504,800,WZW,2,4,2,8,0,55,1,54,0,72,0,47,0,74,0,74,0,00,0
19450504,1400,W,2,5,2,5,0,0,1,76,0,101,0,70,0,101,0,68,0,00,0
19450504,1900,W,2,2,2,5,0,0,1,64,0,78,0,78,0,101,0,81,0,00,0
19450505,800,ZW,2,2,2,8,0,47,1,61,0,74,0,52,0,83,0,82,0,00,0
19450505,1400,ZW,2,2,2,10,0,0,1,86,0,107,0,74,0,109,0,73,0,00,0
19450505,1900,OZO,2,2,2,10,0,44,1,84,0,88,0,88,0,109,0,95,0,00,0
19450506,800,ZW,2,6,2,10,0,55,1,117,0,126,0,88,0,130,0,90,0,00,0
19450506,1400,W,2,6,2,9,0,0,1,126,0,138,0,124,0,140,0,87,0,00,0
19450506,1900,W,2,4,2,4,0,0,1,122,0,133,0,133,0,150,0,88,0,00,0
19450507,800,C,2,C,2,9,0,0,1,132,0,143,0,103,0,143,0,88,0,00,0
19450507,1400,O,2,1,2,2,0,0,1,172,0,197,0,143,0,197,0,77,0,00,0
19450507,1900,NO,2,1,2,3,0,0,1,158,0,172,0,172,0,205,0,86,0,00,0
19450508,800,O,2,2,2,10,0,48,1,128,0,133,0,124,0,173,0,95,0,00,0
19450508,1400,O,2,3,2,3,0,0,1,192,0,233,0,133,0,233,0,66,0,00,0
19450508,1900,O,2,3,2,6,0,0,1,172,0,189,0,189,0,235,0,84,0,00,0
19450509,800,ZW,2,2,2,8,0,0,1,158,0,188,0,137,0,189,0,71,0,00,0
19450509,1400,ZZW,2,2,2,8,0,0,1,204,0,254,0,188,0,254,0,62,0,00,0
19450509,1900,ZW,2,1,2,6,0,0,1,166,0,182,0,181,0,265,0,84,0,00,0
19450510,800,ZW,2,1,2,1,0,0,1,158,0,185,0,132,0,185,0,74,0,00,0
19450510,1400,ZW,2,1,2,2,0,0,1,183,0,228,0,185,0,231,0,63,0,00,0
19450510,1900,C,2,C,2,3,0,0,1,158,0,178,0,178,0,230,0,80,0,00,0
19450511,800,Z,2,1,2,9,0,0,1,196,0,218,0,140,0,218,0,80,0,00,0
19450511,1400,Z,2,2,2,2,0,0,1,198,0,283,0,217,0,287,0,42,0,00,0
19450511,1900,C,2,C,2,2,0,0,1,172,0,200,0,200,0,285,0,74,0,00,0
19450512,800,C,2,C,2,0,0,0,1,183,0,215,0,152,0,215,0,72,0,00,0
19450512,1400,ZO,2,1,2,0,0,0,1,220,0,278,0,215,0,278,0,58,0,00,0
19450512,1900,C,2,C,2,1,0,0,1,206,0,244,0,244,0,295,0,69,0,00,0
19450513,800,Z,2,2,2,0,0,0,1,180,0,230,0,165,0,244,0,59,0,00,0
19450513,1400,W,2,4,2,1,0,0,1,178,0,238,0,230,0,294,0,52,0,00,0
19450513,1900,W,2,6,2,2,0,0,1,125,0,148,0,143,0,239,0,75,0,00,0
19450514,800,ZW,2,5,2,6,0,0,1,108,0,137,0,117,0,148,0,68,0,00,0
19450514,1400,WZW,2,5,2,2,0,0,1,133,0,175,0,137,0,179,0,60,0,00,0
19450514,1900,WZW,2,4,2,4,0,0,1,118,0,153,0,152,0,177,0,63,0,00,0
19450515,800,WZW,2,4,2,6,0,0,1,128,0,144,0,120,0,154,0,83,0,00,0
19450515,1400,W,2,3,2,1,0,0,1,120,0,164,0,144,0,169,0,56,0,00,0
19450515,1900,W,2,3,2,2,0,0,1,124,0,143,0,143,0,164,0,79,0,00,0
19450516,800,W,2,2,2,2,0,0,1,143,0,166,0,123,0,167,0,76,0,00,0
19450516,1400,ZW,2,3,2,1,0,0,1,174,0,246,0,166,0,246,0,46,0,00,0
19450516,1900,W,2,1,2,0,0,0,1,158,0,186,0,186,0,248,0,73,0,00,0
19450517,800,C,2,C,2,2,0,0,1,180,0,223,0,131,0,223,0,64,0,00,0
19450517,1400,W,2,3,2,8,0,110,1,150,0,161,0,152,0,227,0,88,0,00,0
19450517,1900,WNW,2,2,2,4,0,37,1,156,0,170,0,159,0,179,0,86,0,00,0
19450518,800,NO,2,2,2,3,0,0,1,163,0,180,0,111,0,181,0,83,0,00,0
19450518,1400,NO,2,4,2,0,0,0,1,181,0,200,0,113,0,209,0,82,0,00,0
19450518,1900,NO,2,3,2,9,0,0,1,150,0,170,0,170,0,204,0,80,0,00,0
19450519,800,NO,2,4,2,8,0,25,1,108,0,123,0,108,0,174,0,83,0,00,0
19450519,1400,NO,2,4,2,1,0,0,1,152,0,186,0,121,0,186,0,68,0,00,0
19450519,1900,NO,2,2,2,2,0,0,1,140,0,163,0,163,0,189,0,76,0,00,0
19450520,800,NO,2,2,2,3,0,0,1,134,0,153,0,107,0,163,0,80,0,00,0
19450520,1400,NO,2,3,2,2,0,0,1,191,0,245,0,152,0,245,0,57,0,00,0
19450520,1900,W,2,3,2,5,0,50,1,134,0,147,0,147,0,245,0,86,0,00,0
19450521,800,C,2,C,2,10,0,23,1,132,0,136,0,122,0,149,0,96,0,63,0
19450521,1400,O,2,1,2,10,0,22,1,121,0,136,0,126,0,139,0,83,0,00,0
19450521,1900,C,2,C,2,9,0,0,1,112,0,131,0,131,0,137,0,78,0,00,0
19450522,800,W,2,3,2,10,0,223,1,100,0,109,0,103,0,134,0,89,0,63,0
19450522,1400,W,2,3,2,10,0,8,1,116,0,138,0,108,0,143,0,76,0,00,0
19450522,1900,O,2,2,2,3,0,0,1,120,0,136,0,136,0,163,0,82,0,00,0
19450523,800,O,2,1,2,5,0,0,1,123,0,140,0,110,0,140,0,81,0,00,0
19450523,1400,NW,2,2,2,3,0,0,1,140,0,162,0,140,0,165,0,77,0,00,0
19450523,1900,NW,2,3,2,5,0,0,1,114,0,127,0,127,0,162,0,86,0,00,0
19450524,800,NNW,2,4,2,10,0,0,1,88,0,101,0,92,0,127,0,83,0,00,0
19450524,1400,N,2,4,2,9,0,0,1,95,0,119,0,101,0,121,0,72,0,00,0
19450524,1900,NW,2,3,2,8,0,0,1,86,0,108,0,104,0,124,0,72,0,00,0
19450525,800,NW,2,2,2,7,0,0,1,100,0,125,0,77,0,127,0,71,0,00,0
19450525,1400,WNW,2,2,2,6,0,0,1,122,0,157,0,123,0,160,0,64,0,00,0
19450525,1900,C,2,C,2,3,0,0,1,123,0,136,0,136,0,158,0,86,0,05,0
19450526,800,C,2,C,2,10,0,0,1,112,0,117,0,111,0,137,0,95,0,00,0
19450526,1400,ZW,2,3,2,10,0,170,1,112,0,124,0,109,0,129,0,87,0,00,0
19450526,1900,ZW,2,3,2,4,0,15,1,98,0,118,0,117,0,134,0,76,0,00,0
19450527,800,ZW,2,4,2,7,0,1,1,113,0,136,0,93,0,136,0,74,0,00,0
19450527,1400,W,2,3,2,8,0,31,1,118,0,140,0,136,0,141,0,76,0,00,0
19450527,1900,W,2,1,2,6,0,0,1,118,0,145,0,137,0,153,0,71,0,00,0
19450528,800,ZW,2,2,2,4,0,16,1,128,0,142,0,107,0,145,0,85,0,00,0
19450528,1400,ZW,2,2,2,9,0,0,1,148,0,167,0,142,0,198,0,80,0,00,0
19450528,1900,W,2,1,2,3,0,11,1,158,0,175,0,167,0,193,0,83,0,00,0
19450529,800,ZZW,2,2,2,10,0,60,1,139,0,150,0,118,0,175,0,88,0,00,0
19450529,1400,C,2,C,2,10,0,53,1,97,0,114,0,114,0,154,0,79,0,63,0
19450529,1900,NW,2,2,2,2,0,15,1,111,0,132,0,109,0,139,0,76,0,00,0
19450530,800,W,2,2,2,5,0,0,1,116,0,135,0,89,0,135,0,79,0,00,0
19450530,1400,W,2,3,2,3,0,0,1,124,0,163,0,135,0,164,0,60,0,00,0
19450530,1900,W,2,3,2,1,0,0,1,116,0,143,0,142,0,164,0,71,0,00,0
19450531,800,ZW,2,4,2,10,0,1,1,115,0,125,0,93,0,143,0,89,0,00,0
19450531,1400,W,2,3,2,3,0,0,1,134,0,176,0,125,0,176,0,60,0,00,0
19450531,1900,NO,2,1,2,0,0,0,1,133,0,159,0,159,0,179,0,73,0,00,0
19450601,800,W,2,3,2,9,0,0,1,128,0,154,0,112,0,159,0,72,0,00,0
19450601,1400,ZZW,8,4,2,10,0,0,8,132,8,148,8,135,8,174,0,83,8,00,0
19450601,1900,NW,2,2,2,2,0,20,8,118,0,147,0,135,8,158,8,69,0,00,0
19450602,800,ZW,2,3,2,3,0,0,1,133,0,163,0,103,0,163,0,69,0,00,0
19450602,1400,W,2,4,2,8,0,0,1,134,0,186,0,112,0,197,0,52,0,00,0
19450602,1900,W,2,1,2,10,0,0,1,128,0,153,0,104,0,194,0,73,0,00,0
19450603,800,ZW,2,3,2,2,0,0,1,153,0,191,0,101,0,191,0,64,0,00,0
19450603,1400,ZZW,8,4,2,2,0,0,1,178,8,228,8,189,0,228,8,59,8,00,0
19450603,1900,Z,2,3,2,9,0,0,1,148,0,194,0,194,8,235,8,58,0,00,0
19450604,800,W,2,5,2,6,0,0,1,127,0,155,0,148,0,195,0,70,0,00,0
19450604,1400,W,2,5,2,7,0,0,1,126,0,165,0,151,0,166,0,61,0,00,0
19450604,1900,W,2,4,2,1,0,0,1,120,0,150,0,150,0,173,0,68,0,00,0
19450605,800,ZW,2,2,2,8,0,0,1,117,0,145,0,98,0,150,0,70,0,00,0
19450605,1400,ZW,2,1,2,4,0,0,1,148,0,195,0,145,0,195,0,57,0,05,0
19450605,1900,C,2,C,2,9,0,0,1,144,0,160,0,160,0,199,0,83,0,00,0
19450606,800,W,2,2,2,9,0,0,1,182,0,204,0,146,0,204,0,80,0,00,0
19450606,1400,W,2,4,2,3,0,0,1,173,0,207,0,188,0,214,0,70,0,00,0
19450606,1900,W,2,2,2,9,0,0,1,156,0,178,0,177,0,207,0,78,0,00,0
19450607,800,Z,2,4,2,4,0,0,1,180,0,218,0,148,0,218,0,67,0,00,0
19450607,1400,Z,2,4,2,5,0,0,1,183,0,229,0,208,0,231,0,62,0,00,0
19450607,1900,W,2,3,2,8,0,0,1,140,0,166,0,155,0,231,0,73,0,00,0
19450608,800,ZZW,2,4,2,6,0,9,1,128,0,158,0,117,0,169,0,68,0,00,0
19450608,1400,W,2,5,2,2,0,0,1,132,0,179,0,156,0,181,0,56,0,00,0
19450608,1900,W,2,5,2,1,0,0,1,111,0,150,0,98,0,181,0,59,0,00,0
19450609,800,W,2,4,2,7,0,0,1,128,0,150,0,132,0,159,0,76,0,00,0
19450609,1400,W,2,5,2,2,0,0,1,120,0,160,0,150,0,184,0,59,0,00,0
19450609,1900,WNW,2,4,2,3,0,0,1,118,0,156,0,152,0,174,0,60,0,00,0
19450610,800,WNW,2,3,2,8,0,0,1,132,0,158,0,122,0,159,0,73,0,00,0
19450610,1400,WZW,2,4,2,10,0,5,1,121,0,147,0,142,0,170,0,72,0,00,0
19450610,1900,Z,2,2,2,10,0,7,1,128,0,140,0,140,0,151,0,87,0,00,0
19450611,800,W,2,2,2,10,0,28,1,147,0,153,0,128,0,164,0,93,0,00,0
19450611,1400,W,2,4,2,9,0,0,1,148,0,174,0,152,0,186,0,74,0,00,0
19450611,1900,W,2,3,2,10,0,0,1,136,0,146,0,146,0,175,0,89,0,00,0
19450612,800,W,2,3,2,9,0,17,1,136,0,150,0,139,0,150,0,85,0,00,0
19450612,1400,W,2,4,2,3,0,0,1,138,0,170,0,148,0,179,0,68,0,00,0
19450612,1900,WNW,2,3,2,7,0,0,1,128,0,150,0,148,0,176,0,76,0,00,0
19450613,800,NW,2,4,2,9,0,2,1,98,0,119,0,114,0,154,0,75,0,00,0
19450613,1400,NW,2,3,2,3,0,0,1,100,0,140,0,117,0,144,0,57,0,00,0
19450613,1900,NW,2,3,2,9,0,0,1,123,0,150,0,138,0,156,0,71,0,00,0
19450614,800,WZW,2,4,2,7,0,0,1,129,0,147,0,120,0,152,0,81,0,00,0
19450614,1400,W,2,5,2,9,0,0,1,123,0,156,0,144,0,167,0,65,0,00,0
19450614,1900,W,2,3,2,4,0,0,1,128,0,153,0,153,0,169,0,73,0,00,0
19450615,800,ZW,2,4,2,10,0,0,1,132,0,145,0,121,0,154,0,86,0,00,0
19450615,1400,WZW,2,5,2,2,0,0,1,148,0,184,0,145,0,204,0,65,0,00,0
19450615,1900,W,2,4,2,9,0,0,1,138,0,156,0,156,0,186,0,81,0,00,0
19450616,800,NW,2,3,2,7,0,0,1,117,0,148,0,136,0,157,0,67,0,00,0
19450616,1400,NW,2,2,2,3,0,0,1,116,0,156,0,142,0,163,0,59,0,00,0
19450616,1900,NW,2,3,2,4,0,0,1,100,0,141,0,141,0,158,0,56,0,00,0
19450617,800,O,2,1,2,1,0,0,1,108,0,147,0,78,0,147,0,58,0,00,0
19450617,1400,O,2,2,2,1,0,0,1,122,0,176,0,139,0,177,0,49,0,00,0
19450617,1900,C,2,C,2,1,0,0,1,116,0,166,0,166,0,189,0,51,0,00,0
19450618,800,ZW,2,2,2,3,0,0,1,136,0,170,0,92,0,170,0,66,0,00,0
19450618,1400,WNW,2,2,2,1,0,0,1,146,0,199,0,169,0,207,0,53,0,00,0
19450618,1900,C,2,C,2,1,0,0,1,150,0,193,0,178,0,204,0,61,0,00,0
19450619,800,O,2,3,2,1,0,0,1,146,0,194,0,102,0,196,0,56,0,00,0
19450619,1400,ONO,2,4,2,2,0,0,1,174,0,248,0,192,0,249,0,45,0,00,0
19450619,1900,ONO,2,4,2,1,0,0,1,180,0,227,0,227,0,258,0,61,0,00,0
19450620,800,ZO,2,3,2,7,0,0,1,182,0,224,0,157,0,229,0,65,0,00,0
19450620,1400,ZW,2,4,2,3,0,0,1,206,0,283,0,202,0,302,0,47,0,00,0
19450620,1900,WNW,2,2,2,5,0,0,1,164,0,184,0,184,0,283,0,80,0,00,0
19450621,800,O,2,3,2,6,0,0,1,198,0,210,0,146,0,210,0,89,0,00,0
19450621,1400,W,2,5,2,2,0,0,1,174,0,215,0,197,0,247,0,65,0,00,0
19450621,1900,ZW,2,2,2,3,0,0,1,158,0,182,0,182,0,215,0,76,0,00,0
