     1  94.09  93.92  94.24  94.07  94.20  94.40  94.36  94.12  94.05  93.77  93.27  92.88  92.81  92.91  93.16  93.17  94.00  93.76  93.51  93.51  93.81  93.87  93.97  94.11
     2  93.98  93.84  94.14  94.05  94.10  94.19  94.16  93.97  93.81  93.65  93.19  92.75  92.68  92.69  92.93  93.05  93.79  93.49  93.25  93.34  93.60  93.63  93.66  93.92
     3  93.82  93.78  94.07  93.88  94.22  94.14  94.06  93.88  93.78  93.70  93.16  92.67  92.63  92.63  92.86  93.00  93.77  93.53  93.30  93.63  93.70  93.65  93.67  93.88
     4  93.88  93.82  94.13  93.97  94.33  94.19  93.96  93.90  93.78  93.72  93.24  92.73  92.56  92.61  92.83  92.83  93.55  93.42  93.16  93.47  93.61  93.58  93.57  93.74
     5  93.75  93.66  94.01  93.91  94.22  94.03  93.79  93.76  93.69  93.61  93.05  92.52  92.25  92.26  92.46  92.46  93.30  93.17  92.99  93.34  93.38  93.38  93.41  93.63
     6  93.63  93.51  94.01  93.85  94.04  93.90  93.64  93.56  93.44  93.38  92.96  92.45  92.17  92.25  92.45  92.41  93.28  93.14  92.95  93.29  93.36  93.38  93.40  93.62
     7  93.62  93.51  94.05  93.87  94.15  93.94  93.82  93.77  93.57  93.53  93.14  92.67  92.40  92.37  92.49  92.47  93.38  93.21  93.08  93.36  93.38  93.36  93.36  93.61
     8  93.55  93.68  94.06  94.02  94.06  93.90  93.73  93.65  93.51  93.46  93.08  92.52  92.19  92.14  92.23  92.33  93.22  93.10  93.03  93.32  93.34  93.40  93.37  93.64
     9  93.55  93.44  93.87  93.90  93.96  93.85  93.70  93.64  93.48  93.51  93.15  92.63  92.25  92.11  92.14  92.25  93.18  92.97  92.95  93.19  93.29  93.24  93.28  93.48
    10  93.44  93.39  93.82  93.95  94.08  93.98  93.80  93.86  93.68  93.64  93.23  92.77  92.48  92.26  92.21  92.43  93.39  93.14  93.14  93.37  93.44  93.40  93.44  93.59
    11  93.51  93.43  93.89  93.90  94.14  94.07  93.95  94.04  93.78  93.60  93.15  92.64  92.31  92.12  92.04  92.36  93.33  93.09  93.13  93.42  93.43  93.43  93.29  93.48
    12  93.32  93.16  93.67  93.69  93.94  93.89  93.79  93.87  93.65  93.49  92.95  92.31  91.98  91.81  91.64  91.94  93.01  92.77  92.84  93.16  93.20  93.10  92.99  93.15
    13  93.15  92.95  93.49  93.44  93.65  93.59  93.48  93.55  93.35  93.15  92.70  92.06  91.73  91.54  91.41  91.92  92.73  92.70  92.72  92.92  93.00  92.95  92.81  93.05
    14  93.07  92.92  93.43  93.40  93.65  93.58  93.52  93.64  93.44  93.32  92.87  92.11  91.74  91.58  91.37  91.79  92.58  92.66  92.67  92.85  92.90  92.93  92.83  93.02
    15  93.10  92.97  93.47  93.48  93.68  93.70  93.58  93.71  93.56  93.45  92.97  92.16  91.90  91.66  91.34  91.77  92.53  92.71  92.73  92.89  93.01  93.04  92.99  93.11
    16  93.20  93.13  93.56  93.54  93.73  93.79  93.73  93.82  93.73  93.70  93.22  92.38  92.02  91.70  91.38  91.85  92.46  92.74  92.76  92.93  93.04  92.92  93.16  93.25
    17  93.46  93.31  93.76  93.63  93.75  93.90  93.82  93.96  93.88  93.73  93.16  92.36  91.99  91.71  91.39  91.89  92.50  92.77  92.84  92.97  93.09  93.05  93.34  93.30
    18  93.47  93.19  93.70  93.67  93.70  93.85  93.84  93.82  93.71  93.52  93.05  92.27  91.82  91.50  91.01  91.56  92.20  92.48  92.59  92.70  92.87  92.87  93.20  93.29
    19  93.40  93.10  93.57  93.50  93.51  93.67  93.86  93.74  93.60  93.39  92.84  92.17  91.68  91.35  90.92  91.51  92.17  92.42  92.57  92.71  92.91  92.91  93.24  93.31
    20  93.46  93.21  93.59  93.51  93.53  93.75  94.01  93.89  93.72  93.45  92.86  92.16  91.73  91.43  90.89  91.56  92.20  92.48  92.64  92.75  93.02  93.03  93.33  93.30
    21  93.51  93.28  93.59  93.58  93.68  93.91  94.14  94.00  93.88  93.59  92.91  92.16  91.74  91.36  90.84  91.55  92.17  92.51  92.65  92.80  93.07  93.06  93.33  93.29
    22  93.54  93.24  93.52  93.54  93.63  93.83  93.96  93.80  93.70  93.42  92.74  91.96  91.49  91.20  90.75  91.55  92.18  92.53  92.65  92.78  92.92  92.93  93.26  93.12
    23  93.42  92.99  93.32  93.38  93.55  93.70  93.81  93.75  93.68  93.48  92.73  92.01  91.47  91.12  90.71  91.54  92.19  92.58  92.63  92.84  92.96  92.92  93.27  93.09
    24  93.37  93.12  93.37  93.40  93.61  93.70  93.62  93.53  93.64  93.39  92.66  91.88  91.47  91.06  90.70  91.51  92.13  92.57  92.60  92.81  92.90  92.97  93.37  93.19
    25  93.53  93.20  93.41  93.24  93.56  93.64  93.61  93.53  93.69  93.45  92.62  91.81  91.33  90.92  90.61  91.48  92.07  92.53  92.58  92.79  92.90  92.95  93.41  93.30
    26  93.61  93.33  93.54  93.47  93.72  93.76  93.73  93.63  93.81  93.58  92.86  92.02  91.58  91.23  90.86  91.61  92.23  92.66  92.76  92.94  93.01  93.05  93.58  93.42
