DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 42,18010115,1,29100,  362,   ZW,   20,BETMIS              ,     ,
 42,18010115,2,29100,  380,    Z,   20,BETMIS              ,     ,
 42,18010115,3,29093,  362,    Z,   20,BET                 ,     ,
 42,18010116,1,29092,  352,  ZTW,   20,BETMIS              ,   10,
 42,18010116,2,29083,  382,    Z,   20,ZEEBET              ,     ,
 42,18010116,3,29082,  342,    Z,   40,BET                 ,     ,
 42,18010117,1,29072,  370,    Z,   20,BETMIS              ,   22,
 42,18010117,2,29060,  390,    Z,   20,BETMIS              ,     ,
 42,18010117,3,29060,  392,    Z,   20,BET                 ,     ,
 42,18010118,1,29072,  380,  WTN,   20,BET                 ,     ,
 42,18010118,2,29082,  400,  WZW,   20,OMTHEL              ,     ,
 42,18010118,3,29080,  360,   ZW,   20,BET                 ,     ,
 42,18010119,1,29082,  362,    Z,   20,BETMIS              ,     ,
 42,18010119,2,29082,  380,    O,   20,BET                 ,     ,
 42,18010119,3,29092,  370,    W,   20,BET                 ,     ,
 42,18010120,1,29090,  382,   ZW,   40,BET                 ,     ,
 42,18010120,2,29070,  440,   ZW,   40,ZEEBET              ,     ,
 42,18010120,3,29070,  460,  WNW,   20,OMTHEL              ,     ,
 42,18010121,1,29080,  422,  WNW,   40,BET                 ,   10,
 42,18010121,2,29081,  472,    W,   40,ZEEBET              ,     ,
 42,18010121,3,29072,  422,  WNW,   20,OMTHEL              ,     ,
 42,18010122,1,29060,  382,  WTN,   20,ZEEBET              ,     ,
 42,18010122,2,29040,  390,  WTN,   20,BET                 ,     ,
 42,18010122,3,29020,  350,  ZZO,   20,ZEEBET              ,     ,
 42,18010123,1,29010,  340,    O,   20,BETMIS              ,   30,
 42,18010123,2,29010,  360,   NO,   20,ZEEBET              ,     ,
 42,18010123,3,29013,  352,  NNO,   20,ZEEBET              ,     ,
 42,18010124,1,29051,  350,   NO,   20,BET                 ,     ,
 42,18010124,2,29060,  320,   NO,   20,BET                 ,     ,
 42,18010124,3,29070,  302,   NO,   40,BET                 ,     ,
 42,18010125,1,29073,  280,   NO,   20,BET                 ,     ,
 42,18010125,2,29081,  292,   NO,   20,ZEEBET              ,     ,
 42,18010125,3,29082,  280,   ZO,   40,ZEEBET              ,     ,
 42,18010126,1,29070,  292,   ZW,   40,BET                 ,     ,
 42,18010126,2,29050,  360,   ZW,   40,BET                 ,     ,
 42,18010126,3,29040,  392,    W,   20,ZEEBET              ,     ,
 42,18010127,1,29050,  360,   NW,   20,ZEEBET              ,     ,
 42,18010127,2,29050,  350,   NW,   40,ZEEBET              ,     ,
 42,18010127,3,29052,  352,  WNW,   40,BET                 ,     ,
 42,18010128,1,29030,  412,    W,   60,BET                 ,   10,
 42,18010128,2,29040,  432,   NW,   60,ZEEBET              ,     ,
 42,18010128,3,29050,  372,  WTZ,   40,BET                 ,     ,
 42,18010129,1,29032,  412,    W,   60,BET                 ,     ,
 42,18010129,2,29022,  432,    W,   60,ZEEBET              ,     ,
 42,18010129,3,29062,  402,  WNW,   60,BET                 ,     ,
 42,18010130,1,29090,  360,  WTZ,   20,ZEEBET              ,     ,
 42,18010130,2,29090,  420,  WTZ,   20,ZEEBET              ,     ,
 42,18010130,3,29062,  402,  WTZ,   20,BET                 ,     ,
 42,18010131,1,29053,  440,  WTZ,   40,BET                 ,    2,
 42,18010131,2,29072,  400,   NW,   20,BET                 ,     ,
 42,18010131,3,29082,  390,   ZO,   20,BET                 ,     ,
 42,18010201,1,29082,  420,   ZW,   20,BET                 ,     ,
 42,18010201,2,29083,  450,  WZW,   40,BET                 ,     ,
 42,18010201,3,29090,  420,   ZW,   20,BET                 ,     ,
 42,18010202,1,29100,  400,   ZW,   40,BET                 ,     ,
 42,18010202,2,29101,  420,  WZW,   40,ZEEBET              ,     ,
 42,18010202,3,29110,  382,   ZW,   20,BET                 ,     ,
 42,18010203,1,29100,  400,  ZTW,   20,BET                 ,     ,
 42,18010203,2,29102,  400,  ZTW,   20,BET                 ,     ,
 42,18010203,3,29100,  440,    Z,   20,BET                 ,     ,
 42,18010204,1,29102,  442,  ZZW,   40,BET                 ,     ,
 42,18010204,2,29103,  472,  ZZW,   40,BET                 ,     ,
 42,18010204,3,29103,  460,  ZZW,   40,OMTHEL              ,     ,
 42,18010205,1,29102,  450,   ZW,   20,BET                 ,   10,
 42,18010205,2,29103,  480,   ZW,   20,ZEEBET              ,     ,
 42,18010205,3,29103,  442,   ZW,   20,BET                 ,     ,
 42,18010206,1,29082,  442,  WZW,   40,BET                 ,   22,
 42,18010206,2,29070,  462,  WZW,   20,BET                 ,     ,
 42,18010206,3,29080,  430,    N,   20,BET                 ,     ,
 42,18010207,1,29110,  402,    N,   20,BET                 ,     ,
 42,18010207,2,29112,  410,    N,   20,BET                 ,     ,
 42,18010207,3,30002,  390,    N,   20,BET                 ,     ,
 42,18010208,1,30010,  352,   NO,   20,BET                 ,     ,
 42,18010208,2,30010,  360,   NO,   20,ZEEBET              ,     ,
 42,18010208,3,30010,  340,   NO,   20,BET                 ,     ,
 42,18010209,1,30010,  320,  ONO,   20,BET                 ,     ,
 42,18010209,2,30010,  320,  OTN,   20,BET                 ,     ,
 42,18010209,3,30010,  292,  OTN,   20,OMTHEL              ,     ,
 42,18010210,1,30003,  300,   NO,   40,BET                 ,     ,
 42,18010210,2,29110,  312,   NO,   20,BET                 ,     ,
 42,18010210,3,29091,  302,   NO,   40,BETSNE              ,     ,
 42,18010211,1,29090,  250,   NO,   40,BET                 ,     ,
 42,18010211,2,29090,  262,  ONO,   40,ZEEBET              ,     ,
 42,18010211,3,29090,  240,  ONO,   40,HEL                 ,     ,
 42,18010212,1,29082,  242,   NO,   60,BET                 ,     ,
 42,18010212,2,29072,  272,  ONO,   60,BET                 ,     ,
 42,18010212,3,29062,  222,   NO,   60,ZEEBET              ,     ,
 42,18010213,1,29070,  220,  ONO,   40,BET                 ,     ,
 42,18010213,2,29070,  260,    O,   40,BET                 ,     ,
 42,18010213,3,29072,  232,  OTN,   40,BET                 ,     ,
 42,18010214,1,29073,  220,  OTN,   40,BET                 ,     ,
 42,18010214,2,29063,  252,  OTN,   40,BET                 ,     ,
 42,18010214,3,29052,  242,   NO,   40,BET                 ,     ,
 42,18010215,1,29050,  260,  ONO,   40,BET                 ,     ,
 42,18010215,2,29043,  292,  ONO,   40,BET                 ,     ,
 42,18010215,3,29042,  292,   NO,   40,BET                 ,     ,
 42,18010216,1,29050,  292,  ONO,   40,BET                 ,     ,
 42,18010216,2,29050,  292,  ONO,   40,BET                 ,     ,
 42,18010216,3,29050,  280,   NO,   20,OMTHEL              ,     ,
 42,18010217,1,29062,  272,  ONO,   20,ZEEBET              ,     ,
 42,18010217,2,29070,  342,  ONO,   20,ZEEBET              ,     ,
 42,18010217,3,29063,  290,    N,   20,HEL                 ,     ,
 42,18010218,1,29072,  282,  NNO,   20,ZEEBET              ,     ,
 42,18010218,2,29072,  360,   NW,   20,ZEEBET              ,     ,
 42,18010218,3,29072,  320,  NNW,   20,ZEEBET              ,     ,
 42,18010219,1,29072,  320,    Z,   20,BET                 ,     ,
 42,18010219,2,29060,  340,    Z,   20,BET                 ,     ,
 42,18010219,3,29052,  300,  ZTO,   20,BET                 ,     ,
 42,18010220,1,29080,  300,  OZO,   20,BETSNE              ,     ,
 42,18010220,2,29042,  320,   NW,   20,BET                 ,     ,
 42,18010220,3,29062,  300,  NTW,   20,BET                 ,     ,
 42,18010221,1,29070,  290,   ZO,   20,BET                 ,     ,
 42,18010221,2,29050,  350,   ZO,   20,BET                 ,     ,
 42,18010221,3,29022,  360,  ZTO,   20,BETREG              ,     ,
 42,18010222,1,29020,  360,  ZZW,   20,BET                 ,   70,
 42,18010222,2,29012,  360,    Z,   20,BET                 ,     ,
 42,18010222,3,29010,  340,  ZTW,   20,BET                 ,     ,
 42,18010223,1,29030,  360,   ZW,   20,BET                 ,     ,
 42,18010223,2,29030,  360,  ZZW,   20,BET                 ,     ,
 42,18010223,3,29030,  350,  ZTO,   20,BET                 ,     ,
 42,18010224,1,29040,  340,  ZTW,   20,BETMIS              ,     ,
 42,18010224,2,29050,  392,   ZW,   20,BET                 ,     ,
 42,18010224,3,29070,  320,  ZZW,   20,OMTHEL              ,     ,
 42,18010225,1,29082,  340,  ZTO,   40,BET                 ,     ,
 42,18010225,2,29070,  400,  ZTO,   60,BET                 ,     ,
 42,18010225,3,29050,  410,  ZTO,   40,BETREG              ,     ,
 42,18010226,1,29070,  400,  ZZW,   20,BET                 ,   22,
 42,18010226,2,29100,  380,   ZW,   20,ZEEBET              ,     ,
 42,18010226,3,29110,  350,     ,    0,ZEEBET              ,     ,
 42,18010227,1,29110,  360,  WZW,   20,ZEEBET              ,     ,
 42,18010227,2,29110,  420,  WZW,   20,ZEEBET              ,     ,
 42,18010227,3,29100,  340,  ZZW,   20,OMTHEL              ,     ,
 42,18010228,1,29102,  350,   ZW,   20,BETMIS              ,     ,
 42,18010228,2,29100,  420, ZWTW,   20,BET                 ,     ,
 42,18010228,3,29100,  380,  ZZW,   20,BET                 ,     ,
 42,18010301,1,29082,  420,   ZW,   40,BET                 ,   40,
 42,18010301,2,29082,  450, ZWTW,   40,BET                 ,     ,
 42,18010301,3,29092,  440, ZWTW,   40,BET                 ,     ,
 42,18010302,1,29112,  440,  WZW,   40,BET                 ,   20,
 42,18010302,2,30002,  470,  WZW,   40,BET                 ,     ,
 42,18010302,3,30010,  440,  WZW,   20,OMTHEL              ,     ,
 42,18010303,1,30030,  432,  WZW,   40,BET                 ,     ,
 42,18010303,2,30020,  470,  WZW,   40,ZEEBET              ,     ,
 42,18010303,3,30010,  442,   ZW,   40,OMTHEL              ,     ,
 42,18010304,1,30012,  462,  WZW,   40,BET                 ,     ,
 42,18010304,2,30012,  470,    W,   40,ZEEBET              ,     ,
 42,18010304,3,30020,  392,    W,   20,OMTHEL              ,     ,
 42,18010305,1,30020,  412,    W,   20,ZEEBET              ,     ,
 42,18010305,2,30020,  440,    W,   20,ZEEBET              ,     ,
 42,18010305,3,30012,  390,   NW,   20,HEL                 ,     ,
 42,18010306,1,30012,  370,   NW,   20,BET                 ,     ,
 42,18010306,2,30012,  420,   NW,   20,ZEEBET              ,     ,
 42,18010306,3,30012,  390,   NW,   20,OMTHEL              ,     ,
 42,18010307,1,30022,  360,   NO,   20,ZEEBET              ,     ,
 42,18010307,2,30023,  410,   NW,   20,ZEEBET              ,     ,
 42,18010307,3,30022,  360,   NW,   20,BET                 ,     ,
 42,18010308,1,30012,  390,  WZW,   20,ZEEBET              ,     ,
 42,18010308,2,30003,  412,  WZW,   20,ZEEBET              ,     ,
 42,18010308,3,29112,  372,    W,   20,BET                 ,     ,
 42,18010309,1,29092,  400,  WZW,   20,BET                 ,     ,
 42,18010309,2,29082,  420,  WZW,   20,BET                 ,     ,
 42,18010309,3,29082,  412,    N,   20,BET                 ,     ,
 42,18010310,1,29112,  380,   NO,   20,BET                 ,     ,
 42,18010310,2,29112,  412,   NO,   20,BET                 ,     ,
 42,18010310,3,29110,  380,   NO,   20,BET                 ,     ,
 42,18010311,1,29092,  370,   ZO,   20,BET                 ,     ,
 42,18010311,2,29080,  470,   ZO,   20,ZEEBET              ,     ,
 42,18010311,3,29060,  350,  ZZO,   40,BET                 ,     ,
 42,18010312,1,29030,  432,   ZW,   20,BET                 ,     ,
 42,18010312,2,29030,  472,  WZW,   20,BET                 ,     ,
 42,18010312,3,29040,  422,  WZW,   20,BET                 ,     ,
 42,18010313,1,29050,  420,  WZW,   40,BET                 ,   10,
 42,18010313,2,29052,  460,  WZW,   40,ZEEBET              ,     ,
 42,18010313,3,29060,  430,  WZW,   20,BET                 ,     ,
 42,18010314,1,29042,  460,  ZZW,   40,BET                 ,     ,
 42,18010314,2,29030,  490,  ZZW,   20,BET                 ,     ,
 42,18010314,3,29010,  470,  ZTW,   20,BET                 ,     ,
 42,18010315,1,29000,  420,   ZW,   80,BET                 ,     ,
 42,18010315,2,29040,  402,  WTN,   60,ZEEBET              ,     ,
 42,18010315,3,29062,  362,  WTN,   40,OMTHEL              ,     ,
 42,18010316,1,29083,  372,  WZW,   40,BET                 ,     ,
 42,18010316,2,29090,  440,  WZW,   60,ZEEBET              ,     ,
 42,18010316,3,29080,  430,  ZZW,   60,BET                 ,     ,
 42,18010317,1,29073,  430,  ZZW,   60,BET                 ,     ,
 42,18010317,2,29063,  492,   ZW,   60,ZEEBET              ,     ,
 42,18010317,3,29040,  460,   ZW,   80,BET                 ,     ,
 42,18010318,1,29040,  402,   ZW,   20,BET                 ,     ,
 42,18010318,2,29040,  440,  WZW,   40,ZEEBET              ,     ,
 42,18010318,3,29032,  402,    W,   40,BET                 ,     ,
 42,18010319,1,29040,  390,   NW,   60,BET                 ,     ,
 42,18010319,2,29070,  420,   NW,   60,BET                 ,     ,
 42,18010319,3,29080,  382,   ZW,   40,BET                 ,     ,
 42,18010320,1,29080,  402,   ZW,   40,ZEEBET              ,     ,
 42,18010320,2,29052,  470,  ZTO,   60,ZEEBET              ,     ,
 42,18010320,3,29003,  420,  ZTO,  100,ZEEBET              ,     ,
 42,18010321,1,29000,  410,   ZW,   60,ZEEBET              ,   30,
 42,18010321,2,29012,  452,   ZW,   80,ZEEBET              ,     ,
 42,18010321,3,29001,  402,   ZW,   60,ZEEBET              ,     ,
 42,18010322,1,29002,  420,  WZW,   60,BET                 ,   10,
 42,18010322,2,29010,  460,  WZW,   40,BET                 ,     ,
 42,18010322,3,29012,  430,  WZW,   40,ZEEBET              ,     ,
 42,18010323,1,29010,  410,  WZW,   40,BET                 ,   30,
 42,18010323,2,29012,  450,  WZW,   40,ZEEBET              ,     ,
 42,18010323,3,29031,  410,   NW,   20,ZEEBET              ,     ,
 42,18010324,1,29072,  402,   NW,   20,ZEEBET              ,   20,
 42,18010324,2,29083,  450,   NW,   20,ZEEBET              ,     ,
 42,18010324,3,29083,  440,   ZO,   20,BET                 ,     ,
 42,18010325,1,29100,  440,   ZW,   20,ZEEBET              ,     ,
 42,18010325,2,30000,  462,  WNW,   20,ZEEBET              ,     ,
 42,18010325,3,30002,  392,  WNW,   20,HEL                 ,     ,
 42,18010326,1,30003,  412,  WNW,   20,ZEEBET              ,     ,
 42,18010326,2,30010,  492,  WNW,   20,ZEEBET              ,     ,
 42,18010326,3,30003,  422,   ZO,   20,OMTHEL              ,     ,
 42,18010327,1,30001,  412,   ZO,   20,OMTHEL              ,     ,
 42,18010327,2,29112,  480,   NO,   20,OMTHEL              ,     ,
 42,18010327,3,29102,  422,   NW,   20,OMTHEL              ,     ,
 42,18010328,1,29110,  430,  WZW,   20,ZEEBET              ,     ,
 42,18010328,2,29112,  410,   ZW,   20,ZEEBET              ,     ,
 42,18010328,3,29112,  462,   ZW,   20,ZEEBET              ,     ,
 42,18010329,1,29110,  462,   ZW,   20,ZEEBET              ,     ,
 42,18010329,2,29112,  532,   ZW,   20,OMTHEL              ,     ,
 42,18010329,3,29112,  460, ZWTW,   20,ZEEBET              ,     ,
 42,18010330,1,30010,  460,   ZW,   20,BET                 ,     ,
 42,18010330,2,30020,  490,   NO,   20,OMTHEL              ,     ,
 42,18010330,3,30022,  432,   NO,   20,HEL                 ,     ,
 42,18010331,1,30003,  480,   NO,   20,HEL                 ,     ,
 42,18010331,2,30003,  500,   NO,   20,OMTHEL              ,     ,
 42,18010331,3,30023,  450,  ONO,   20,BET                 ,     ,
 42,18010401,1,30023,  480,  ONO,   20,OMTHEL              ,     ,
 42,18010401,2,30022,  530,  ONO,   20,OMTHEL              ,     ,
 42,18010401,3,30020,  460,  ONO,   20,HEL                 ,     ,
 42,18010402,1,30020,  450,  ONO,   20,HEL                 ,     ,
 42,18010402,2,30022,  512,  ONO,   20,HEL                 ,     ,
 42,18010402,3,30013,  462,   NO,   20,HEL                 ,     ,
 42,18010403,1,30010,  440,   NO,   20,HEL                 ,     ,
 42,18010403,2,30000,  540,   NO,   20,HEL                 ,     ,
 42,18010403,3,29102,  460,   NO,   20,HEL                 ,     ,
 42,18010404,1,29090,  470,   ZO,   20,HEL                 ,     ,
 42,18010404,2,29080,  580,  WNW,   20,OMTHEL              ,     ,
 42,18010404,3,29062,  460,   NW,   20,OMTHEL              ,     ,
 42,18010405,1,29063,  440,   NW,   40,BET                 ,     ,
 42,18010405,2,29070,  420,   NW,   40,ZEEBET              ,     ,
 42,18010405,3,29082,  350,  OZO,   20,ZEEBET              ,     ,
 42,18010406,1,29110,  340,   NW,   20,BETSNE              ,   12,
 42,18010406,2,29110,  440,  WZW,   20,ZEEBET              ,     ,
 42,18010406,3,29092,  400,  ZZW,   20,ZEEBET              ,     ,
 42,18010407,1,29060,  412,  ZZW,   60,ZEEBET              ,    2,
 42,18010407,2,29050,  500,  ZZW,   60,BET                 ,     ,
 42,18010407,3,29032,  450,  ZZW,   40,ZEEBET              ,     ,
 42,18010408,1,29030,  450,   ZW,   20,ZEEBET              ,   12,
 42,18010408,2,29040,  480,  WZW,   40,ZEEBET              ,     ,
 42,18010408,3,29052,  400,   NW,   20,OMTHEL              ,     ,
 42,18010409,1,29073,  412,   NW,   20,ZEEBET              ,     ,
 42,18010409,2,29080,  472,  WZW,   20,ZEEBET              ,     ,
 42,18010409,3,29062,  422,  WZW,   20,OMTHEL              ,     ,
 42,18010410,1,29040,  450,  WZW,   60,BET                 ,     ,
 42,18010410,2,29040,  480,  WZW,   60,ZEEBET              ,     ,
 42,18010410,3,29040,  450,  WZW,   40,ZEEBETNOO           ,     ,
 42,18010411,1,29050,  422,  WZW,   40,ZEEBET              ,     ,
 42,18010411,2,29052,  450, ZWTW,   40,ZEEBET              ,     ,
 42,18010411,3,29062,  410,  WNW,   20,ZEEBET              ,     ,
 42,18010412,1,29072,  360,  NNO,   40,BETREG              ,   30,
 42,18010412,2,29082,  400,  NNO,   40,BET                 ,     ,
 42,18010412,3,29100,  390,  NNO,   40,BET                 ,     ,
 42,18010413,1,30002,  390,  NNO,   60,ZEEBET              ,     ,
 42,18010413,2,30002,  430,  NNO,   60,ZEEBET              ,     ,
 42,18010413,3,30002,  410,   NO,   40,ZEEBET              ,     ,
 42,18010414,1,30002,  420,  ONO,   40,ZEEBET              ,     ,
 42,18010414,2,30002,  480,  ONO,   40,OMTHEL              ,     ,
 42,18010414,3,30002,  420,  NNO,   20,OMTHEL              ,     ,
 42,18010415,1,30002,  410,   NO,   20,BETMIS              ,     ,
 42,18010415,2,30002,  492,   NO,   20,ZEEBET              ,     ,
 42,18010415,3,29112,  452,   NO,   20,HEL                 ,     ,
 42,18010416,1,29102,  450,   NO,   20,ZEEBET              ,     ,
 42,18010416,2,29112,  542,  WZW,   20,ZEEBET              ,     ,
 42,18010416,3,29103,  542,   NO,   20,HEL                 ,     ,
 42,18010417,1,29103,  450,  NNO,   20,ZEEBET              ,     ,
 42,18010417,2,29102,  520,    N,   20,ZEEBET              ,     ,
 42,18010417,3,29102,  460,   NO,   20,OMTHEL              ,     ,
 42,18010418,1,29102,  460,   NO,   20,BET                 ,     ,
