DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 53,17791119,2,29060,  420,   ZW,   60,REGZEEBET           ,     ,
 53,17791119,3,29053,  380,  ZZW,   33,REG                 ,     ,
 53,17791120,1,29043,  372,  ZZW,   40,DOK                 ,     ,
 53,17791120,2,29040,  400,  ZZW,   40,DOK                 ,     ,
 53,17791120,3,29030,  330,    Z,   30,BET                 ,     ,
 53,17791121,1,29013,  330,   ZO,   20,OMTHEL              ,     ,
 53,17791121,2,29013,  390,    O,   20,HEL                 ,     ,
 53,17791121,3,29013,  340, NOTN,   10,HEL                 ,     ,
 53,17791122,1,29020,  302,  NNO,    0,HELNEV              ,     ,
 53,17791122,2,29020,  380,   ZW,    2,HELBET              ,     ,
 53,17791122,3,29013,  362,  ZZW,   40,REGDOK              ,     ,
 53,17791123,1,29013,  350, ZWTZ,   40,DOKMIS              ,     ,
 53,17791123,2,29013,  410,    Z,   10,BET                 ,     ,
 53,17791123,3,29020,  320,  ZZO,   10,HEL                 ,     ,
 53,17791124,1,29040,  290,  ZTW,    2,NEVOMTHEL           ,     ,
 53,17791124,2,29042,  360,  ZZW,   31,DOK                 ,     ,
 53,17791124,3,29051,  350,  ZTW,   20,ZEEBET              ,     ,
 53,17791125,1,29041,  330,  ZTW,   40,DOKMIS              ,     ,
 53,17791125,2,29020,  380,  ZZO,   50,REG                 ,     ,
 53,17791125,3,28110,  420,  ZZO,   46,ZWAREG              ,     ,
 53,17791126,1,28062,  420,  ZTW,   44,ZWABEWREG           ,     ,
 53,17791126,2,28062,  432,  WZW,  102,ZWABEWREG           ,     ,
 53,17791126,3,28110,  460,   NW,   80,ZWABEWREG           ,     ,
 53,17791127,1,29010,  370,  WZW,   20,OMTHEL              ,     ,
 53,17791127,2,29010,  420,    Z,   30,BETZWAREG           ,     ,
 53,17791127,3,29003,  400,  OTZ,   30,REG                 ,     ,
 53,17791128,1,28113,  500,  ZTW,   20,REGDOK              ,     ,
 53,17791128,2,29001,  550,  ZZW,   60,OMTHELZEEBET        ,     ,
 53,17791128,3,29002,  502,    Z,   60,REGDOK              ,     ,
 53,17791129,1,28092,  510,  ZTW,   20,ZWAREGMIS           ,     ,
 53,17791129,2,28090,  520,   NW,  212,ZWAREG              ,     ,
 53,17791129,3,29022,  452,  WTZ,   62,BEW                 ,     ,
 53,17791130,1,29010,  420,  ZZW,   20,ZWAREG              ,     ,
 53,17791130,2,29020,  462,  WNW,   30,REGBEW              ,     ,
 53,17791130,3,29030,  422,   ZW,   80,REG                 ,     ,
 53,17791201,1,29031,  460,  WNW,   60,ZWABEW              ,     ,
 53,17791201,2,29043,  482,    W,   40,DOKREG              ,     ,
 53,17791201,3,29053,  452,   ZW,   60,DOK                 ,     ,
 53,17791202,1,29032,  540, ZWTW,  120,ZWAREG              ,     ,
 53,17791202,2,29023,  552,    W,  112,DOK                 ,     ,
 53,17791202,3,29022,  570,  WZW,  140,DOKREG              ,     ,
 53,17791203,1,29022,  550,  WTZ,  130,BEWREG              ,     ,
 53,17791203,2,29033,  530,  WNW,  100,OMTHEL              ,     ,
 53,17791203,3,29053,  462,  WNW,   40,DOKZWAREG           ,     ,
 53,17791204,1,29033,  410,   NW,   60,ZWAWEEREG           ,     ,
 53,17791204,2,29061,  430,  WNW,  120,ZWAREGHAG           ,     ,
 53,17791204,3,29073,  412,   NW,  122,ZWAREGHAG           ,     ,
 53,17791205,1,29082,  380,   NW,  102,ZWAREGHAG           ,     ,
 53,17791205,2,29101,  390, NWTW,   82,HAGSNEDOK           ,     ,
 53,17791205,3,29113,  372, NWTN,   80,ZEEBETHAGNOO        ,     ,
 53,17791206,1,30002,  382,   NW,   80,BEWHEL              ,     ,
 53,17791206,2,30013,  430,  NNW,   20,BEWOMTHEL           ,     ,
 53,17791206,3,30021,  380,    W,    0,BETNOO              ,     ,
 53,17791207,1,29100,  370,   ZW,   60,DOKREG              ,     ,
 53,17791207,2,29070,  380, ZWTZ,   60,DOKYZL              ,     ,
 53,17791207,3,29041,  410,    W,   10,REG                 ,     ,
 53,17791208,1,29062,  370,  ONO,    0,OMTHELDAM           ,     ,
 53,17791208,2,29081,  412,    N,    0,BEW                 ,     ,
 53,17791208,3,29093,  360,  WTN,    0,ZEEBETOMTHEL        ,     ,
 53,17791209,1,29100,  390,   NW,   20,DOK                 ,     ,
 53,17791209,2,29091,  392,    W,   80,REGSNE              ,     ,
 53,17791209,3,29060,  372,   ZO,   44,REGDOK              ,     ,
 53,17791210,1,29073,  380,    O,   40,MIS                 ,     ,
 53,17791210,2,29082,  412,   ZO,    0,MIS                 ,     ,
 53,17791210,3,29072,  500,   ZW,   66,REGDOK              ,     ,
 53,17791211,1,29072,  470,    W,   60,DOK                 ,     ,
 53,17791211,2,29080,  490,  WTN,   50,DOKOMTHEL           ,     ,
 53,17791211,3,29090,  422,    W,   40,HEL                 ,     ,
 53,17791212,1,29090,  380,  ZTW,   10,ZWAMIS              ,     ,
 53,17791212,2,29072,  440,  ZZO,   20,REG                 ,     ,
 53,17791212,3,29052,  450,    Z,   60,ZEEBET              ,     ,
 53,17791213,1,29030,  470,    Z,   80,DOKREG              ,     ,
 53,17791213,2,29022,  490,  ZZW,   70,BEW                 ,     ,
 53,17791213,3,28102,  460,  ZZW,   64,ZWAREG              ,     ,
 53,17791214,1,29002,  450,  WTN,  120,ZEEBETZWAREGBUG     ,     ,
 53,17791214,2,29023,  440, NWTW,  106,ZEEBETZWAREGBUG     ,     ,
 53,17791214,3,29050,  420,  WNW,  150,ZEEBETZWAREGBUG     ,     ,
 53,17791215,1,29082,  440,   NW,  102,ZEEBETHAGBUG        ,     ,
 53,17791215,2,29091,  430, NWTN,   22,DOK                 ,     ,
 53,17791215,3,29090,  390,  WZW,   40,REGZEEBET           ,     ,
 53,17791216,1,29083,  402,  WTN,   30,ZEEBET              ,     ,
 53,17791216,2,29082,  442,  WTN,   10,DOKMIS              ,     ,
 53,17791216,3,29053,  452,  WZW,   40,REG                 ,     ,
 53,17791217,1,29053,  480,    W,   40,DOKMIS              ,     ,
 53,17791217,2,29062,  500,  WNW,   10,DOKMIS              ,     ,
 53,17791217,3,29071,  480,    W,   10,DOK                 ,     ,
 53,17791218,1,29063,  500,    W,   60,DOKREGWEE           ,     ,
 53,17791218,2,29061,  522,  WZW,   60,DOKREG              ,     ,
 53,17791218,3,29062,  480,  WTN,   40,BET                 ,     ,
 53,17791219,1,29053,  480,   ZW,   20,REGDOK              ,     ,
 53,17791219,2,29053,  520,   ZW,   50,DOKOMTHEL           ,     ,
 53,17791219,3,29042,  500,   ZW,   40,REGZEEBET           ,     ,
 53,17791220,1,28112,  510,  ZZW,   80,ZWAREGDOK           ,     ,
 53,17791220,2,28093,  510,   ZW,  110,BEW                 ,     ,
 53,17791220,3,28091,  500,   ZW,  122,ZWAREGZEEBET        ,     ,
 53,17791221,1,28113,  452,    W,   80,ZWABEW              ,     ,
 53,17791221,2,29000,  470,    Z,   40,REGDOK              ,     ,
 53,17791221,3,28090,  472,    Z,   20,REG                 ,     ,
 53,17791222,1,28052,  452,  NNW,   93,REG                 ,     ,
 53,17791222,2,28092,  392,   NW,  100,SNEZWAWEE           ,     ,
 53,17791222,3,29010,  380,  WTN,  100,BEW                 ,     ,
 53,17791223,1,29031,  352,  WZW,  100,HAGBEW              ,     ,
 53,17791223,2,29040,  390,    W,   82,BEW                 ,     ,
 53,17791223,3,29060,  352,   ZW,    0,BEW                 ,     ,
 53,17791224,1,29070,  322,  ZZW,    0,BEW                 ,     ,
 53,17791224,2,29072,  340,   ZW,    0,ZWAMIS              ,     ,
 53,17791224,3,29080,  320,    Z,    0,ZWAMISDOK           ,     ,
 53,17791225,1,29082,  310,  ONO,   20,DOK                 ,     ,
 53,17791225,2,29090,  300,  NTO,    0,DOK                 ,     ,
 53,17791225,3,29101,  320,   NO,    0,DOKZWAMIS           ,     ,
 53,17791226,1,29110,  300,    N,    0,ZWAMIS              ,     ,
 53,17791226,2,29112,  330,     ,     ,BETVOG              ,     ,
 53,17791226,3,30002,  360,  ONO,   70,DOK                 ,     ,
 53,17791227,1,29112,  350,  ONO,   80,DOK                 ,     ,
 53,17791227,2,29102,  360,  ONO,  100,DOKVOG              ,     ,
 53,17791227,3,29100,  360,  OTN,  100,DOKSNE              ,     ,
 53,17791228,1,29100,  350,    O,   90,DOK                 ,     ,
 53,17791228,2,29110,  360,    O,   90,ZEEBET              ,     ,
 53,17791228,3,30010,  342,    O,   84,HEL                 ,     ,
 53,17791229,1,30022,  322,    O,   80,HEL                 ,     ,
 53,17791229,2,30032,  342,    O,   60,HEL                 ,     ,
 53,17791229,3,30040,  290,    O,   40,HEL                 ,     ,
 53,17791230,1,30042,  200,    O,   30,HEL                 ,     ,
 53,17791230,2,30040,  310,    O,   40,HEL                 ,     ,
 53,17791230,3,30040,  282,    O,   40,HEL                 ,     ,
 53,17791231,1,30040,  270,    O,   30,HEL                 ,     ,
 53,17791231,2,30033,  342,    O,    0,HELDAM              ,     ,
 53,17791231,3,30032,  310,  OZO,    0,HELDAM              ,     ,
 53,17800101,1,30030,  280,  ZZO,    0,OMTHEL              ,     ,
 53,17800101,2,30023,  330,   ZW,    0,OMTHELNEV           ,     ,
 53,17800101,3,30021,  280,    Z,    0,HELDOK              ,     ,
 53,17800102,1,30010,  322,   ZW,    0,DOKMIS              ,     ,
 53,17800102,2,30001,  380, NWTN,   10,DOKMIS              ,     ,
 53,17800102,3,30000,  380,   NW,    0,DOKMIS              ,     ,
 53,17800103,1,29110,  412,     ,     ,ZWAMIS              ,     ,
 53,17800103,2,29110,  422,  NNW,   10,DOKMIS              ,     ,
 53,17800103,3,29113,  380,    N,   10,WATREGDOK           ,     ,
 53,17800104,1,30013,  322,  ONO,   10,HEL                 ,     ,
 53,17800104,2,30030,  320,   NO,   20,OMTHEL              ,     ,
 53,17800104,3,30032,  260,    W,   10,HELDOK              ,     ,
 53,17800105,1,30010,  372,   NW,   50,ZEEBETWATREG        ,     ,
 53,17800105,2,30002,  390,  NTW,   10,ZEEBETWATREGDAM     ,     ,
 53,17800105,3,30002,  362,  NNW,    0,DOKDAM              ,     ,
 53,17800106,1,29110,  380,  WNW,   20,DOKREG              ,     ,
 53,17800106,2,29110,  412,  WTN,   20,DOKREGMIS           ,     ,
 53,17800106,3,30010,  320,  OTZ,   70,HEL                 ,     ,
 53,17800107,1,30022,  262,  OTZ,   30,HEL                 ,     ,
 53,17800107,2,30023,  302,   ZO,   20,HEL                 ,     ,
 53,17800107,3,30023,  240,   ZO,   10,HEL                 ,     ,
 53,17800108,1,30021,  202,  ZZO,    0,HEL                 ,     ,
 53,17800108,2,30022,  280,    O,    0,HEL                 ,     ,
 53,17800108,3,30013,  250,  OTZ,    0,HEL                 ,     ,
 53,17800109,1,30013,  231,  OZO,    0,HEL                 ,     ,
 53,17800109,2,29112,  280,  OZO,   10,HELDAM              ,     ,
 53,17800109,3,29101,  220,   ZO,    0,HEL                 ,     ,
 53,17800110,1,29082,  190,    Z,    0,HELDAM              ,     ,
 53,17800110,2,29072,  290,    Z,    0,DOKDAM              ,     ,
 53,17800110,3,29070,  312,   ZW,   10,DOKHAG              ,     ,
 53,17800111,1,29053,  320,    W,   20,DAMZEEBET           ,     ,
 53,17800111,2,29053,  360,  WNW,   20,SNEYZLZEEBET        ,     ,
 53,17800111,3,29060,  350,  WTZ,   20,DOK                 ,     ,
 53,17800112,1,29033,  320,   NW,   90,SNEHAG              ,     ,
 53,17800112,2,29041,  320, NWTW,   80,ZEEBETSNEHAG        ,     ,
 53,17800112,3,29081,  312,  NTO,   10,BEWSNE              ,     ,
 53,17800113,1,29100,  270,    W,    0,BEWSNE              ,     ,
 53,17800113,2,29101,  340,  WTN,    0,OMTHEL              ,     ,
 53,17800113,3,29101,  300,     ,    0,BEWSNEDOK           ,     ,
 53,17800114,1,29102,  190,     ,    0,NEV                 ,     ,
 53,17800114,2,29102,  240,  ZTO,    0,HEL                 ,     ,
 53,17800114,3,29102,  200,  OZO,   20,HELNEV              ,     ,
 53,17800115,1,29073,  111,   ZO,   20,HEL                 ,     ,
 53,17800115,2,29050,  210, ZOTZ,   20,HEL                 ,     ,
 53,17800115,3,29011,  311,    Z,   70,DOK                 ,     ,
 53,17800116,1,28083,  360,   ZW,    0,MIS                 ,     ,
 53,17800116,2,28090,  420, ZWTZ,   60,BETREG              ,     ,
 53,17800116,3,28072,  410, ZWTZ,  100,DOK                 ,     ,
 53,17800117,1,28072,  391,  WZW,   90,DOK                 ,     ,
 53,17800117,2,28081,  420,  WZW,   40,BETREG              ,     ,
 53,17800117,3,28091,  380,   ZW,   10,DOK                 ,     ,
 53,17800118,1,28112,  372,   ZW,    0,MIS                 ,     ,
 53,17800118,2,29001,  370,  ZZO,    0,MIS                 ,     ,
 53,17800118,3,29012,  380,   ZO,   10,MIS                 ,     ,
 53,17800119,1,29020,  380,  ZZO,    0,MIS                 ,     ,
 53,17800119,2,29021,  410,    Z,    0,MIS                 ,     ,
 53,17800119,3,29032,  382,    O,    0,MIS                 ,     ,
 53,17800120,1,29032,  372,  OTZ,   10,MIS                 ,     ,
 53,17800120,2,29033,  400,    O,   30,MISZEEBET           ,     ,
 53,17800120,3,29040,  390,   NO,   10,MISVOG              ,     ,
 53,17800121,1,29051,  340,  NNO,   80,NATSNE              ,     ,
 53,17800121,2,29071,  350,  NNO,   90,NATSNE              ,     ,
 53,17800121,3,29082,  330,    W,   40,BEW                 ,     ,
 53,17800122,1,29102,  310,  NTO,   10,HELNEV              ,     ,
 53,17800122,2,29103,  340,    N,    0,SNEOMTHEL           ,     ,
 53,17800122,3,29103,  300,  NNW,    0,BETHAG              ,     ,
 53,17800123,1,29110,  282,   NW,    0,HELNEV              ,     ,
 53,17800123,2,29110,  350,    N,    0,HELNEV              ,     ,
 53,17800123,3,29110,  300,    N,    1,OMTHELNEV           ,     ,
 53,17800124,1,29101,  300,  NNO,   20,SNEHAG              ,     ,
 53,17800124,2,29101,  300,  OTN,   50,SNEHAGBEW           ,     ,
 53,17800124,3,30002,  250,    O,   70,DOK                 ,     ,
 53,17800125,1,30101,  260,  OTN,   40,ZEEBET              ,     ,
 53,17800125,2,30003,  282,   NO,   50,DOKSNE              ,     ,
 53,17800125,3,30000,  300,  OTN,   80,DOK                 ,     ,
 53,17800126,1,29103,  280,  OTN,   60,DOKSNE              ,     ,
 53,17800126,2,29101,  290,  ONO,   60,SNE                 ,     ,
 53,17800126,3,29101,  282,    O,   40,DOK                 ,     ,
 53,17800127,1,29110,  280,  OTZ,   20,SNEDOK              ,     ,
 53,17800127,2,29111,  300,    O,   10,SNEDOK              ,     ,
 53,17800127,3,29100,  280,   NO,   20,BET                 ,     ,
 53,17800128,1,29110,  302,  NNW,    0,SNEDOK              ,     ,
 53,17800128,2,29110,  330,  OTZ,   20,DOK                 ,     ,
 53,17800128,3,29111,  300,    O,   40,ZEEBET              ,     ,
 53,17800129,1,29101,  310,    O,   60,DOK                 ,     ,
 53,17800129,2,29091,  320,    O,   40,DOKSNE              ,     ,
 53,17800129,3,29091,  290,    O,   70,DOKOMTHEL           ,     ,
 53,17800130,1,29083,  212,    O,   80,HEL                 ,     ,
 53,17800130,2,29082,  240,  OTN,   70,BEW                 ,     ,
 53,17800130,3,29081,  272,  OTN,   40,DOKBEW              ,     ,
 53,17800131,1,29091,  300,    O,   40,DOKSNE              ,     ,
 53,17800131,2,29090,  320,  OTN,   30,DOK                 ,     ,
 53,17800131,3,29083,  292,  OTN,   30,DOK                 ,     ,
 53,17800201,1,29080,  290,   NO,   30,DOKSNE              ,     ,
 53,17800201,2,29071,  300,  NNO,   20,SNE                 ,     ,
 53,17800201,3,29061,  281,    N,   10,DOK                 ,     ,
 53,17800202,1,29051,  280,  WTN,   10,DOKOMTHEL           ,     ,
 53,17800202,2,29041,  330,  WZW,   30,ZEEBETHAGSNE        ,     ,
 53,17800202,3,29041,  280,   NW,    0,OMTHELZEEBETSNE     ,     ,
 53,17800203,1,29041,  300,  WTN,    0,ZEEBETOMTHELDAM     ,     ,
 53,17800203,2,29040,  380,  WTZ,    0,ZEEBETDAM           ,     ,
 53,17800203,3,29072,  320,   NW,   20,ZEEBET              ,     ,
 53,17800204,1,29080,  360,    W,   60,ZEEBETOMTHEL        ,     ,
 53,17800204,2,29081,  380,    W,   60,ZEEBET              ,     ,
 53,17800204,3,29080,  310,   ZW,   40,ZEEBETOMTHEL        ,     ,
 53,17800205,1,29060,  281,   ZO,   10,ZEEBET              ,     ,
 53,17800205,2,29053,  331,   NO,   20,ZEEBET              ,     ,
 53,17800205,3,29060,  300,  ONO,   10,DOK                 ,     ,
 53,17800206,1,29050,  291,   ZO,   40,DOK                 ,     ,
 53,17800206,2,29040,  330,  OTN,   20,REGYZLMIS           ,     ,
 53,17800206,3,29010,  360,   ZW,   80,DOKSTO              ,     ,
 53,17800207,1,29030,  352,   ZW,   80,DOKSTO              ,     ,
 53,17800207,2,29051,  380,    W,   10,DOKREGMIS           ,     ,
 53,17800207,3,29080,  370,   NW,   10,DOKREGMIS           ,     ,
 53,17800208,1,29111,  360,    O,   10,MIS                 ,     ,
 53,17800208,2,30002,  370,  ZTO,   20,DOK                 ,     ,
 53,17800208,3,30012,  350,   ZO,   50,DOKOMTHEL           ,     ,
 53,17800209,1,30020,  350,  ZZO,   60,DOK                 ,     ,
 53,17800209,2,30021,  410,  ZTO,   70,DOKREG              ,     ,
 53,17800209,3,30031,  382,  ZTO,   60,DOK                 ,     ,
 53,17800210,1,30031,  370,  ZTO,   30,DOK                 ,     ,
 53,17800210,2,30031,  412,    Z,   40,DOKMIS              ,     ,
 53,17800210,3,30030,  390,    W,   20,DOKVOG              ,     ,
 53,17800211,1,30040,  390,    N,   40,DOKMIS              ,     ,
 53,17800211,2,30041,  411,  NNO,   30,DOK                 ,     ,
 53,17800211,3,30050,  372,  NNO,   30,DOKMIS              ,     ,
 53,17800212,1,30050,  360,  NNO,   30,DOKMIS              ,     ,
 53,17800212,2,30050,  390,   NO,   20,DOK                 ,     ,
 53,17800212,3,30050,  360,   NO,   10,DOKMIS              ,     ,
 53,17800213,1,30050,  340,   NO,   20,DOKMIS              ,     ,
 53,17800213,2,30050,  411,  NNO,   10,DOKZEEBET           ,     ,
 53,17800213,3,30050,  390,    N,   20,DOKMIS              ,     ,
 53,17800214,1,30030,  400,  NTW,   40,DOKMIS              ,     ,
 53,17800214,2,30030,  420,  NTO,   40,DOK                 ,     ,
 53,17800214,3,30030,  380,    N,   40,DOK                 ,     ,
 53,17800215,1,30030,  372,    N,   20,DOK                 ,     ,
 53,17800215,2,30021,  420,    N,   40,ZEEBET              ,     ,
 53,17800215,3,30010,  372,    N,   40,REGDOK              ,     ,
 53,17800216,1,29091,  401, NWTN,   80,REGDOKHAG           ,     ,
 53,17800216,2,29093,  390,   NO,   60,ZEEBET              ,     ,
 53,17800216,3,30000,  302,   NO,   50,HEL                 ,     ,
 53,17800217,1,30010,  310,  ZTW,    0,SNEOMTHEL           ,     ,
 53,17800217,2,30011,  380,  NNW,    0,OMTHEL              ,     ,
 53,17800217,3,30011,  330,   NW,    0,BETHAG              ,     ,
 53,17800218,1,29113,  340,  WZW,   40,DOKSNE              ,     ,
 53,17800218,2,29102,  370,  WTZ,   70,DOKSNE              ,     ,
 53,17800218,3,29090,  342,   ZW,   80,DOK                 ,     ,
 53,17800219,1,29042,  370,  WZW,   80,REGZEEBET           ,     ,
 53,17800219,2,29041,  410,    W,   80,ZEEBETHAG           ,     ,
 53,17800219,3,29040,  340,  WTN,   80,BEWSNE              ,     ,
 53,17800220,1,29041,  340,  WNW,   80,SNEBEW              ,     ,
 53,17800220,2,29041,  390,  WNW,   80,SNEZEEBET           ,     ,
 53,17800220,3,29050,  360,   NW,   60,BEW                 ,     ,
 53,17800221,1,29051,  342,   NW,   60,SNEZEEBEW           ,     ,
 53,17800221,2,29060,  390,  NNW,   90,BEWSNE              ,     ,
 53,17800221,3,29070,  340,    N,   60,BEW                 ,     ,
 53,17800222,1,29072,  330,    N,   40,BEWSNE              ,     ,
 53,17800222,2,29080,  390,  NTW,   40,ZEEBEWSNE           ,     ,
 53,17800222,3,29092,  320,  NTW,   10,OMTHEL              ,     ,
 53,17800223,1,29113,  310,  NTW,   20,HEL                 ,     ,
 53,17800223,2,30010,  380,    N,   40,HAGBEW              ,     ,
 53,17800223,3,30020,  320,  NNW,   10,BEW                 ,     ,
 53,17800224,1,30023,  320,  WZW,   20,BET                 ,     ,
 53,17800224,2,30022,  392,  WZW,   60,DOK                 ,     ,
 53,17800224,3,30020,  380,   ZW,   80,DOKVOG              ,     ,
 53,17800225,1,30001,  392,   ZW,   70,DOKVOG              ,     ,
 53,17800225,2,29100,  442,   ZW,   80,DOK                 ,     ,
 53,17800225,3,29040,  410,   ZW,  130,DOKREG              ,     ,
 53,17800226,1,29031,  320,  NNW,  160,SNEZEEBEW           ,     ,
 53,17800226,2,29080,  330,  NTW,  140,SNEHAGBEW           ,     ,
 53,17800226,3,29110,  320,  NTW,   80,SNEBEW              ,     ,
 53,17800227,1,29103,  350,  WNW,   60,DOKREG              ,     ,
 53,17800227,2,29080,  340,    W,  100,SNEREG              ,     ,
 53,17800227,3,29071,  390,   NW,   40,BET                 ,     ,
 53,17800228,1,29083,  400,   NW,   40,BET                 ,     ,
 53,17800228,2,29101,  460,   NW,   20,ZEEBET              ,     ,
 53,17800228,3,29101,  402,  WTZ,   40,DOKREG              ,     ,
 53,17800229,1,29090,  430,  WTN,   70,REGZEEBET           ,     ,
 53,17800229,2,29091,  470,  WTN,   80,OMTHEL              ,     ,
 53,17800229,3,29101,  440,   NW,  124,ZEEBEWOMTHELNOO     ,     ,
 53,17800301,1,29111,  380,    W,   20,HEL                 ,     ,
 53,17800301,2,30000,  490,    W,   40,BETDOK              ,     ,
 53,17800301,3,30000,  420,    W,   40,BETDOK              ,     ,
 53,17800302,1,29100,  411,   ZW,   40,MISVOG              ,     ,
 53,17800302,2,29081,  490,   ZW,   70,DOKREG              ,     ,
 53,17800302,3,29080,  440,   ZW,   80,REG                 ,     ,
 53,17800303,1,29082,  420,  WTZ,   40,ZEEBET              ,     ,
 53,17800303,2,29080,  480,  WTZ,   20,BEWOMTHEL           ,     ,
 53,17800303,3,29070,  401,   ZW,   60,REG                 ,     ,
 53,17800304,1,29090,  370,    W,   20,OMTHEL              ,     ,
 53,17800304,2,30000,  470,  WTN,   20,BEW                 ,     ,
 53,17800304,3,30020,  380,    W,   20,OMTHEL              ,     ,
 53,17800305,1,30011,  400,   ZW,   40,DOKREG              ,     ,
 53,17800305,2,30012,  470,    W,   60,ZEEBET              ,     ,
 53,17800305,3,30022,  440,    W,   60,ZEEBET              ,     ,
 53,17800306,1,30023,  440,    W,   90,OMTHEL              ,     ,
 53,17800306,2,30030,  530,    W,  100,OMTHELREG           ,     ,
 53,17800306,3,30030,  480,   NW,   60,DOK                 ,     ,
 53,17800307,1,30022,  460,    W,   60,DOK                 ,     ,
 53,17800307,2,30022,  460,  WZW,   90,STO                 ,     ,
 53,17800307,3,30022,  460,    W,   60,STO                 ,     ,
 53,17800308,1,30031,  460,    W,   30,MISVOG              ,     ,
 53,17800308,2,30032,  522,   NW,   20,DOK                 ,     ,
 53,17800308,3,30031,  500,    W,   40,DOKVOG              ,     ,
 53,17800309,1,30020,  450,  WZW,   50,DOKVOG              ,     ,
 53,17800309,2,30002,  502,  WZW,   90,STO                 ,     ,
 53,17800309,3,30002,  460,    W,   60,ZEEBET              ,     ,
 53,17800310,1,30021,  410,   NW,   30,OMTHEL              ,     ,
 53,17800310,2,30032,  470, NWTN,   60,HEL                 ,     ,
 53,17800310,3,30051,  390, NWTN,   20,HELDAM              ,     ,
 53,17800311,1,30051,  360,  ZZW,    0,HEL                 ,     ,
 53,17800311,2,30031,  490,  ZZO,   10,HEL                 ,     ,
 53,17800311,3,30010,  390,    Z,    0,HEL                 ,     ,
 53,17800312,1,29110,  360,    Z,    0,HEL                 ,     ,
 53,17800312,2,29091,  580,   ZW,   23,ZEEBETREG           ,     ,
 53,17800312,3,29111,  440,   NW,   20,ZEEBETOMTHEL        ,     ,
 53,17800313,1,30013,  390,  WTZ,   40,HEL                 ,     ,
 53,17800313,2,30011,  510,  WTZ,   60,OMTHEL              ,     ,
 53,17800313,3,30001,  431,  WZW,   80,OMTHEL              ,     ,
 53,17800314,1,30000,  422,  WZW,   40,OMTHEL              ,     ,
 53,17800314,2,29103,  540,  ZZW,   60,OMTHEL              ,     ,
 53,17800314,3,29081,  450,  ZZW,   30,OMTHEL              ,     ,
 53,17800315,1,29071,  442,  ZTW,   40,HEL                 ,     ,
 53,17800315,2,29060,  520,    W,   90,ZEEBETREG           ,     ,
 53,17800315,3,29060,  410,    W,   40,BET                 ,     ,
 53,17800316,1,29042,  410,   ZW,   80,REG                 ,     ,
