DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 45,18010913,1,     ,  582,     ,     ,                    ,     ,
 45,18010913,2,     ,  600,     ,     ,                    ,     ,
 45,18010913,3,     ,  580,     ,     ,                    ,     ,
 45,18010914,1,     ,  592,     ,     ,                    ,     ,
 45,18010914,2,     ,  640,     ,     ,                    ,     ,
 45,18010914,3,     ,  590,     ,     ,                    ,     ,
 45,18010915,1,     ,  620,     ,     ,                    ,     ,
 45,18010915,2,     ,  652,     ,     ,                    ,     ,
 45,18010915,3,     ,  592,     ,     ,                    ,     ,
 45,18010916,1,     ,  610,     ,     ,                    ,     ,
 45,18010916,2,     ,  642,     ,     ,                    ,     ,
 45,18010916,3,     ,  542,     ,     ,                    ,     ,
 45,18010917,1,     ,  540,     ,     ,                    ,     ,
 45,18010917,2,     ,  673,     ,     ,                    ,     ,
 45,18010917,3,     ,  612,     ,     ,                    ,     ,
 45,18010918,1,     ,  600,     ,     ,                    ,     ,
 45,18010918,2,     ,  710,     ,     ,                    ,     ,
 45,18010918,3,     ,  660,     ,     ,                    ,     ,
 45,18010919,1,     ,  630,     ,     ,                    ,     ,
 45,18010919,2,     ,  620,     ,     ,                    ,     ,
 45,18010919,3,     ,  542,     ,     ,                    ,     ,
 45,18010920,1,     ,  550,     ,     ,                    ,     ,
 45,18010920,2,     ,  650,     ,     ,                    ,     ,
 45,18010920,3,     ,  570,     ,     ,                    ,     ,
 45,18010921,1,     ,  552,     ,     ,                    ,     ,
 45,18010921,2,     ,  560,     ,     ,                    ,     ,
 45,18010921,3,     ,  532,     ,     ,                    ,     ,
 45,18010922,1,     ,  553,     ,     ,                    ,     ,
 45,18010922,2,     ,  592,     ,     ,                    ,     ,
 45,18010922,3,     ,  550,     ,     ,                    ,     ,
 45,18010923,1,     ,  553,     ,     ,                    ,     ,
 45,18010923,2,     ,  582,     ,     ,                    ,     ,
 45,18010923,3,     ,  520,     ,     ,                    ,     ,
 45,18010924,1,     ,  552,     ,     ,                    ,     ,
 45,18010924,2,     ,  590,     ,     ,                    ,     ,
 45,18010924,3,     ,  520,     ,     ,                    ,     ,
 45,18010925,1,     ,  540,     ,     ,                    ,     ,
 45,18010925,2,     ,  590,     ,     ,                    ,     ,
 45,18010925,3,     ,  530,     ,     ,                    ,     ,
 45,18010926,1,     ,  550,     ,     ,                    ,     ,
 45,18010926,2,     ,     ,     ,     ,                    ,     ,
 45,18010926,3,     ,  522,     ,     ,                    ,     ,
 45,18010927,1,     ,  530,     ,     ,                    ,     ,
 45,18010927,2,     ,  613,     ,     ,                    ,     ,
 45,18010927,3,     ,  550,     ,     ,                    ,     ,
 45,18010928,1,     ,  533,     ,     ,                    ,     ,
 45,18010928,2,     ,  640,     ,     ,                    ,     ,
 45,18010928,3,     ,  580,     ,     ,                    ,     ,
 45,18010929,1,     ,  563,     ,     ,                    ,     ,
 45,18010929,2,     ,  670,     ,     ,                    ,     ,
 45,18010929,3,     ,  582,     ,     ,                    ,     ,
 45,18010930,1,     ,  581,     ,     ,                    ,     ,
 45,18010930,2,     ,  611,     ,     ,                    ,     ,
 45,18010930,3,     ,  560,     ,     ,                    ,     ,
 45,18011001,1,     ,  580,     ,     ,                    ,     ,
 45,18011001,2,     ,  600,     ,     ,                    ,     ,
 45,18011001,3,     ,  540,     ,     ,                    ,     ,
 45,18011002,1,     ,  541,     ,     ,                    ,     ,
 45,18011002,2,     ,  592,     ,     ,                    ,     ,
 45,18011002,3,     ,  520,     ,     ,                    ,     ,
 45,18011003,1,     ,  501,     ,     ,                    ,     ,
 45,18011003,2,     ,  603,     ,     ,                    ,     ,
 45,18011003,3,     ,  552,     ,     ,                    ,     ,
 45,18011004,1,     ,  520,     ,     ,                    ,     ,
 45,18011004,2,     ,  602,     ,     ,                    ,     ,
 45,18011004,3,     ,  522,     ,     ,                    ,     ,
 45,18011005,1,     ,  520,     ,     ,                    ,     ,
 45,18011005,2,     ,     ,     ,     ,                    ,     ,
 45,18011005,3,     ,  540,     ,     ,                    ,     ,
 45,18011006,1,     ,  522,     ,     ,                    ,     ,
 45,18011006,2,     ,  562,     ,     ,                    ,     ,
 45,18011006,3,     ,  503,     ,     ,                    ,     ,
 45,18011007,1,     ,  471,     ,     ,                    ,     ,
 45,18011007,2,     ,  583,     ,     ,                    ,     ,
 45,18011007,3,     ,  510,     ,     ,                    ,     ,
 45,18011008,1,     ,  482,     ,     ,                    ,     ,
 45,18011008,2,     ,  590,     ,     ,                    ,     ,
 45,18011008,3,     ,  510,     ,     ,                    ,     ,
 45,18011009,1,     ,  531,     ,     ,                    ,     ,
 45,18011009,2,     ,  591,     ,     ,                    ,     ,
 45,18011009,3,     ,  530,     ,     ,                    ,     ,
 45,18011010,1,     ,  491,     ,     ,                    ,     ,
 45,18011010,2,     ,  600,     ,     ,                    ,     ,
 45,18011010,3,     ,  570,     ,     ,                    ,     ,
 45,18011011,1,     ,  580,     ,     ,                    ,     ,
 45,18011011,2,     ,  582,     ,     ,                    ,     ,
 45,18011011,3,     ,  550,     ,     ,                    ,     ,
 45,18011012,1,     ,  552,     ,     ,                    ,     ,
 45,18011012,2,     ,  590,     ,     ,                    ,     ,
 45,18011012,3,     ,  540,     ,     ,                    ,     ,
 45,18011013,1,     ,  510,     ,     ,                    ,     ,
 45,18011013,2,     ,  600,     ,     ,                    ,     ,
 45,18011013,3,     ,  553,     ,     ,                    ,     ,
 45,18011014,1,     ,  560,     ,     ,                    ,     ,
 45,18011014,2,     ,  612,     ,     ,                    ,     ,
 45,18011014,3,     ,  572,     ,     ,                    ,     ,
 45,18011015,1,     ,  560,     ,     ,                    ,     ,
 45,18011015,2,     ,  573,     ,     ,                    ,     ,
 45,18011015,3,     ,  552,     ,     ,                    ,     ,
 45,18011016,1,     ,  510,     ,     ,                    ,     ,
 45,18011016,2,     ,  571,     ,     ,                    ,     ,
 45,18011016,3,     ,  530,     ,     ,                    ,     ,
 45,18011017,1,     ,  523,     ,     ,                    ,     ,
 45,18011017,2,     ,  570,     ,     ,                    ,     ,
 45,18011017,3,     ,  560,     ,     ,                    ,     ,
 45,18011018,1,     ,  570,     ,     ,                    ,     ,
 45,18011018,2,     ,  562,     ,     ,                    ,     ,
 45,18011018,3,     ,     ,     ,     ,                    ,     ,
 45,18011019,1,     ,  520,     ,     ,                    ,     ,
 45,18011019,2,     ,  530,     ,     ,                    ,     ,
 45,18011019,3,     ,  461,     ,     ,                    ,     ,
 45,18011020,1,     ,  471,     ,     ,                    ,     ,
 45,18011020,2,     ,  473,     ,     ,                    ,     ,
 45,18011020,3,     ,  472,     ,     ,                    ,     ,
 45,18011021,1,     ,  440,     ,     ,                    ,     ,
 45,18011021,2,     ,  470,     ,     ,                    ,     ,
 45,18011021,3,     ,  430,     ,     ,                    ,     ,
 45,18011022,1,     ,  470,     ,     ,                    ,     ,
 45,18011022,2,     ,  500,     ,     ,                    ,     ,
 45,18011022,3,     ,  430,     ,     ,                    ,     ,
 45,18011023,1,     ,  392,     ,     ,                    ,     ,
 45,18011023,2,     ,  450,     ,     ,                    ,     ,
 45,18011023,3,     ,     ,     ,     ,                    ,     ,
 45,18011024,1,     ,  431,     ,     ,                    ,     ,
 45,18011024,2,     ,  482,     ,     ,                    ,     ,
 45,18011024,3,     ,  460,     ,     ,                    ,     ,
 45,18011025,1,     ,  480,     ,     ,                    ,     ,
 45,18011025,2,     ,  511,     ,     ,                    ,     ,
 45,18011025,3,     ,  382,     ,     ,                    ,     ,
 45,18011026,1,     ,  480,     ,     ,                    ,     ,
 45,18011026,2,     ,  520,     ,     ,                    ,     ,
 45,18011026,3,     ,  492,     ,     ,                    ,     ,
 45,18011027,1,     ,  490,     ,     ,                    ,     ,
 45,18011027,2,     ,  502,     ,     ,                    ,     ,
 45,18011027,3,     ,  500,     ,     ,                    ,     ,
 45,18011028,1,     ,  482,     ,     ,                    ,     ,
 45,18011028,2,     ,  500,     ,     ,                    ,     ,
 45,18011028,3,     ,  440,     ,     ,                    ,     ,
 45,18011029,1,     ,  460,     ,     ,                    ,     ,
 45,18011029,2,     ,  470,     ,     ,                    ,     ,
 45,18011029,3,     ,  470,     ,     ,                    ,     ,
 45,18011030,1,     ,  510,     ,     ,                    ,     ,
 45,18011030,2,     ,  560,     ,     ,                    ,     ,
 45,18011030,3,     ,  512,     ,     ,                    ,     ,
 45,18011031,1,     ,  522,     ,     ,                    ,     ,
 45,18011031,2,     ,  573,     ,     ,                    ,     ,
 45,18011031,3,     ,  541,     ,     ,                    ,     ,
 45,18011101,1,     ,  540,     ,     ,                    ,     ,
 45,18011101,2,     ,  560,     ,     ,                    ,     ,
 45,18011101,3,     ,  522,     ,     ,                    ,     ,
 45,18011102,1,     ,  500,     ,     ,                    ,     ,
 45,18011102,2,     ,  510,     ,     ,                    ,     ,
 45,18011102,3,     ,  520,     ,     ,                    ,     ,
 45,18011103,1,     ,  432,     ,     ,                    ,     ,
 45,18011103,2,     ,  450,     ,     ,                    ,     ,
 45,18011103,3,     ,  411,     ,     ,                    ,     ,
 45,18011104,1,     ,  402,     ,     ,                    ,     ,
 45,18011104,2,     ,  520,     ,     ,                    ,     ,
 45,18011104,3,     ,  440,     ,     ,                    ,     ,
 45,18011105,1,     ,  421,     ,     ,                    ,     ,
 45,18011105,2,     ,  433,     ,     ,                    ,     ,
 45,18011105,3,     ,  420,     ,     ,                    ,     ,
 45,18011106,1,     ,  410,     ,     ,                    ,     ,
 45,18011106,2,     ,  462,     ,     ,                    ,     ,
 45,18011106,3,     ,  390,     ,     ,                    ,     ,
 45,18011107,1,     ,  353,     ,     ,                    ,     ,
 45,18011107,2,     ,  440,     ,     ,                    ,     ,
 45,18011107,3,     ,  400,     ,     ,                    ,     ,
 45,18011108,1,     ,  430,     ,     ,                    ,     ,
 45,18011108,2,     ,  442,     ,     ,                    ,     ,
 45,18011108,3,     ,  391,     ,     ,                    ,     ,
 45,18011109,1,     ,  413,     ,     ,                    ,     ,
 45,18011109,2,     ,  461,     ,     ,                    ,     ,
 45,18011109,3,     ,  430,     ,     ,                    ,     ,
 45,18011110,1,     ,  390,     ,     ,                    ,     ,
 45,18011110,2,     ,  433,     ,     ,                    ,     ,
 45,18011110,3,     ,  433,     ,     ,                    ,     ,
 45,18011111,1,     ,  403,     ,     ,                    ,     ,
 45,18011111,2,     ,  470,     ,     ,                    ,     ,
 45,18011111,3,     ,  433,     ,     ,                    ,     ,
 45,18011112,1,     ,  420,     ,     ,                    ,     ,
 45,18011112,2,     ,  471,     ,     ,                    ,     ,
 45,18011112,3,     ,  463,     ,     ,                    ,     ,
 45,18011113,1,     ,  440,     ,     ,                    ,     ,
 45,18011113,2,     ,  470,     ,     ,                    ,     ,
 45,18011113,3,     ,  440,     ,     ,                    ,     ,
 45,18011114,1,     ,  442,     ,     ,                    ,     ,
 45,18011114,2,     ,  480,     ,     ,                    ,     ,
 45,18011114,3,     ,  453,     ,     ,                    ,     ,
 45,18011115,1,     ,  430,     ,     ,                    ,     ,
 45,18011115,2,     ,  450,     ,     ,                    ,     ,
 45,18011115,3,     ,  413,     ,     ,                    ,     ,
 45,18011116,1,     ,  421,     ,     ,                    ,     ,
 45,18011116,2,     ,  461,     ,     ,                    ,     ,
 45,18011116,3,     ,  441,     ,     ,                    ,     ,
 45,18011117,1,     ,  441,     ,     ,                    ,     ,
 45,18011117,2,     ,  461,     ,     ,                    ,     ,
 45,18011117,3,     ,  433,     ,     ,                    ,     ,
 45,18011118,1,     ,  401,     ,     ,                    ,     ,
 45,18011118,2,     ,  410,     ,     ,                    ,     ,
 45,18011118,3,     ,  401,     ,     ,                    ,     ,
 45,18011119,1,     ,  401,     ,     ,                    ,     ,
 45,18011119,2,     ,  420,     ,     ,                    ,     ,
 45,18011119,3,     ,  413,     ,     ,                    ,     ,
 45,18011120,1,     ,  381,     ,     ,                    ,     ,
 45,18011120,2,     ,  433,     ,     ,                    ,     ,
 45,18011120,3,     ,  392,     ,     ,                    ,     ,
 45,18011121,1,     ,  402,     ,     ,                    ,     ,
 45,18011121,2,     ,  400,     ,     ,                    ,     ,
 45,18011121,3,     ,  390,     ,     ,                    ,     ,
 45,18011122,1,     ,  382,     ,     ,                    ,     ,
 45,18011122,2,     ,  433,     ,     ,                    ,     ,
 45,18011122,3,     ,  411,     ,     ,                    ,     ,
 45,18011123,1,     ,  413,     ,     ,                    ,     ,
 45,18011123,2,     ,  431,     ,     ,                    ,     ,
 45,18011123,3,     ,  400,     ,     ,                    ,     ,
 45,18011124,1,     ,  380,     ,     ,                    ,     ,
 45,18011124,2,     ,  413,     ,     ,                    ,     ,
 45,18011124,3,     ,  453,     ,     ,                    ,     ,
 45,18011125,1,     ,  401,     ,     ,                    ,     ,
 45,18011125,2,     ,  430,     ,     ,                    ,     ,
 45,18011125,3,     ,  430,     ,     ,                    ,     ,
 45,18011126,1,     ,  440,     ,     ,                    ,     ,
 45,18011126,2,     ,  440,     ,     ,                    ,     ,
 45,18011126,3,     ,  410,     ,     ,                    ,     ,
 45,18011127,1,     ,  370,     ,     ,                    ,     ,
 45,18011127,2,     ,  382,     ,     ,                    ,     ,
 45,18011127,3,     ,  361,     ,     ,                    ,     ,
 45,18011128,1,     ,  342,     ,     ,                    ,     ,
 45,18011128,2,     ,  383,     ,     ,                    ,     ,
 45,18011128,3,     ,  372,     ,     ,                    ,     ,
 45,18011129,1,     ,  350,     ,     ,                    ,     ,
 45,18011129,2,     ,  392,     ,     ,                    ,     ,
 45,18011129,3,     ,  360,     ,     ,                    ,     ,
 45,18011130,1,     ,  333,     ,     ,                    ,     ,
 45,18011130,2,     ,  340,     ,     ,                    ,     ,
 45,18011130,3,     ,  400,     ,     ,                    ,     ,
 45,18011201,1,     ,  362,     ,     ,                    ,     ,
 45,18011201,2,     ,  403,     ,     ,                    ,     ,
 45,18011201,3,     ,  392,     ,     ,                    ,     ,
 45,18011202,1,     ,  370,     ,     ,                    ,     ,
 45,18011202,2,     ,  391,     ,     ,                    ,     ,
 45,18011202,3,     ,  390,     ,     ,                    ,     ,
 45,18011203,1,     ,  391,     ,     ,                    ,     ,
 45,18011203,2,     ,  392,     ,     ,                    ,     ,
 45,18011203,3,     ,  372,     ,     ,                    ,     ,
 45,18011204,1,     ,  381,     ,     ,                    ,     ,
 45,18011204,2,     ,  402,     ,     ,                    ,     ,
 45,18011204,3,     ,  362,     ,     ,                    ,     ,
 45,18011205,1,     ,  392,     ,     ,                    ,     ,
 45,18011205,2,     ,  470,     ,     ,                    ,     ,
 45,18011205,3,     ,  460,     ,     ,                    ,     ,
 45,18011206,1,     ,  462,     ,     ,                    ,     ,
 45,18011206,2,     ,  450,     ,     ,                    ,     ,
 45,18011206,3,     ,  421,     ,     ,                    ,     ,
 45,18011207,1,     ,  392,     ,     ,                    ,     ,
 45,18011207,2,     ,     ,     ,     ,                    ,     ,
 45,18011207,3,     ,  360,     ,     ,                    ,     ,
 45,18011208,1,     ,  360,     ,     ,                    ,     ,
 45,18011208,2,     ,  383,     ,     ,                    ,     ,
 45,18011208,3,     ,  390,     ,     ,                    ,     ,
 45,18011209,1,     ,  470,     ,     ,                    ,     ,
 45,18011209,2,     ,  473,     ,     ,                    ,     ,
 45,18011209,3,     ,  462,     ,     ,                    ,     ,
 45,18011210,1,     ,  450,     ,     ,                    ,     ,
 45,18011210,2,     ,  452,     ,     ,                    ,     ,
 45,18011210,3,     ,  403,     ,     ,                    ,     ,
 45,18011211,1,     ,  410,     ,     ,                    ,     ,
 45,18011211,2,     ,  452,     ,     ,                    ,     ,
 45,18011211,3,     ,  430,     ,     ,                    ,     ,
 45,18011212,1,     ,  350,     ,     ,                    ,     ,
 45,18011212,2,     ,  371,     ,     ,                    ,     ,
 45,18011212,3,     ,  361,     ,     ,                    ,     ,
 45,18011213,1,     ,  380,     ,     ,                    ,     ,
 45,18011213,2,     ,  382,     ,     ,                    ,     ,
 45,18011213,3,     ,  342,     ,     ,                    ,     ,
 45,18011214,1,     ,  362,     ,     ,                    ,     ,
 45,18011214,2,     ,  383,     ,     ,                    ,     ,
 45,18011214,3,     ,  363,     ,     ,                    ,     ,
 45,18011215,1,     ,  342,     ,     ,                    ,     ,
 45,18011215,2,     ,  382,     ,     ,                    ,     ,
 45,18011215,3,     ,  351,     ,     ,                    ,     ,
 45,18011216,1,     ,  353,     ,     ,                    ,     ,
 45,18011216,2,     ,  330,     ,     ,                    ,     ,
 45,18011216,3,     ,  350,     ,     ,                    ,     ,
 45,18011217,1,     ,  330,     ,     ,                    ,     ,
 45,18011217,2,     ,  333,     ,     ,                    ,     ,
 45,18011217,3,     ,  303,     ,     ,                    ,     ,
 45,18011218,1,     ,  320,     ,     ,                    ,     ,
 45,18011218,2,     ,  340,     ,     ,                    ,     ,
 45,18011218,3,     ,  313,     ,     ,                    ,     ,
 45,18011219,1,     ,  320,     ,     ,                    ,     ,
 45,18011219,2,     ,  293,     ,     ,                    ,     ,
 45,18011219,3,     ,  283,     ,     ,                    ,     ,
 45,18011220,1,     ,  310,     ,     ,                    ,     ,
 45,18011220,2,     ,  313,     ,     ,                    ,     ,
 45,18011220,3,     ,  293,     ,     ,                    ,     ,
 45,18011221,1,     ,  312,     ,     ,                    ,     ,
 45,18011221,2,     ,  350,     ,     ,                    ,     ,
 45,18011221,3,     ,  370,     ,     ,                    ,     ,
 45,18011222,1,     ,  351,     ,     ,                    ,     ,
 45,18011222,2,     ,  352,     ,     ,                    ,     ,
 45,18011222,3,     ,  303,     ,     ,                    ,     ,
 45,18011223,1,     ,  322,     ,     ,                    ,     ,
 45,18011223,2,     ,  320,     ,     ,                    ,     ,
 45,18011223,3,     ,  351,     ,     ,                    ,     ,
 45,18011224,1,     ,  400,     ,     ,                    ,     ,
 45,18011224,2,     ,  390,     ,     ,                    ,     ,
 45,18011224,3,     ,  382,     ,     ,                    ,     ,
 45,18011225,1,     ,  370,     ,     ,                    ,     ,
 45,18011225,2,     ,  390,     ,     ,                    ,     ,
 45,18011225,3,     ,  433,     ,     ,                    ,     ,
 45,18011226,1,     ,  403,     ,     ,                    ,     ,
 45,18011226,2,     ,  440,     ,     ,                    ,     ,
 45,18011226,3,     ,  400,     ,     ,                    ,     ,
 45,18011227,1,     ,  391,     ,     ,                    ,     ,
 45,18011227,2,     ,  412,     ,     ,                    ,     ,
 45,18011227,3,     ,  390,     ,     ,                    ,     ,
 45,18011228,1,     ,  370,     ,     ,                    ,     ,
 45,18011228,2,     ,  410,     ,     ,                    ,     ,
 45,18011228,3,     ,  353,     ,     ,                    ,     ,
 45,18011229,1,     ,  341,     ,     ,                    ,     ,
 45,18011229,2,     ,  402,     ,     ,                    ,     ,
 45,18011229,3,     ,  363,     ,     ,                    ,     ,
 45,18011230,1,     ,  370,     ,     ,                    ,     ,
 45,18011230,2,     ,  380,     ,     ,                    ,     ,
 45,18011230,3,     ,  360,     ,     ,                    ,     ,
 45,18011231,1,     ,  340,     ,     ,                    ,     ,
 45,18011231,2,     ,  360,     ,     ,                    ,     ,
