DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 55,17840201,3,29041,  301,   NW,     ,GEHBET              ,     ,
 55,17840202,1,29003,  331,  NTW,   20,GEHBETSNE           ,     ,
 55,17840202,2,29002,  352,    N,   20,BETSNEHAG           ,     ,
 55,17840202,3,29011,  343,    N,   30,GEHBET              ,     ,
 55,17840203,1,29041,  293,   NO,   20,OMTHELSNEONW        ,     ,
 55,17840203,2,29061,  360,   NO,   30,OMTHEL              ,     ,
 55,17840203,3,29072,  320,   NO,   10,OMTHEL              ,     ,
 55,17840204,1,29063,  341,  WTN,   30,GEHBET              ,     ,
 55,17840204,2,29060,  370,    W,   40,GEHBET              ,     ,
 55,17840204,3,29043,  320,    W,   70,GEHBET              ,     ,
 55,17840205,1,28113,  331,  WZW,   90,GEHBET              ,     ,
 55,17840205,2,28082,  343,   ZW,  140,GEHBETSNE           ,     ,
 55,17840205,3,28043,  341, ZWTW,  120,GEHBETSNEHAG        ,     ,
 55,17840206,1,28021,  322,  WZW,   20,GEHBET              ,     ,
 55,17840206,2,28003,  370,    W,     ,GEHBET              ,     ,
 55,17840206,3,28003,  312,   NW,     ,GEHBET              ,     ,
 55,17840207,1,28010,  322,   NW,     ,BETONW              ,     ,
 55,17840207,2,28010,  352,   ZW,   30,GEHBET              ,     ,
 55,17840207,3,28020,  333,   ZW,   60,GEHBET              ,     ,
 55,17840208,1,28032,  320,  WZW,     ,GEHBET              ,     ,
 55,17840208,2,28040,  370,   NW,   30,GEHBETSNEREG        ,     ,
 55,17840208,3,28051,  343,   NW,   70,GEHBET              ,     ,
 55,17840209,1,28060,  312,  WTN,   50,OMTHEL              ,     ,
 55,17840209,2,28053,  301, ZWTW,  120,OMTHEL              ,     ,
 55,17840209,3,28033,  291, ZOTZ,   60,GEHBET              ,     ,
 55,17840210,1,28050,  283,  OTZ,     ,HELSNE              ,     ,
 55,17840210,2,28062,  322,   NW,   40,OMTHEL              ,     ,
 55,17840210,3,28070,  331,  NNW,   30,GEHBET              ,     ,
 55,17840211,1,28070,  331,   NW,   70,BETSNE              ,     ,
 55,17840211,2,28080,  391,  NNW,   30,BET                 ,     ,
 55,17840211,3,28081,  320,   NW,     ,GEHBETSNE           ,     ,
 55,17840212,1,28081,  203,   ZW,     ,OMTHELSNE           ,     ,
 55,17840212,2,28082,  320,  ZZO,   30,BEWSNE              ,     ,
 55,17840212,3,28090,  203,    O,     ,HEL                 ,     ,
 55,17840213,1,28091,  180,    O,   20,OMTHEL              ,     ,
 55,17840213,2,28090,  270,    O,   60,GEHBET              ,     ,
 55,17840213,3,28090,  193,    O,   90,BET                 ,     ,
 55,17840214,1,28090,  203,    O,   80,GEHBET              ,     ,
 55,17840214,2,28083,  251,    O,   10,GEHBET              ,     ,
 55,17840214,3,28090,  243,  OTZ,   30,BET                 ,     ,
 55,17840215,1,28100,  220,  OTZ,     ,BEW                 ,     ,
 55,17840215,2,28103,  301,  OTZ,     ,OMTHEL              ,     ,
 55,17840215,3,28112,  253,    O,     ,GEHBET              ,     ,
 55,17840216,1,28112,  272,    O,     ,GEHBETSNE           ,     ,
 55,17840216,2,28112,  272,    O,     ,GEHBETSNE           ,     ,
 55,17840216,3,29000,  253,    O,   20,GEHBET              ,     ,
 55,17840217,1,29001,  253,    O,   40,GEHBET              ,     ,
 55,17840217,2,29001,  301,   NO,   60,GEHBET              ,     ,
 55,17840217,3,29003,  262,  OZO,   30,GEHBET              ,     ,
 55,17840218,1,29003,  253,    O,     ,GEHBET              ,     ,
 55,17840218,2,29010,  322,  OTN,   20,GEHBET              ,     ,
 55,17840218,3,29011,  301,    O,     ,GEHBET              ,     ,
 55,17840219,1,29010,  301,   NW,   30,GEHBET              ,     ,
 55,17840219,2,29010,  370,  NTO,   20,GEHBET              ,     ,
 55,17840219,3,29011,  270,   ZO,     ,HEL                 ,     ,
 55,17840220,1,29012,  251,   ZO,   40,GEHBET              ,     ,
 55,17840220,2,29011,  291,  OZO,   20,GEHBET              ,     ,
 55,17840220,3,28111,  241,  OZO,     ,GEHBET              ,     ,
 55,17840221,1,28092,  291,  ZTO,   30,GEHBETSNEMIS        ,     ,
 55,17840221,2,28093,  383,  ZTO,   40,GEHBET              ,     ,
 55,17840221,3,28102,  343,  ZTO,     ,GEHBET              ,     ,
 55,17840222,1,28113,  360, ZWTZ,   20,GEHBETREGMIS        ,     ,
 55,17840222,2,29000,  360,   ZW,   70,GEHBETMIS           ,     ,
 55,17840222,3,28100,  373,   ZW,   90,GEHBETREG           ,     ,
 55,17840223,1,28111,  383,  WZW,   60,GEHBETMISREG        ,     ,
 55,17840223,2,29011,  421,    W,   80,OMTHEL              ,     ,
 55,17840223,3,29030,  381,    W,   50,GEHBET              ,     ,
 55,17840224,1,29033,  341,  WZW,   40,GEHBETMIS           ,     ,
 55,17840224,2,29031,  442, ZWTW,   50,GEHBETMIS           ,     ,
 55,17840224,3,29011,  402,   ZW,   70,GEHBETREG           ,     ,
 55,17840225,1,29003,  442,  WTZ,   90,GEHBETREG           ,     ,
 55,17840225,2,29000,  473,    W,   80,GEHBETREG           ,     ,
 55,17840225,3,28113,  421,    W,  140,GEHBETREG           ,     ,
 55,17840226,1,28093,  450,    W,   90,GEHBETREG           ,     ,
 55,17840226,2,28093,  431,    W,   80,GEHBETREG           ,     ,
 55,17840226,3,28091,  471,   ZW,  140,GEHBETREGMIS        ,     ,
 55,17840227,1,28081,  452,    W,  240,GEHBETREG           ,     ,
 55,17840227,2,28080,  423,    W,  290,GEHBETREG           ,     ,
 55,17840227,3,29001,  410,   NW,   90,BET                 ,     ,
 55,17840228,1,29022,  370,    N,   50,GEHBET              ,     ,
 55,17840228,2,29031,  402,   NO,   30,GEHBET              ,     ,
 55,17840228,3,29032,  360,    O,     ,GEHBET              ,     ,
 55,17840229,1,29032,  293,    O,     ,OMTHEL              ,     ,
 55,17840229,2,29023,  383,    O,   20,HEL                 ,     ,
 55,17840229,3,29021,  320,    O,     ,HEL                 ,     ,
 55,17840301,1,29011,  333,  NNW,   50,BET                 ,     ,
 55,17840301,2,29012,  370,    O,   60,GEHBETSNE           ,     ,
 55,17840301,3,29021,  341,    N,   20,BET                 ,     ,
 55,17840302,1,29030,  322,   NW,     ,BEW                 ,     ,
 55,17840302,2,29030,  410,    W,   30,GEHBET              ,     ,
 55,17840302,3,29030,  341,    W,     ,GEHBET              ,     ,
 55,17840303,1,29023,  312, ZOTO,     ,OMTHEL              ,     ,
 55,17840303,2,29021,  433,  ZTO,   50,OMTHEL              ,     ,
 55,17840303,3,29011,  373,  ZTW,   40,BET                 ,     ,
 55,17840304,1,28103,  410,  ZTO,   90,BET                 ,     ,
 55,17840304,2,28091,  450,    W,  120,GEHBET              ,     ,
 55,17840304,3,28103,  421,   ZW,   30,GEHBET              ,     ,
 55,17840305,1,28103,  381,  ZZW,   80,GEHBETHAG           ,     ,
 55,17840305,2,28102,  490,  ZTO,   90,GEHBET              ,     ,
 55,17840305,3,28083,  452,   ZO,   40,GEHBET              ,     ,
 55,17840306,1,28063,  450, ZOTO,   70,BET                 ,     ,
 55,17840306,2,28060,  580,  ZTO,   80,BET                 ,     ,
 55,17840306,3,28051,  500,  ZTO,   20,GEHBET              ,     ,
 55,17840307,1,28053,  463,  ZTW,   80,BET                 ,     ,
 55,17840307,2,28051,  561,  ZTW,  100,BEW                 ,     ,
 55,17840307,3,28050,  481,  ZTW,   30,GEHBETREG           ,     ,
 55,17840308,1,28062,  463,  ZTW,  120,BET                 ,     ,
 55,17840308,2,28070,  492,   NW,  280,GEHBET              ,     ,
 55,17840308,3,28073,  423,   ZW,  190,HEL                 ,     ,
 55,17840309,1,28071,  373,   ZW,     ,BEW                 ,     ,
 55,17840309,2,28051,  481,  OZO,   50,GEHBETREG           ,     ,
 55,17840309,3,28030,  460,  OZO,   30,GEHBETREG           ,     ,
 55,17840310,1,28062,  373,   NW,  180,GEHBETREG           ,     ,
 55,17840310,2,28091,  421,   NW,  160,BETREGSNE           ,     ,
 55,17840310,3,28093,  352, NWTW,   60,GEHBETSNE           ,     ,
 55,17840311,1,28103,  362,   NW,   90,GEHBET              ,     ,
 55,17840311,2,29010,  423,   NW,  120,GEHBETSNE           ,     ,
 55,17840311,3,29020,  352,   NW,   50,OMTHEL              ,     ,
 55,17840312,1,29021,  370,    W,   90,OMTHEL              ,     ,
 55,17840312,2,29021,  431,   NW,  180,GEHBET              ,     ,
 55,17840312,3,29021,  352,    W,   50,GEHBET              ,     ,
 55,17840313,1,29011,  333,  WZW,   20,OMTHEL              ,     ,
 55,17840313,2,29003,  423,  WNW,     ,GEHBET              ,     ,
 55,17840313,3,29003,  370,  WNW,     ,GEHBETSNE           ,     ,
 55,17840314,1,29013,  331,   NO,   20,OMTHEL              ,     ,
 55,17840314,2,29021,  431,   NO,   40,OMTHEL              ,     ,
 55,17840314,3,29030,  341,    O,   30,OMTHEL              ,     ,
 55,17840315,1,29031,  322,  OTZ,   90,OMTHEL              ,     ,
 55,17840315,2,29031,  400,  OTZ,  180,OMTHEL              ,     ,
 55,17840315,3,29030,  343,  ONO,   80,OMTHEL              ,     ,
 55,17840316,1,29030,  320,    O,  160,OMTHEL              ,     ,
 55,17840316,2,29031,  410,    O,  170,OMTHEL              ,     ,
 55,17840316,3,29040,  352,    O,   70,OMTHEL              ,     ,
 55,17840317,1,29033,  331,    O,  180,OMTHEL              ,     ,
 55,17840317,2,29030,  431,  OTZ,  160,HEL                 ,     ,
 55,17840317,3,29012,  362,    O,  120,BET                 ,     ,
 55,17840318,1,28100,  343,    O,   90,OMTHEL              ,     ,
 55,17840318,2,28083,  433,    O,  180,OMTHEL              ,     ,
 55,17840318,3,28083,  383,     ,   80,GEHBET              ,     ,
 55,17840319,1,28082,  352,   NO,  160,GEHBET              ,     ,
 55,17840319,2,28083,  412,   NO,  120,OMTHEL              ,     ,
 55,17840319,3,28093,  320,  WTZ,   70,GEHBETSNE           ,     ,
 55,17840320,1,28111,  310,   NO,  180,BEWSNE              ,     ,
 55,17840320,2,29010,  331,  NTO,  160,GEHBETSNE           ,     ,
 55,17840320,3,29012,  280,  NTO,   80,BET                 ,     ,
 55,17840321,1,29003,  280, ZWTZ,   50,BET                 ,     ,
 55,17840321,2,29010,  373,  WZW,   80,BET                 ,     ,
 55,17840321,3,29010,  333,  WZW,   40,GEHBET              ,     ,
 55,17840322,1,29001,  333,  WZW,     ,GEHBET              ,     ,
 55,17840322,2,28113,  450,   NO,   20,BET                 ,     ,
 55,17840322,3,28112,  341,     ,     ,GEHBET              ,     ,
 55,17840323,1,28110,  341,   ZO,   40,BET                 ,     ,
 55,17840323,2,28101,  471,   ZO,   60,BEW                 ,     ,
 55,17840323,3,28093,  362,  OZO,   20,BEW                 ,     ,
 55,17840324,1,28070,  331,  OZO,   50,GEHBETSNE           ,     ,
 55,17840324,2,28070,  460,    W,   30,GEHBET              ,     ,
 55,17840324,3,28073,  402,  WZW,   20,GEHBET              ,     ,
 55,17840325,1,28082,  402,  ZTO,     ,GEHBET              ,     ,
 55,17840325,2,28081,  513, ZOTZ,   30,GEHBET              ,     ,
 55,17840325,3,28072,  431, ZWTW,   20,GEHBETREG           ,     ,
 55,17840326,1,28081,  370,   NO,     ,GEHBETREG           ,     ,
 55,17840326,2,28070,  391,  OZO,   40,GEHBETREG           ,     ,
 55,17840326,3,28072,  352,    O,   20,GEHBETREG           ,     ,
 55,17840327,1,28091,  320,   NO,   50,GEHBETSNE           ,     ,
 55,17840327,2,28103,  383,   NO,   80,BET                 ,     ,
 55,17840327,3,28111,  320,    O,  100,OMTHEL              ,     ,
 55,17840328,1,28083,  293,  OTN,  120,BET                 ,     ,
 55,17840328,2,28070,  331,  OTN,  160,GEHBETSNE           ,     ,
 55,17840328,3,28070,  320,  OTN,  190,GEHBETSNE           ,     ,
 55,17840329,1,28062,  320,    O,   80,GEHBET              ,     ,
 55,17840329,2,28061,  410,    O,   40,GEHBETSNEHAG        ,     ,
 55,17840329,3,28061,  362,    O,  120,GEHBETREG           ,     ,
 55,17840330,1,28062,  322,  OTN,  160,GEHBET              ,     ,
 55,17840330,2,28073,  373,  OTN,  200,GEHBET              ,     ,
 55,17840330,3,28083,  322,  OTN,  140,GEHBET              ,     ,
 55,17840331,1,28102,  352,  NTO,   70,BET                 ,     ,
 55,17840331,2,28111,  412,  NTO,  120,OMTHEL              ,     ,
 55,17840331,3,29001,  320,  NTW,   90,GEHBETHAG           ,     ,
 55,17840401,1,28113,  320,  NTW,  120,BETSNEHAG           ,     ,
 55,17840401,2,29000,  362,   ZW,  100,BET                 ,     ,
 55,17840401,3,29010,  291,  NTW,   50,OMTHEL              ,     ,
 55,17840402,1,29000,  293,  WTN,     ,BET                 ,     ,
 55,17840402,2,29000,  362,  WTN,   30,BETSNE              ,     ,
 55,17840402,3,28111,  343,   ZW,   60,OMTHEL              ,     ,
 55,17840403,1,28102,  333,  ZTW,   60,OMTHEL              ,     ,
 55,17840403,2,28110,  373,  ZTW,  120,GEHBET              ,     ,
 55,17840403,3,28113,  373, ZWTW,   40,GEHBET              ,     ,
 55,17840404,1,29012,  370,  ZTW,     ,GEHBET              ,     ,
 55,17840404,2,29021,  402,   NW,   40,GEHBETREG           ,     ,
 55,17840404,3,29030,  373,    O,   20,GEHBET              ,     ,
 55,17840405,1,29032,  360,   ZO,   30,GEHBET              ,     ,
 55,17840405,2,29022,  410,  ZTO,     ,BETSNEHAG           ,     ,
 55,17840405,3,29021,  360,  OTN,   20,GEHBET              ,     ,
 55,17840406,1,29011,  352, ZOTO,   50,OMTHEL              ,     ,
 55,17840406,2,29010,  423,    O,   70,BET                 ,     ,
 55,17840406,3,29011,  362,  OTZ,   30,GEHBET              ,     ,
 55,17840407,1,29013,  381,   NO,   80,GEHBET              ,     ,
 55,17840407,2,29020,  412,   NO,   50,GEHBET              ,     ,
 55,17840407,3,29021,  360,    O,   40,GEHBETREG           ,     ,
 55,17840408,1,29040,  360,    O,   60,OMTHEL              ,     ,
 55,17840408,2,29040,  471,    N,   90,GEHBET              ,     ,
 55,17840408,3,29030,  370,  OTZ,   50,HEL                 ,     ,
 55,17840409,1,29003,  370,    O,   30,OMTHEL              ,     ,
 55,17840409,2,28111,  492,   NO,   20,BET                 ,     ,
 55,17840409,3,28103,  391,    O,     ,GEHBET              ,     ,
 55,17840410,1,28100,  383,    N,     ,GEHBET              ,     ,
 55,17840410,2,28092,  450,  NTW,   20,GEHBETREG           ,     ,
 55,17840410,3,28092,  381,  NTW,     ,GEHBET              ,     ,
 55,17840411,1,28082,  381,   ZW,     ,GEHBET              ,     ,
 55,17840411,2,28072,  460,    W,   50,BETREGHAG           ,     ,
 55,17840411,3,28061,  412,   ZW,   30,GEHBET              ,     ,
 55,17840412,1,28031,  421,   ZW,   90,GEHBETREG           ,     ,
 55,17840412,2,28031,  442,  WZW,  150,BEW                 ,     ,
 55,17840412,3,28043,  402,   ZW,     ,OMTHEL              ,     ,
 55,17840413,1,28062,  391,   ZW,   80,BEW                 ,     ,
 55,17840413,2,28070,  450,   ZW,  100,OMTHELONW           ,     ,
 55,17840413,3,28080,  383,   ZW,   20,BETREGHAG           ,     ,
 55,17840414,1,28081,  370,  ZZO,   40,OMTHEL              ,     ,
 55,17840414,2,28072,  502,  OTZ,   60,OMTHEL              ,     ,
 55,17840414,3,28072,  421,    O,     ,HELREG              ,     ,
 55,17840415,1,28090,  410,  OTN,   30,GEHBET              ,     ,
 55,17840415,2,28101,  513,   NO,   20,BET                 ,     ,
 55,17840415,3,28111,  421,   NO,     ,BET                 ,     ,
 55,17840416,1,28111,  423,  OZO,     ,GEHBET              ,     ,
 55,17840416,2,28111,  502, ZWTW,   30,BET                 ,     ,
 55,17840416,3,28111,  431,  OZO,   80,GEHBET              ,     ,
 55,17840417,1,28111,  402,  OZO,   30,HEL                 ,     ,
 55,17840417,2,28103,  532,  OTZ,   50,BEW                 ,     ,
 55,17840417,3,28110,  450,    O,   30,HEL                 ,     ,
 55,17840418,1,28110,  442,    W,   50,BET                 ,     ,
 55,17840418,2,28113,  490,    W,   80,BET                 ,     ,
 55,17840418,3,29002,  431,  WZW,   20,GEHBET              ,     ,
 55,17840419,1,29000,  450, ZWTW,     ,GEHBET              ,     ,
 55,17840419,2,28112,  500, ZWTZ,   60,GEHBETREG           ,     ,
 55,17840419,3,28110,  471,   ZW,   50,GEHBET              ,     ,
 55,17840420,1,29000,  463,  WZW,   80,GEHBETREG           ,     ,
 55,17840420,2,29012,  500,  WTZ,  120,GEHBET              ,     ,
 55,17840420,3,29011,  450,    Z,   40,GEHBET              ,     ,
 55,17840421,1,28100,  452,  WTZ,   80,GEHBETREG           ,     ,
 55,17840421,2,28112,  542,    W,   80,GEHBET              ,     ,
 55,17840421,3,29011,  473,   ZW,   40,GEHBET              ,     ,
 55,17840422,1,29011,  473,  WZW,   50,GEHBETREG           ,     ,
 55,17840422,2,29003,  521,  WZW,  160,GEHBETREG           ,     ,
 55,17840422,3,29010,  473,   ZW,  240,GEHBET              ,     ,
 55,17840423,1,29011,  490,    W,  200,BETREG              ,     ,
 55,17840423,2,29010,  521,    W,  180,OMTHEL              ,     ,
 55,17840423,3,28111,  490,    W,  200,GEHBET              ,     ,
 55,17840424,1,28080,  471,    W,  320,GEHBETREG           ,     ,
 55,17840424,2,28111,  471,    W,  280,OMTHELREGHAG        ,     ,
 55,17840424,3,29000,  423,   NW,  120,GEHBETREGHAG        ,     ,
 55,17840425,1,29001,  431,  WNW,   80,BEW                 ,     ,
 55,17840425,2,29012,  490, NWTW,   50,BEW                 ,     ,
 55,17840425,3,29020,  431,    W,     ,BEW                 ,     ,
 55,17840426,1,29013,  421,   ZW,   20,OMTHEL              ,     ,
 55,17840426,2,29011,  542,    W,   50,BET                 ,     ,
 55,17840426,3,29001,  460,  WZW,     ,BEWREG              ,     ,
 55,17840427,1,28111,  473, ZWTW,   50,GEHBET              ,     ,
 55,17840427,2,     ,     ,     ,     ,                    ,     ,
 55,17840427,3,28100,  492,  ZZO,   30,GEHBETREG           ,     ,
 55,17840428,1,28101,  473,  WTN,   60,BETREG              ,     ,
 55,17840428,2,28101,  550,  NTO,   80,GEHBET              ,     ,
 55,17840428,3,28101,  452,  NTO,   50,GEHBETREG           ,     ,
 55,17840429,1,29000,  473,  NTO,   50,BET                 ,     ,
 55,17840429,2,29011,  542,  NTO,     ,BET                 ,     ,
 55,17840429,3,29021,  431,    O,     ,HEL                 ,     ,
 55,17840430,1,29030,  450,  OTN,   30,BEW                 ,     ,
 55,17840430,2,29022,  550,   NO,     ,BET                 ,     ,
 55,17840430,3,29012,  460,    O,     ,GEHBET              ,     ,
 55,17840501,1,29002,  433,   NW,     ,BET                 ,     ,
 55,17840501,2,28111,  521,   NW,     ,BET                 ,     ,
 55,17840501,3,29003,  433,   NW,     ,BET                 ,     ,
 55,17840502,1,29011,  433,   NW,     ,BETREGHAG           ,     ,
 55,17840502,2,29022,  500,   NW,     ,BETREG              ,     ,
 55,17840502,3,29023,  433,   NW,     ,OMTHEL              ,     ,
 55,17840503,1,29030,  450,  NTW,   20,GEHBET              ,     ,
 55,17840503,2,29041,  500,    N,     ,GEHBET              ,     ,
 55,17840503,3,29051,  410,   ZW,     ,OMTHEL              ,     ,
 55,17840504,1,29061,  481,  NTO,     ,BET                 ,     ,
 55,17840504,2,29062,  521,  NTO,     ,OMTHEL              ,     ,
 55,17840504,3,29062,  442,   NW,     ,OMTHEL              ,     ,
 55,17840505,1,29062,  492,   NW,     ,OMTHEL              ,     ,
 55,17840505,2,29062,  582,  WNW,     ,OMTHEL              ,     ,
 55,17840505,3,29061,  513,  WTZ,     ,OMTHEL              ,     ,
 55,17840506,1,29060,  511,  WNW,     ,OMTHEL              ,     ,
 55,17840506,2,     ,     ,     ,     ,                    ,     ,
 55,17840506,3,29052,  481,   ZW,     ,OMTHEL              ,     ,
 55,17840507,1,29043,  492,  ZZW,     ,OMTHEL              ,     ,
 55,17840507,2,29041,  643,  WTN,     ,HEL                 ,     ,
 55,17840507,3,29032,  553,  WZW,     ,OMTHEL              ,     ,
 55,17840508,1,29020,  571,    W,     ,BET                 ,     ,
 55,17840508,2,29013,  603,  WTN,     ,GEHBET              ,     ,
 55,17840508,3,29020,  532,    W,     ,GEHBET              ,     ,
 55,17840509,1,29022,  513,    W,     ,GEHBETMIS           ,     ,
 55,17840509,2,29030,  542,   NW,     ,BET                 ,     ,
 55,17840509,3,29032,  532,  WNW,     ,BEW                 ,     ,
 55,17840510,1,29031,  553,    W,     ,HEL                 ,     ,
 55,17840510,2,29023,  730,    Z,     ,OMTHEL              ,     ,
 55,17840510,3,29020,  632,    O,     ,GEHBET              ,     ,
 55,17840511,1,28113,  680,   ZO,     ,BETREG              ,     ,
 55,17840511,2,29000,  733,   ZW,     ,BET                 ,     ,
 55,17840511,3,29012,  540,    W,     ,GEHBET              ,     ,
 55,17840512,1,29032,  542,   NW,     ,BEW                 ,     ,
 55,17840512,2,     ,     ,     ,     ,                    ,     ,
 55,17840512,3,29050,  500,  WTN,     ,OMTHEL              ,     ,
 55,17840513,1,29060,  521,   NW,     ,OMTHEL              ,     ,
 55,17840513,2,29061,  592,  WTZ,     ,OMTHEL              ,     ,
 55,17840513,3,29062,  513,  WTN,     ,HEL                 ,     ,
 55,17840514,1,29060,  521,  WTZ,     ,GEHBET              ,     ,
 55,17840514,2,29053,  640, NWTW,     ,GEHBET              ,     ,
 55,17840514,3,29053,  553,    W,     ,OMTHEL              ,     ,
 55,17840515,1,29061,  563,  WTN,     ,GEHBETREG           ,     ,
 55,17840515,2,29062,  670,  WTN,     ,OMTHELREG           ,     ,
 55,17840515,3,29072,  561,   NW,     ,OMTHELREG           ,     ,
 55,17840516,1,29070,  611,   ZO,     ,OMTHEL              ,     ,
 55,17840516,2,29070,  691,    Z,     ,OMTHEL              ,     ,
 55,17840516,3,29062,  590,  OZO,     ,OMTHEL              ,     ,
 55,17840517,1,29062,  603,  ZZO,     ,OMTHEL              ,     ,
 55,17840517,2,29060,  693,  ZZO,     ,HEL                 ,     ,
 55,17840517,3,29060,  561,  OTZ,     ,OMTHEL              ,     ,
 55,17840518,1,29052,  613,    O,     ,HEL                 ,     ,
 55,17840518,2,29050,  722,  OZO,     ,HEL                 ,     ,
 55,17840518,3,29043,  613,   ZO,     ,OMTHEL              ,     ,
 55,17840519,1,29042,  613,  ZTO,     ,OMTHEL              ,     ,
 55,17840519,2,29041,  730,    O,     ,HEL                 ,     ,
 55,17840519,3,29032,  653,  OTZ,     ,OMTHEL              ,     ,
 55,17840520,1,29031,  622,   ZO,     ,HEL                 ,     ,
 55,17840520,2,29032,  781,    W,     ,HEL                 ,     ,
 55,17840520,3,29043,  640,   ZO,     ,BET                 ,     ,
 55,17840521,1,29063,  630,    Z,     ,HEL                 ,     ,
 55,17840521,2,29063,  693,    Z,     ,HEL                 ,     ,
 55,17840521,3,29062,  613,    Z,     ,BET                 ,     ,
 55,17840522,1,29062,  592,  ONO,     ,OMTHEL              ,     ,
 55,17840522,2,29060,  733, ZOTZ,     ,HEL                 ,     ,
 55,17840522,3,29051,  640,   NW,     ,OMTHEL              ,     ,
 55,17840523,1,29040,  653,   ZO,     ,HEL                 ,     ,
 55,17840523,2,29031,  791,   NW,     ,OMTHEL              ,     ,
 55,17840523,3,29020,  730, ZOTZ,     ,OMTHEL              ,     ,
 55,17840524,1,29011,  722,  OTN,     ,OMTHEL              ,     ,
 55,17840524,2,29012,  783,  ZZW,     ,OMTHEL              ,     ,
 55,17840524,3,29022,  643,   ZW,     ,BET                 ,     ,
 55,17840525,1,29023,  640,    W,     ,HEL                 ,     ,
 55,17840525,2,29021,  793,   ZW,     ,OMTHEL              ,     ,
 55,17840525,3,29013,  730,   ZO,     ,BEWONW              ,     ,
 55,17840526,1,29001,  691,  ZZO,     ,BETONW              ,     ,
 55,17840526,2,28113,  833,  ZZO,     ,HEL                 ,     ,
 55,17840526,3,28112,  703,  ZZW,     ,BET                 ,     ,
 55,17840527,1,29012,  653,  OZO,     ,GEHBETREG           ,     ,
 55,17840527,2,29021,  661,   NW,     ,GEHBETREG           ,     ,
 55,17840527,3,29022,  580,   NW,     ,GEHBETREG           ,     ,
 55,17840528,1,29032,  571,    W,     ,GEHBETREG           ,     ,
 55,17840528,2,29032,  632,    W,     ,OMTHEL              ,     ,
 55,17840528,3,29033,  550,  WZW,     ,GEHBET              ,     ,
 55,17840529,1,29041,  540,  WTZ,     ,OMTHEL              ,     ,
 55,17840529,2,29032,  661, NOTO,     ,GEHBET              ,     ,
 55,17840529,3,29031,  730, NOTO,     ,BEW                 ,     ,
 55,17840530,1,29023,  661,    Z,     ,BET                 ,     ,
 55,17840530,2,29030,  730,  ZZO,     ,BET                 ,     ,
 55,17840530,3,29023,  651,  OZO,     ,BEW                 ,     ,
