DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 42,18210121,3,29090,  320,   ZW,   20,ZWAMIS              ,     ,
 42,18210122,1,29082,  320,   ZW,   20,BETMIS              ,     ,
 42,18210122,2,29080,  342,   ZW,   20,BETMIS              ,     ,
 42,18210122,3,29073,  352,   ZW,   20,BETMIS              ,     ,
 42,18210123,1,29083,  342,   NW,   20,BETMIS              ,     ,
 42,18210123,2,29091,  372,    N,   20,BEW                 ,     ,
 42,18210123,3,29093,  310,   NO,   20,BETMIS              ,     ,
 42,18210124,1,29092,  290,    O,   20,ZWAMIS              ,     ,
 42,18210124,2,29083,  300,    W,   20,ZWAMIS              ,     ,
 42,18210124,3,29081,  292,    W,   20,BETMIS              ,     ,
 42,18210125,1,29072,  330,    W,   20,ZWAMIS              ,     ,
 42,18210125,2,29072,  390,    W,   20,BEWDAM              ,     ,
 42,18210125,3,29072,  342,    W,   20,HEL                 ,     ,
 42,18210126,1,29071,  352,    N,   20,BET                 ,     ,
 42,18210126,2,29070,  360,  NNW,   20,BET                 ,     ,
 42,18210126,3,29062,  360,   NW,   20,BET                 ,     ,
 42,18210127,1,29053,  342,   NW,   20,BETMIS              ,     ,
 42,18210127,2,29052,  360,   ZW,   20,BETMIS              ,     ,
 42,18210127,3,29052,  342,   ZW,   20,BET                 ,     ,
 42,18210128,1,29043,  320,   ZO,   20,BET                 ,     ,
 42,18210128,2,29041,  322,    Z,   20,BET                 ,     ,
 42,18210128,3,29041,  312,    Z,   20,BET                 ,     ,
 42,18210129,1,29043,  310,   ZO,   20,BET                 ,     ,
 42,18210129,2,29043,  330,  ZZO,   20,BET                 ,     ,
 42,18210129,3,29041,  292,    O,   20,HEL                 ,     ,
 42,18210130,1,29043,  300,   ZW,   20,HEL                 ,     ,
 42,18210130,2,29043,  360,   ZW,   20,HEL                 ,     ,
 42,18210130,3,29042,  372,   ZW,   20,BET                 ,     ,
 42,18210131,1,29051,  370,   ZW,   20,BEW                 ,     ,
 42,18210131,2,29052,  420,   ZW,   20,BEW                 ,     ,
 42,18210131,3,29053,  370,   ZW,   20,BEW                 ,  280,MNT
 42,18210201,1,29053,  362,   ZW,   20,BEW                 ,     ,
 42,18210201,2,29052,  422,   ZW,   20,BEW                 ,     ,
 42,18210201,3,29042,  362,   ZW,   40,BEW                 ,     ,
 42,18210202,1,29030,  370,   ZW,   40,BEW                 ,     ,
 42,18210202,2,29023,  410,   ZW,   40,BETREG              ,     ,
 42,18210202,3,29042,  340,   ZW,   20,HEL                 ,     ,
 42,18210203,1,29041,  342,   ZW,   20,BETZWAMIS           ,     ,
 42,18210203,2,29031,  380,   ZW,   20,BET                 ,     ,
 42,18210203,3,29020,  390,   ZW,   40,BET                 ,     ,
 42,18210204,1,29001,  382,   ZW,   40,BEW                 ,     ,
 42,18210204,2,28110,  392,   ZW,   40,BETREG              ,     ,
 42,18210204,3,29011,  390,   NW,   60,HEL                 ,     ,
 42,18210205,1,29060,  370,   NW,   40,BEW                 ,     ,
 42,18210205,2,29080,  380,   NW,   40,BEW                 ,     ,
 42,18210205,3,29100,  340,   NW,   20,HEL                 ,     ,
 42,18210206,1,29101,  340,  ZZW,   20,BEW                 ,     ,
 42,18210206,2,29101,  380,   ZW,   20,BEW                 ,     ,
 42,18210206,3,29100,  330,   ZW,   40,BEW                 ,     ,
 42,18210207,1,29092,  310,   ZW,   20,BEW                 ,     ,
 42,18210207,2,29092,  370,   ZW,   20,BEW                 ,     ,
 42,18210207,3,29092,  320,    Z,   40,BEW                 ,     ,
 42,18210208,1,29091,  302,   ZO,   20,BEW                 ,     ,
 42,18210208,2,29082,  380,   ZO,   20,BEW                 ,     ,
 42,18210208,3,29063,  332,   ZO,   20,HEL                 ,     ,
 42,18210209,1,29041,  310,   NO,   20,HEL                 ,     ,
 42,18210209,2,29020,  400,   NO,   20,HEL                 ,     ,
 42,18210209,3,29013,  322,   NO,   20,HEL                 ,     ,
 42,18210210,1,29023,  340,    N,  100,BETSNEBUG           ,     ,
 42,18210210,2,29040,  392,  NNO,   80,HEL                 ,     ,
 42,18210210,3,29051,  332,  NNO,   40,HEL                 ,     ,
 42,18210211,1,29051,  300,   NO,   20,HEL                 ,     ,
 42,18210211,2,29043,  362,   NO,   20,BEW                 ,     ,
 42,18210211,3,29041,  310,   NO,   20,HEL                 ,     ,
 42,18210212,1,29040,  292,   NO,   40,HEL                 ,     ,
 42,18210212,2,29041,  352,   NO,   40,HEL                 ,     ,
 42,18210212,3,29042,  302,   NO,   40,BEWMIS              ,     ,
 42,18210213,1,29043,  292,   NO,   20,HEL                 ,     ,
 42,18210213,2,29041,  340,   NO,   20,HEL                 ,     ,
 42,18210213,3,29040,  302,  ONO,   20,HEL                 ,     ,
 42,18210214,1,29033,  290,   ZW,   20,ZWAMIS              ,     ,
 42,18210214,2,29040,  300,   ZO,   20,ZWAMIS              ,     ,
 42,18210214,3,29043,  300,   ZO,   20,BET                 ,     ,
 42,18210215,1,29051,  320,    Z,   20,BETMIS              ,     ,
 42,18210215,2,29052,  350,   ZW,   20,BETMIS              ,     ,
 42,18210215,3,29062,  340,   NW,   20,BET                 ,     ,
 42,18210216,1,29070,  320,   ZO,   20,BEW                 ,     ,
 42,18210216,2,29070,  360,   ZW,   20,BEW                 ,     ,
 42,18210216,3,29062,  330,   ZW,   20,BEW                 ,     ,
 42,18210217,1,29051,  300,   ZW,   20,BET                 ,     ,
 42,18210217,2,29041,  360,   ZW,   20,BET                 ,     ,
 42,18210217,3,29032,  340,   ZW,   20,BET                 ,     ,
 42,18210218,1,29021,  330,   ZW,   20,BETMIS              ,     ,
 42,18210218,2,29012,  380,   ZW,   20,BETMIS              ,     ,
 42,18210218,3,29010,  350,   NW,   20,BETBUG              ,     ,
 42,18210219,1,29012,  340,   NW,   80,BEW                 ,     ,
 42,18210219,2,29023,  380,  NNW,   60,BEW                 ,     ,
 42,18210219,3,29032,  330,   NW,   20,BEW                 ,     ,
 42,18210220,1,29030,  302,    W,   20,BEWBUG              ,     ,
 42,18210220,2,29002,  330,  WZW,   20,BETSNE              ,     ,
 42,18210220,3,29002,  352,  WZW,   20,BEW                 ,     ,
 42,18210221,1,29011,  330,  WNW,   40,BEW                 ,     ,
 42,18210221,2,29012,  402,  WNW,   40,BEW                 ,     ,
 42,18210221,3,29022,  330,  WNW,   40,BEWSNE              ,     ,
 42,18210222,1,29033,  292,  WZW,   20,BEW                 ,     ,
 42,18210222,2,29040,  380,   ZW,   20,BEW                 ,     ,
 42,18210222,3,29033,  382,    W,   20,BET                 ,     ,
 42,18210223,1,29032,  380,    W,   20,BEW                 ,     ,
 42,18210223,2,29031,  422,   NW,   20,BEW                 ,     ,
 42,18210223,3,29023,  380,   NW,   20,BET                 ,     ,
 42,18210224,1,29020,  390,  WNW,   40,BEW                 ,     ,
 42,18210224,2,29012,  412,  WNW,   40,BEW                 ,     ,
 42,18210224,3,29012,  390,  WNW,   20,BET                 ,     ,
 42,18210225,1,29011,  380,   NW,   40,BETMIS              ,     ,
 42,18210225,2,29010,  400,    N,   40,BEW                 ,     ,
 42,18210225,3,29011,  330,   NO,   40,BEW                 ,     ,
 42,18210226,1,29021,  250,   NO,   40,BEW                 ,     ,
 42,18210226,2,29022,  270,  NNO,   40,BEW                 ,     ,
 42,18210226,3,29013,  242,  NNO,   40,BEW                 ,     ,
 42,18210227,1,29001,  270,   ZW,   40,BETSNE              ,     ,
 42,18210227,2,28112,  312,   ZW,   40,BEW                 ,     ,
 42,18210227,3,28100,  272,   ZW,   40,BET                 ,     ,
 42,18210228,1,28073,  270,  ONO,   40,BEW                 ,     ,
 42,18210228,2,28053,  310,    O,   40,BETSNE              ,     ,
 42,18210228,3,28050,  310,    O,   40,BETSNE              ,   80,MNT
 42,18210301,1,28070,  332,   ZW,   20,BETMIS              ,     ,
 42,18210301,2,28080,  400,   NO,   20,BETDAM              ,     ,
 42,18210301,3,28090,  360,   NO,   20,BET                 ,     ,
 42,18210302,1,28110,  370,   ZO,   20,BETZWAMIS           ,     ,
 42,18210302,2,29000,  402,   ZW,   20,BETZWAMIS           ,     ,
 42,18210302,3,29001,  370,   ZW,   20,BETZWAMIS           ,     ,
 42,18210303,1,28103,  390,   ZO,   20,BETZWAMIS           ,     ,
 42,18210303,2,28100,  420,    Z,   20,BETZWAMISENNREG     ,     ,
 42,18210303,3,28091,  410,    O,   20,BETZWAMISENNREG     ,     ,
 42,18210304,1,28080,  400,    Z,   20,ZWAMIS              ,     ,
 42,18210304,2,28081,  370,   NO,   40,BET                 ,     ,
 42,18210304,3,28091,  302,   NO,   40,BET                 ,     ,
 42,18210305,1,28103,  240,   NO,   80,BET                 ,     ,
 42,18210305,2,29000,  282,   NO,   60,BET                 ,     ,
 42,18210305,3,29010,  240,   NO,   40,HEL                 ,     ,
 42,18210306,1,29002,  250,    O,   20,BEW                 ,     ,
 42,18210306,2,28111,  370,   ZO,   20,BET                 ,     ,
 42,18210306,3,28083,  340,   ZO,   20,BET                 ,     ,
 42,18210307,1,28063,  372,    Z,   40,ZWAMIS              ,     ,
 42,18210307,2,28071,  382,    W,   40,BETMIS              ,     ,
 42,18210307,3,28072,  370,    W,   20,BET                 ,     ,
 42,18210308,1,28040,  402,   ZO,   40,BETMIS              ,     ,
 42,18210308,2,28033,  450,    W,   40,BEW                 ,     ,
 42,18210308,3,28041,  420,   ZW,   40,BEW                 ,     ,
 42,18210309,1,28062,  390,   NW,   40,BETMIS              ,     ,
 42,18210309,2,28083,  412,   ZW,   40,BET                 ,     ,
 42,18210309,3,28080,  422,    Z,   40,BETREG              ,     ,
 42,18210310,1,28073,  440,   ZW,   40,BEW                 ,     ,
 42,18210310,2,28082,  462,   ZW,   40,BEW                 ,     ,
 42,18210310,3,28092,  430,   ZW,   40,BEW                 ,     ,
 42,18210311,1,28101,  420,   ZW,   40,BEW                 ,     ,
 42,18210311,2,28103,  470,   ZW,   40,HEL                 ,     ,
 42,18210311,3,28112,  420,   ZW,   40,BEW                 ,     ,
 42,18210312,1,29000,  402,   ZW,   40,BETMIS              ,     ,
 42,18210312,2,29001,  462,   ZW,   40,BEW                 ,     ,
 42,18210312,3,29002,  400,   ZW,   40,HEL                 ,     ,
 42,18210313,1,29011,  380,   ZO,   20,ZWAMIS              ,     ,
 42,18210313,2,29012,  442,   ZW,   20,BET                 ,     ,
 42,18210313,3,29011,  392,   ZW,   20,BET                 ,     ,
 42,18210314,1,29003,  412,   NW,   40,BEWREG              ,     ,
 42,18210314,2,29012,  440,    N,   40,BEW                 ,     ,
 42,18210314,3,29031,  400,   NW,   40,HEL                 ,     ,
 42,18210315,1,29043,  380,    W,   20,HEL                 ,     ,
 42,18210315,2,29050,  442,    W,   20,BEW                 ,     ,
 42,18210315,3,29050,  392,    W,   20,BEW                 ,     ,
 42,18210316,1,29043,  390,  WZW,   20,BEW                 ,     ,
 42,18210316,2,29041,  460,   ZW,   20,BEW                 ,     ,
 42,18210316,3,29032,  380,   ZW,   20,HEL                 ,     ,
 42,18210317,1,29021,  390,   ZW,   20,HEL                 ,     ,
 42,18210317,2,29003,  470,    Z,   20,BEW                 ,     ,
 42,18210317,3,28091,  420,    Z,   20,BEW                 ,     ,
 42,18210318,1,28052,  400,    W,   80,BETREG              ,     ,
 42,18210318,2,28052,  440,   ZW,   80,BEWREG              ,     ,
 42,18210318,3,28032,  390,   ZW,   80,BETBUG              ,     ,
 42,18210319,1,28012,  380,  WZW,   80,BEW                 ,     ,
 42,18210319,2,28012,  402,   ZW,   80,BEW                 ,     ,
 42,18210319,3,28012,  372,   ZW,   60,BEW                 ,     ,
 42,18210320,1,28013,  400,    W,   80,BET                 ,     ,
 42,18210320,2,28013,  392,   ZW,   80,BEWREG              ,     ,
 42,18210320,3,28032,  382,   NW,   80,BEW                 ,     ,
 42,18210321,1,28023,  392,  WZW,   60,BETREG              ,     ,
 42,18210321,2,28030,  412,  WNW,   80,BEW                 ,     ,
 42,18210321,3,28051,  360,    N,   80,BEW                 ,     ,
 42,18210322,1,28090,  350,    N,   60,BEW                 ,     ,
 42,18210322,2,28090,  400,  NNW,   60,BEW                 ,     ,
 42,18210322,3,28103,  362,    N,   60,BEW                 ,     ,
 42,18210323,1,29002,  373,   NW,   20,BEW                 ,     ,
 42,18210323,2,29003,  410,   NW,   20,BEW                 ,     ,
 42,18210323,3,29012,  343,  NNW,   40,HEL                 ,     ,
 42,18210324,1,29003,  382,    Z,   40,BEW                 ,     ,
 42,18210324,2,28112,  450,    Z,   40,BEW                 ,     ,
 42,18210324,3,28100,  392,  ZZO,   40,BEW                 ,     ,
 42,18210325,1,28080,  390,   ZO,   40,BEW                 ,     ,
 42,18210325,2,28072,  440,    Z,   40,BETBUG              ,     ,
 42,18210325,3,28071,  420,    Z,   40,BETBUG              ,     ,
 42,18210326,1,28083,  410,  WZW,   20,HEL                 ,     ,
 42,18210326,2,28092,  470,   ZW,   20,BEW                 ,     ,
 42,18210326,3,28092,  392,   ZO,   20,HEL                 ,     ,
 42,18210327,1,28072,  412,  ZZO,   40,BEW                 ,     ,
 42,18210327,2,28062,  510,  ZZO,   40,BEW                 ,     ,
 42,18210327,3,28070,  410,  ZZO,   20,BEW                 ,     ,
 42,18210328,1,28071,  400,  ZZO,   40,BEW                 ,     ,
 42,18210328,2,28061,  502,  ZZO,   40,BEW                 ,     ,
 42,18210328,3,28051,  470,   ZO,   40,BET                 ,     ,
 42,18210329,1,28043,  490,  ZZO,   40,BEW                 ,     ,
 42,18210329,2,28043,  522,    Z,   40,BEW                 ,     ,
 42,18210329,3,28062,  433,    Z,   20,BEW                 ,     ,
 42,18210330,1,28080,  442,   ZW,   20,BEW                 ,     ,
 42,18210330,2,28093,  472,   ZW,   20,BEW                 ,     ,
 42,18210330,3,28100,  410,   ZW,   20,BEW                 ,     ,
 42,18210331,1,28092,  430,  ZZO,   20,BEW                 ,     ,
 42,18210331,2,28072,  510,  ZZO,   20,BEW                 ,     ,
 42,18210331,3,28070,  430,    Z,   20,BET                 ,  480,MNT
 42,18210401,1,28080,  430,    W,   20,BEW                 ,     ,
 42,18210401,2,28090,  460,    W,   20,BEW                 ,     ,
 42,18210401,3,28091,  400,    W,   20,HEL                 ,     ,
 42,18210402,1,28061,  402,   ZO,  100,BEWREG              ,     ,
 42,18210402,2,28053,  480,   ZW,   80,BETREG              ,     ,
 42,18210402,3,28040,  480,   ZW,   40,BEWBUG              ,     ,
 42,18210403,1,28050,  440,   ZW,   80,BEW                 ,     ,
 42,18210403,2,28050,  493,   ZW,  100,BEW                 ,     ,
 42,18210403,3,28043,  450,   ZW,  120,BET                 ,     ,
 42,18210404,1,28050,  450,   ZW,   40,BEW                 ,     ,
 42,18210404,2,28051,  490,   ZW,   40,BEW                 ,     ,
 42,18210404,3,28051,  420,   ZW,   20,BET                 ,     ,
 42,18210405,1,28053,  420,   NW,   20,BEW                 ,     ,
 42,18210405,2,28063,  453,   NW,   20,BEW                 ,     ,
 42,18210405,3,28090,  420,   NW,   40,BET                 ,     ,
 42,18210406,1,28110,  430,   NW,   40,BEW                 ,     ,
 42,18210406,2,29003,  450,   NW,   40,BEW                 ,     ,
 42,18210406,3,29012,  400,   NW,   20,BEW                 ,     ,
 42,18210407,1,29010,  440,   ZW,   20,BEW                 ,     ,
 42,18210407,2,29010,  470,   ZW,   20,BETREG              ,     ,
 42,18210407,3,29020,  390,   ZW,   40,BET                 ,     ,
 42,18210408,1,29020,  480,    W,   20,BEW                 ,     ,
 42,18210408,2,29022,  550,    W,   20,BEW                 ,     ,
 42,18210408,3,29022,  460,  WNW,   20,BEW                 ,     ,
 42,18210409,1,29013,  460,  ZZO,   20,BEW                 ,     ,
 42,18210409,2,29013,  593,  WZW,   20,HEL                 ,     ,
 42,18210409,3,29000,  470,  WZW,   20,HEL                 ,     ,
 42,18210410,1,28111,  462,   NO,   20,BETMIS              ,     ,
 42,18210410,2,28103,  572,    N,   20,BEW                 ,     ,
 42,18210410,3,28101,  510,    N,   20,BET                 ,     ,
 42,18210411,1,28093,  492,   ZW,   40,BEW                 ,     ,
 42,18210411,2,28092,  550,   ZW,   40,BEW                 ,     ,
 42,18210411,3,28083,  470,   ZW,   40,BEW                 ,     ,
 42,18210412,1,28070,  480,  ZZO,   40,BEW                 ,     ,
 42,18210412,2,28070,  503,   ZW,   40,BEW                 ,     ,
 42,18210412,3,28070,  480,   ZW,   40,BEW                 ,     ,
 42,18210413,1,28060,  442,   ZW,   40,BETREG              ,     ,
 42,18210413,2,28062,  510,   ZW,   40,BEW                 ,     ,
 42,18210413,3,28081,  460,   ZW,   40,BEW                 ,     ,
 42,18210414,1,28101,  460,   ZW,   40,BEW                 ,     ,
 42,18210414,2,28100,  550,   ZO,   40,BEW                 ,     ,
 42,18210414,3,28072,  500,   ZO,   40,BEWREG              ,     ,
 42,18210415,1,28082,  460,   ZW,   40,BEW                 ,     ,
 42,18210415,2,28083,  540,   ZW,   40,BEW                 ,     ,
 42,18210415,3,28083,  440,   ZW,   20,BEW                 ,     ,
 42,18210416,1,28081,  440,   ZO,   20,BEW                 ,     ,
 42,18210416,2,28072,  532,   NO,   20,BEW                 ,     ,
 42,18210416,3,28061,  452,   NO,   20,BET                 ,     ,
 42,18210417,1,28052,  410,   NW,   40,BETREG              ,     ,
 42,18210417,2,28051,  412,    W,   40,BEWREG              ,     ,
 42,18210417,3,28061,  412,   NW,   40,BET                 ,     ,
 42,18210418,1,28081,  442,    W,   60,BEW                 ,     ,
 42,18210418,2,28092,  502,   ZW,   60,BEW                 ,     ,
 42,18210418,3,28103,  452,   ZW,   40,BEW                 ,     ,
 42,18210419,1,28111,  480,   ZW,   20,BEW                 ,     ,
 42,18210419,2,28103,  560,   ZW,   20,BEW                 ,     ,
