DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE.

The data is obtained by crosschecking and double digitization of the original observational 
documents. 

STN = national station number /(42=Zwanenburg, 43=Utrecht, 44=Haarlem, 45=Delft ,46=Alkmaar, 
      47=Bergen, 48=Haarlem2, 49=Delft/Rijnsburg, 50=Leiden, 51=Leiden2, 52=Amsterdam, 
      53=Amsterdam2, 54=Vlissingen, 55=Middelburg, 56=Breda, 57=Breda2
YYYYMMDD = datum / date (YYYY=year MM=month DD=day)
M   = meting volgnummer / measurement number (1,2 or 3)
P   = luchtdruk in Rijnlandse of Engelse duimen en lijnen / surface air pressure in 
      "Rijnlandse" or "English" inches and lines toelichting: eerste 2 cijfers is aantal duimen, 
      volgende 2 cijfers is aantal lijnen, laatste cijfer is het aantal kwarten van lijnen.
      explanation: first 2 numbers is number of inches, next 2 numbers is number of lines,
      last number is number of quarters of lines.           
      1 "Rijnlandse" inch(duim) = 12 lines = 48 kwarten = 2.62 cm; 1 "English" inch = 2.54 cm 
T   = temperatuur in Fahrenheit / temperature in Fahrenheit  (Fahrenheit -32 * (5/9)= Celsius) 
DD  = windrichting / winddirection (N=North, O=East, Z=South, W=West, T=at)
FH  = windsnelheid in diverse schalen het laatste cijfer is het aantal kwarten /
      windspeed in several scales see the metadata, the last number is number of quarters of
      degrees (example: 552 = 55 + 2/4 = 55,5)
WW  = luchtgesteldheid in 3 lettercodes/ weather conditions in three letter code
      See for code downwards 
RH  = neerslag in lijnen / precipitation in lines ( 1 line = 2.62/12 = 0.22 cm )
W2  = bijzondere weersverschijnselen / special weather conditions in code

      letter codes:
      BET = betrokken / cloudy      NOO = noorderlicht / northern lights
      BLI = bliksem / lightning     OMT = omtrent / about
      BUY = bui / shower            MOG = mottig / thick
      BYN = bijna / almost          ONW = onweer / thunderstorm
      DAM = dampig / hazy           REG = regen / rain
      DAU = dauw / dew              RET = regenachtig / rainy
      DON = donder / thunder        RYP = rijp / rime
      DOK = donker / dark           SNE = sneeuw / snow
      DRO = droog / dry             STO = stofregen / drizzle
      ENN = en / and                VEE = veel / much
      GEH = geheel / whole          VOG = vochtig / moist
      HAG = hagel / hail            WAT = wat / somewhat
      HEL = helder / clear          WEE = weerlicht / heat lightning         
      MEE = meest / mostly          YSS = ijs / ice
      MIS = mist / fog              YZL = ijzelig / glazed frost
      MIG = mistig / foggy          ZEE = zeer / very
      MOT = motregen / drizzle      ZEV = zeevlam / seafog
      NAT = natte / wet             ZWA = zwaar / heavy      
      NEV = nevel / hazy                              
                                    
STN,YYYYMMDD,M,    P,    T,   DD,   FH,                  WW,   RH,              W2
 42,18410115,3,28100,  312,  NNO,   20,BET                 ,     ,
 42,18410116,1,28110,  310,    O,    0,BET                 ,     ,
 42,18410116,2,28103,  332,  OZO,    0,BETDAM              ,     ,
 42,18410116,3,28072,  412,   ZO,   62,BETREG              ,     ,
 42,18410117,1,28073,  420,   ZW,   42,BEW                 ,     ,
 42,18410117,2,28083,  430,  WZW,   42,BETMIG              ,     ,
 42,18410117,3,28090,  430,   ZW,   42,BET                 ,     ,
 42,18410118,1,28093,  410,   ZW,   40,BEWDAM              ,     ,
 42,18410118,2,28090,  420,   ZW,   20,BETDAM              ,     ,
 42,18410118,3,28092,  350,   NW,   20,HEL                 ,     ,
 42,18410119,1,28101,  310,    W,    0,ZWAMIS              ,     ,
 42,18410119,2,28101,  332,   NW,    0,ZWAMIS              ,     ,
 42,18410119,3,28102,  330,   NW,    0,HEL                 ,     ,
 42,18410120,1,28111,  320,  NNO,    0,BEW                 ,     ,
 42,18410120,2,29002,  312,  NNO,    0,BEW                 ,     ,
 42,18410120,3,29012,  272,  NNO,    0,BEWSNE              ,     ,
 42,18410121,1,29031,  310,  WNW,    0,BEW                 ,     ,
 42,18410121,2,29031,  350,  WZW,   20,BEWBETSNE           ,     ,
 42,18410121,3,29040,  350,   NW,   20,HEL                 ,     ,
 42,18410122,1,29051,  350,   ZW,    0,BET                 ,     ,
 42,18410122,2,29040,  352,  WZW,   20,BET                 ,     ,
 42,18410122,3,29003,  350,   ZW,   42,BET                 ,     ,
 42,18410123,1,28112,  380,    W,   40,BET                 ,     ,
 42,18410123,2,28113,  390,   NW,   40,HEL                 ,     ,
 42,18410123,3,28113,  362,    W,   40,HEL                 ,     ,
 42,18410124,1,28080,  370,   ZW,   40,BEW                 ,     ,
 42,18410124,2,28073,  340,   NW,   42,BEWZWASNEBUG        ,     ,
 42,18410124,3,28101,  340,   NW,   42,BEWBUG              ,     ,
 42,18410125,1,29003,  310,   NW,    2,BEW                 ,     ,
 42,18410125,2,29022,  360,   NW,   20,BEWBUG              ,     ,
 42,18410125,3,29023,  330,   NW,   20,BET                 ,     ,
 42,18410126,1,29003,  330,    Z,   20,BETSNE              ,     ,
 42,18410126,2,28113,  360,   ZW,   20,BETMIS              ,     ,
 42,18410126,3,29001,  360,   ZW,   20,BETMIS              ,     ,
 42,18410127,1,28113,  380,   ZW,    0,BETZWAMIS           ,     ,
 42,18410127,2,29000,  340,    W,   22,BEW                 ,     ,
 42,18410127,3,29012,  302,    W,   22,HEL                 ,     ,
 42,18410128,1,29013,  362,  NNW,   20,BEW                 ,     ,
 42,18410128,2,29020,  400,   NW,   20,BEW                 ,     ,
 42,18410128,3,29010,  380,   NW,   42,BEWBUY              ,     ,
 42,18410129,1,29000,  350,  NNW,   62,BEW                 ,     ,
 42,18410129,2,29011,  380,  NNW,   42,BEW                 ,     ,
 42,18410129,3,29023,  320,   NO,   20,BEW                 ,     ,
 42,18410130,1,29040,  290,   NO,   20,BEW                 ,     ,
 42,18410130,2,29041,  312,   ZW,   20,BEW                 ,     ,
 42,18410130,3,29041,  300,    O,    2,BEW                 ,     ,
 42,18410131,1,29042,  290,    O,    2,BEW                 ,     ,
 42,18410131,2,29043,  280,   NO,   20,BEW                 ,     ,
 42,18410131,3,29052,  272,   NO,   20,BEW                 ,  230,MNT
 42,18410201,1,29043,  270,  NNO,   22,BEW                 ,     ,
 42,18410201,2,29041,  252,   NO,   40,BEW                 ,     ,
 42,18410201,3,29041,  222,   NO,   42,BEW                 ,     ,
 42,18410202,1,29022,  110,   NO,   40,BEW                 ,     ,
 42,18410202,2,29012,  222,   NO,   40,BEWSNE              ,     ,
 42,18410202,3,29010,  200,   NO,   20,BET                 ,     ,
 42,18410203,1,29011,  172,   NO,    2,BEW                 ,     ,
 42,18410203,2,29011,  192,   NO,    2,BEW                 ,     ,
 42,18410203,3,29011,  152,   NO,   20,HEL                 ,     ,
 42,18410204,1,29000,  122,   NO,    0,HEL                 ,     ,
 42,18410204,2,28110,  182,   NO,    0,HEL                 ,     ,
 42,18410204,3,28100,  142,   NO,    0,HEL                 ,     ,
 42,18410205,1,28092,  100,   NO,   20,HEL                 ,     ,
 42,18410205,2,28102,  202,   NO,   22,BEW                 ,     ,
 42,18410205,3,28110,  190,  ONO,   40,BEW                 ,     ,
 42,18410206,1,28111,  160,  ONO,   22,HEL                 ,     ,
 42,18410206,2,28110,  210,  ONO,   42,HEL                 ,     ,
 42,18410206,3,28103,  152,  ONO,   42,HEL                 ,     ,
 42,18410207,1,28093,  102,  ONO,   42,HEL                 ,     ,
 42,18410207,2,28083,  180,  ONO,   42,HEL                 ,     ,
 42,18410207,3,28072,  130,  ONO,   42,BEW                 ,     ,
 42,18410208,1,28063,  120,   NO,   22,BET                 ,     ,
 42,18410208,2,28063,  160,   NO,   40,BETMIGSNE           ,     ,
 42,18410208,3,28063,  142,   NO,   40,BET                 ,     ,
 42,18410209,1,28080,  130,   NO,   40,BEW                 ,     ,
 42,18410209,2,28090,  170,  NNO,   40,BEW                 ,     ,
 42,18410209,3,28113,  142,  NNO,   20,HEL                 ,     ,
 42,18410210,1,29010,   92,  NNO,   20,HEL                 ,     ,
 42,18410210,2,29012,  190,  NNO,    0,HEL                 ,     ,
 42,18410210,3,29010,  200,  NNO,    0,BET                 ,     ,
 42,18410211,1,29011,  270,   ZO,    0,BETMIS              ,     ,
 42,18410211,2,28113,  312,   ZW,    0,BETMIS              ,     ,
 42,18410211,3,28101,  322,   ZW,    0,BETMIS              ,     ,
 42,18410212,1,28091,  340,   ZO,    0,BEW                 ,     ,
 42,18410212,2,28091,  352,   ZO,    0,BETMIS              ,     ,
 42,18410212,3,28100,  352,   ZW,    0,BET                 ,     ,
 42,18410213,1,28102,  350,   ZW,   40,BETMISREG           ,     ,
 42,18410213,2,28101,  300,   ZW,    0,BEW                 ,     ,
 42,18410213,3,28081,  360,   ZO,    0,BET                 ,     ,
 42,18410214,1,28062,  380,   ZO,    0,BET                 ,     ,
 42,18410214,2,28053,  400,   ZO,    0,BEW                 ,     ,
 42,18410214,3,28053,  360,   ZO,    0,BEW                 ,     ,
 42,18410215,1,28053,  350,    Z,   20,BEW                 ,     ,
 42,18410215,2,28060,  392,   ZO,    0,BETMIS              ,     ,
 42,18410215,3,28043,  352,   ZO,    0,HEL                 ,     ,
 42,18410216,1,28040,  342,   ZO,   20,BEW                 ,     ,
 42,18410216,2,28040,  440,   ZO,   20,BEW                 ,     ,
 42,18410216,3,28042,  332,    O,    0,HEL                 ,     ,
 42,18410217,1,28053,  370,   ZO,   20,BEW                 ,     ,
 42,18410217,2,28061,  420,   ZO,   20,BEW                 ,     ,
 42,18410217,3,28082,  390,   ZW,   20,BET                 ,     ,
 42,18410218,1,28093,  350,   ZO,   20,HEL                 ,     ,
 42,18410218,2,28093,  410,   ZO,    0,BEW                 ,     ,
 42,18410218,3,28082,  392,   ZO,    0,BET                 ,     ,
 42,18410219,1,28091,  380,    Z,    0,BEW                 ,     ,
 42,18410219,2,28100,  420,    Z,    0,BEW                 ,     ,
 42,18410219,3,28103,  370,   ZO,    0,HEL                 ,     ,
 42,18410220,1,28112,  350,   ZW,   20,HEL                 ,     ,
 42,18410220,2,29001,  440,   ZO,   20,BEW                 ,     ,
 42,18410220,3,29011,  382,   ZO,    0,BET                 ,     ,
 42,18410221,1,29022,  370,    O,    0,BEW                 ,     ,
 42,18410221,2,29023,  422,    O,    0,BETMIS              ,     ,
 42,18410221,3,29033,  322,    O,    0,HEL                 ,     ,
 42,18410222,1,29042,  322,   NW,    0,BETMIS              ,     ,
 42,18410222,2,29050,  330,   NO,    0,BETMIS              ,     ,
 42,18410222,3,29043,  322,   NO,    0,BET                 ,     ,
 42,18410223,1,29043,  312,    N,   20,BET                 ,     ,
 42,18410223,2,29041,  312,   NO,    0,BET                 ,     ,
 42,18410223,3,29041,  310,    O,   20,BET                 ,     ,
 42,18410224,1,29040,  292,   NO,   20,BET                 ,     ,
 42,18410224,2,29040,  292,   NO,   20,BET                 ,     ,
 42,18410224,3,29033,  280,   NO,   20,BET                 ,     ,
 42,18410225,1,29023,  322,   NW,    0,BETSNE              ,     ,
 42,18410225,2,29020,  362,   NW,   20,BEW                 ,     ,
 42,18410225,3,29000,  360,   NW,   20,BETREG              ,     ,
 42,18410226,1,28090,  370,   NW,   22,BEW                 ,     ,
 42,18410226,2,28090,  360,   NW,   40,BEW                 ,     ,
 42,18410226,3,28072,  322,   NW,    0,BET                 ,     ,
 42,18410227,1,28071,  302,   NW,   20,BEW                 ,     ,
 42,18410227,2,28082,  340,   NW,   40,BEW                 ,     ,
 42,18410227,3,28093,  292,   NW,    0,BEW                 ,     ,
 42,18410228,1,28090,  310,   NW,   42,BEW                 ,     ,
 42,18410228,2,28092,  320,    N,   40,BEW                 ,     ,
 42,18410228,3,28093,  280,   ZO,    0,HEL                 ,   80,MNT
 42,18410301,1,     ,     ,     ,     ,                    ,     ,
 42,18410301,2,     ,     ,     ,     ,                    ,     ,
 42,18410301,3,     ,     ,     ,     ,                    ,     ,
 42,18410302,1,     ,     ,     ,     ,                    ,     ,
 42,18410302,2,     ,     ,     ,     ,                    ,     ,
 42,18410302,3,     ,     ,     ,     ,                    ,     ,
 42,18410303,1,     ,     ,     ,     ,                    ,     ,
 42,18410303,2,     ,     ,     ,     ,                    ,     ,
 42,18410303,3,     ,     ,     ,     ,                    ,     ,
 42,18410304,1,     ,     ,     ,     ,                    ,     ,
 42,18410304,2,     ,     ,     ,     ,                    ,     ,
 42,18410304,3,     ,     ,     ,     ,                    ,     ,
 42,18410305,1,     ,     ,     ,     ,                    ,     ,
 42,18410305,2,     ,     ,     ,     ,                    ,     ,
 42,18410305,3,     ,     ,     ,     ,                    ,     ,
 42,18410306,1,     ,     ,     ,     ,                    ,     ,
 42,18410306,2,     ,     ,     ,     ,                    ,     ,
 42,18410306,3,     ,     ,     ,     ,                    ,     ,
 42,18410307,1,     ,     ,     ,     ,                    ,     ,
 42,18410307,2,     ,     ,     ,     ,                    ,     ,
 42,18410307,3,     ,     ,     ,     ,                    ,     ,
 42,18410308,1,     ,     ,     ,     ,                    ,     ,
 42,18410308,2,     ,     ,     ,     ,                    ,     ,
 42,18410308,3,     ,     ,     ,     ,                    ,     ,
 42,18410309,1,     ,     ,     ,     ,                    ,     ,
 42,18410309,2,     ,     ,     ,     ,                    ,     ,
 42,18410309,3,     ,     ,     ,     ,                    ,     ,
 42,18410310,1,     ,     ,     ,     ,                    ,     ,
 42,18410310,2,     ,     ,     ,     ,                    ,     ,
 42,18410310,3,     ,     ,     ,     ,                    ,     ,
 42,18410311,1,     ,     ,     ,     ,                    ,     ,
 42,18410311,2,     ,     ,     ,     ,                    ,     ,
 42,18410311,3,     ,     ,     ,     ,                    ,     ,
 42,18410312,1,     ,     ,     ,     ,                    ,     ,
 42,18410312,2,     ,     ,     ,     ,                    ,     ,
 42,18410312,3,     ,     ,     ,     ,                    ,     ,
 42,18410313,1,     ,     ,     ,     ,                    ,     ,
 42,18410313,2,     ,     ,     ,     ,                    ,     ,
 42,18410313,3,     ,     ,     ,     ,                    ,     ,
 42,18410314,1,     ,     ,     ,     ,                    ,     ,
 42,18410314,2,     ,     ,     ,     ,                    ,     ,
 42,18410314,3,     ,     ,     ,     ,                    ,     ,
 42,18410315,1,     ,     ,     ,     ,                    ,     ,
 42,18410315,2,     ,     ,     ,     ,                    ,     ,
 42,18410315,3,     ,     ,     ,     ,                    ,     ,
 42,18410316,1,     ,     ,     ,     ,                    ,     ,
 42,18410316,2,     ,     ,     ,     ,                    ,     ,
 42,18410316,3,     ,     ,     ,     ,                    ,     ,
 42,18410317,1,     ,     ,     ,     ,                    ,     ,
 42,18410317,2,     ,     ,     ,     ,                    ,     ,
 42,18410317,3,     ,     ,     ,     ,                    ,     ,
 42,18410318,1,     ,     ,     ,     ,                    ,     ,
 42,18410318,2,     ,     ,     ,     ,                    ,     ,
 42,18410318,3,     ,     ,     ,     ,                    ,     ,
 42,18410319,1,     ,     ,     ,     ,                    ,     ,
 42,18410319,2,     ,     ,     ,     ,                    ,     ,
 42,18410319,3,     ,     ,     ,     ,                    ,     ,
 42,18410320,1,     ,     ,     ,     ,                    ,     ,
 42,18410320,2,     ,     ,     ,     ,                    ,     ,
 42,18410320,3,     ,     ,     ,     ,                    ,     ,
 42,18410321,1,     ,     ,     ,     ,                    ,     ,
 42,18410321,2,     ,     ,     ,     ,                    ,     ,
 42,18410321,3,     ,     ,     ,     ,                    ,     ,
 42,18410322,1,     ,     ,     ,     ,                    ,     ,
 42,18410322,2,     ,     ,     ,     ,                    ,     ,
 42,18410322,3,     ,     ,     ,     ,                    ,     ,
 42,18410323,1,     ,     ,     ,     ,                    ,     ,
 42,18410323,2,     ,     ,     ,     ,                    ,     ,
 42,18410323,3,     ,     ,     ,     ,                    ,     ,
 42,18410324,1,     ,     ,     ,     ,                    ,     ,
 42,18410324,2,     ,     ,     ,     ,                    ,     ,
 42,18410324,3,     ,     ,     ,     ,                    ,     ,
 42,18410325,1,     ,     ,     ,     ,                    ,     ,
 42,18410325,2,     ,     ,     ,     ,                    ,     ,
 42,18410325,3,     ,     ,     ,     ,                    ,     ,
 42,18410326,1,     ,     ,     ,     ,                    ,     ,
 42,18410326,2,     ,     ,     ,     ,                    ,     ,
 42,18410326,3,     ,     ,     ,     ,                    ,     ,
 42,18410327,1,     ,     ,     ,     ,                    ,     ,
 42,18410327,2,     ,     ,     ,     ,                    ,     ,
 42,18410327,3,     ,     ,     ,     ,                    ,     ,
 42,18410328,1,     ,     ,     ,     ,                    ,     ,
 42,18410328,2,     ,     ,     ,     ,                    ,     ,
 42,18410328,3,     ,     ,     ,     ,                    ,     ,
 42,18410329,1,     ,     ,     ,     ,                    ,     ,
 42,18410329,2,     ,     ,     ,     ,                    ,     ,
 42,18410329,3,     ,     ,     ,     ,                    ,     ,
 42,18410330,1,     ,     ,     ,     ,                    ,     ,
 42,18410330,2,     ,     ,     ,     ,                    ,     ,
 42,18410330,3,     ,     ,     ,     ,                    ,     ,
 42,18410331,1,     ,     ,     ,     ,                    ,     ,
 42,18410331,2,     ,     ,     ,     ,                    ,     ,
 42,18410331,3,     ,     ,     ,     ,                    ,   90,MNT
 42,18410401,1,     ,     ,     ,     ,                    ,     ,
 42,18410401,2,     ,     ,     ,     ,                    ,     ,
 42,18410401,3,     ,     ,     ,     ,                    ,     ,
 42,18410402,1,     ,     ,     ,     ,                    ,     ,
 42,18410402,2,     ,     ,     ,     ,                    ,     ,
 42,18410402,3,     ,     ,     ,     ,                    ,     ,
 42,18410403,1,     ,     ,     ,     ,                    ,     ,
 42,18410403,2,     ,     ,     ,     ,                    ,     ,
 42,18410403,3,     ,     ,     ,     ,                    ,     ,
 42,18410404,1,     ,     ,     ,     ,                    ,     ,
 42,18410404,2,     ,     ,     ,     ,                    ,     ,
 42,18410404,3,     ,     ,     ,     ,                    ,     ,
 42,18410405,1,     ,     ,     ,     ,                    ,     ,
 42,18410405,2,     ,     ,     ,     ,                    ,     ,
 42,18410405,3,     ,     ,     ,     ,                    ,     ,
 42,18410406,1,     ,     ,     ,     ,                    ,     ,
 42,18410406,2,     ,     ,     ,     ,                    ,     ,
 42,18410406,3,     ,     ,     ,     ,                    ,     ,
 42,18410407,1,     ,     ,     ,     ,                    ,     ,
 42,18410407,2,     ,     ,     ,     ,                    ,     ,
 42,18410407,3,     ,     ,     ,     ,                    ,     ,
 42,18410408,1,     ,     ,     ,     ,                    ,     ,
 42,18410408,2,     ,     ,     ,     ,                    ,     ,
 42,18410408,3,     ,     ,     ,     ,                    ,     ,
 42,18410409,1,     ,     ,     ,     ,                    ,     ,
 42,18410409,2,     ,     ,     ,     ,                    ,     ,
 42,18410409,3,     ,     ,     ,     ,                    ,     ,
 42,18410410,1,     ,     ,     ,     ,                    ,     ,
 42,18410410,2,     ,     ,     ,     ,                    ,     ,
 42,18410410,3,     ,     ,     ,     ,                    ,     ,
 42,18410411,1,     ,     ,     ,     ,                    ,     ,
 42,18410411,2,     ,     ,     ,     ,                    ,     ,
 42,18410411,3,     ,     ,     ,     ,                    ,     ,
 42,18410412,1,     ,     ,     ,     ,                    ,     ,
 42,18410412,2,     ,     ,     ,     ,                    ,     ,
 42,18410412,3,     ,     ,     ,     ,                    ,     ,
 42,18410413,1,     ,     ,     ,     ,                    ,     ,
 42,18410413,2,     ,     ,     ,     ,                    ,     ,
 42,18410413,3,     ,     ,     ,     ,                    ,     ,
 42,18410414,1,     ,     ,     ,     ,                    ,     ,
 42,18410414,2,     ,     ,     ,     ,                    ,     ,
 42,18410414,3,     ,     ,     ,     ,                    ,     ,
 42,18410415,1,     ,     ,     ,     ,                    ,     ,
 42,18410415,2,     ,     ,     ,     ,                    ,     ,
 42,18410415,3,     ,     ,     ,     ,                    ,     ,
 42,18410416,1,     ,     ,     ,     ,                    ,     ,
 42,18410416,2,     ,     ,     ,     ,                    ,     ,
 42,18410416,3,     ,     ,     ,     ,                    ,     ,
 42,18410417,1,     ,     ,     ,     ,                    ,     ,
 42,18410417,2,     ,     ,     ,     ,                    ,     ,
 42,18410417,3,     ,     ,     ,     ,                    ,     ,
 42,18410418,1,     ,     ,     ,     ,                    ,     ,
 42,18410418,2,     ,     ,     ,     ,                    ,     ,
 42,18410418,3,     ,     ,     ,     ,                    ,     ,
 42,18410419,1,     ,     ,     ,     ,                    ,     ,
 42,18410419,2,     ,     ,     ,     ,                    ,     ,
 42,18410419,3,     ,     ,     ,     ,                    ,     ,
 42,18410420,1,     ,     ,     ,     ,                    ,     ,
 42,18410420,2,     ,     ,     ,     ,                    ,     ,
 42,18410420,3,     ,     ,     ,     ,                    ,     ,
 42,18410421,1,     ,     ,     ,     ,                    ,     ,
 42,18410421,2,     ,     ,     ,     ,                    ,     ,
 42,18410421,3,     ,     ,     ,     ,                    ,     ,
 42,18410422,1,     ,     ,     ,     ,                    ,     ,
 42,18410422,2,     ,     ,     ,     ,                    ,     ,
 42,18410422,3,     ,     ,     ,     ,                    ,     ,
 42,18410423,1,     ,     ,     ,     ,                    ,     ,
 42,18410423,2,     ,     ,     ,     ,                    ,     ,
 42,18410423,3,     ,     ,     ,     ,                    ,     ,
 42,18410424,1,     ,     ,     ,     ,                    ,     ,
 42,18410424,2,     ,     ,     ,     ,                    ,     ,
 42,18410424,3,     ,     ,     ,     ,                    ,     ,
 42,18410425,1,     ,     ,     ,     ,                    ,     ,
 42,18410425,2,     ,     ,     ,     ,                    ,     ,
 42,18410425,3,     ,     ,     ,     ,                    ,     ,
 42,18410426,1,     ,     ,     ,     ,                    ,     ,
 42,18410426,2,     ,     ,     ,     ,                    ,     ,
 42,18410426,3,     ,     ,     ,     ,                    ,     ,
 42,18410427,1,     ,     ,     ,     ,                    ,     ,
 42,18410427,2,     ,     ,     ,     ,                    ,     ,
 42,18410427,3,     ,     ,     ,     ,                    ,     ,
 42,18410428,1,     ,     ,     ,     ,                    ,     ,
