SUMBURGHHEAD,29.02,982.730378
STORNOWAY,29.16,987.471324
THURSO,29.09,985.100851
WICK,29.05,983.746295
NAIRN,29.11,985.778129
ABERDEEN,29.02,982.730378
LEITH,29.01,982.391739
ARDROSSAN,28.99,981.714461
GREENCASTLE,28.95,980.359905
SHIELDS,28.96,980.698544
YORK,28.94,980.021266
SCARBOROUGH,28.91,979.005349
NOTTINGHAM,28.87,977.650793
LIVERPOOL,28.89,978.328071
DONAGHADEE,28.96,980.698544
KINGSTOWN,28.95,980.359905
HOLYHEAD,28.89,978.328071
YARMOUTH,28.95,980.359905
VALENTIA,29.1,985.43949
ROCHESPOINT,29.04,983.407656
PEMBROKE,28.73,972.909847
PORTISHEAD,28.67,970.878013
LONDON,28.74,973.248486
OXFORD,28.75,973.587125
CAMBRIDGE,28.86,977.312154
DOVER,28.76,973.925764
CAPGRISNEZ,28.79,974.941681
BRUSSELS,28.96,980.698544
PLYMOUTH,28.65,970.200735
HURSTCASTLE,28.62,969.184818
SCILLY,0,NaN
CHARLEVILLE,0,NaN
PARIS,29.02,982.730378
BREST,0,NaN
LORIENT,0,NaN
ROCHEFORT,29.46,997.630494
LYONS,0,NaN
BIARRITZ,29.67,1004.741913
CORUNNA,0,NaN
TOULON,29.75,1007.451025
THEHELDER,0,NaN
