      1818 -888.00 -888.00 -888.00 -888.00   13.07   15.05   15.86   14.39 -888.00 -888.00   10.08    4.64
      1819    4.68 -888.00    7.24    8.09   10.24   11.71   15.36   17.38 -888.00 -888.00 -888.00 -888.00
      1820   12.37 -888.00 -888.00   10.91   10.14   13.12   15.33   14.17   13.24    7.32    6.09    5.59
      1821    5.46    3.48    5.51    8.03    8.21   12.54   13.96   15.52   13.81   10.03    7.58    5.48
      1822    4.96    5.93    7.53    7.42   11.07   15.67   14.47   13.95   11.40    9.41    7.06    2.93
      1823    2.21    1.83    5.49    6.07   10.46   11.35   12.86   12.70   10.77    7.19    7.12    3.76
      1824    4.56    4.75    4.96    7.60    9.64   13.61   15.45   14.51   12.36    9.12    6.17    4.14
      1825    3.92    4.25    6.18    8.85   10.69   13.03   16.91   15.97   14.56   10.59    4.68    3.18
      1826    2.60    6.11    5.98    8.81   10.98   16.42   16.39   15.70   12.86   10.52    3.73    5.60
      1827    3.85    1.82    5.88    7.91   10.59   12.96   15.87   14.60   13.17   10.85    8.31    6.82
      1828    6.35    5.82    6.92    7.47    8.80 -888.00   13.28   14.73   13.84   10.12    7.55    8.26
      1829    1.14    6.00    4.69    5.70   10.89   14.08   13.10   12.13   10.53    8.71 -888.00 -888.00
      1830 -888.00 -888.00 -888.00 -888.00 -888.00 -888.00   18.33   12.62   11.00   10.14    6.53    2.67
      1831    2.99    5.00    6.33    8.45   10.51   14.19   15.28   15.84   12.64   11.63    6.16    5.39
      1832    5.03    4.86    6.10    8.46    9.88   13.71   15.09   15.04   12.94   10.23    6.30    5.20
      1833    3.85    5.01    3.34    7.11   12.30   12.62   15.83   13.92   11.48    9.60    6.09    5.53
      1834    6.15    5.83    7.23 -888.00 -888.00 -888.00 -888.00 -888.00 -888.00 -888.00 -888.00 -888.00
      1835 -888.00 -888.00 -888.00 -888.00 -888.00   13.63   14.28   15.65   13.20    8.63    6.33    4.26
      1836    4.32    3.13    4.67    6.28    9.98   13.70   13.60   13.68   10.53    7.50    4.10    3.71
      1837    2.56    4.81    2.32    4.30    8.79   13.67   15.63   14.47   11.59   10.10    5.69    5.66
      1838    1.01    1.24    4.19    5.96    8.75   12.52   14.27   14.21   11.90    8.04    3.42    4.34
      1839    2.01    4.43    4.51    6.91    8.82   12.93   13.32   13.24   11.07    8.04    5.95    3.51
      1840    4.28    2.75    4.06    8.33    9.96   12.59   12.39   14.77    9.78    6.97    4.63    2.69
      1841    1.08    3.38    6.89    7.21   10.45   12.20   12.45   13.88   12.35    7.44    4.27    4.30
      1842    2.71    3.96    6.15    7.49    9.90   14.17   13.58   15.29   12.36    6.80    5.54    7.12
      1843    4.31    1.67    6.01    7.39    9.33   12.02   13.66   14.70   13.73    6.70    5.46    7.99
      1844    4.61    2.12    5.12    9.23   10.32   13.49   14.32   12.88   12.85    8.37    7.14    2.57
      1845    4.22    3.42    4.03    8.07    9.35   13.84   13.00   13.11   10.91    8.89    6.01    3.94
      1846    6.90    5.96    5.39    7.33   10.76   16.07   14.95   15.72   13.90    8.80    6.73    1.30
      1847    4.27    0.08    5.36    6.64   10.48   12.84   16.28   14.06   10.91    9.59    7.40    5.00
      1848    1.45    5.47    5.20    6.84   12.25   12.21   14.05   12.44   11.81    8.46    4.64    4.84
      1849    4.59    5.73    5.84    7.98   10.45   12.26   14.06   14.35   12.26    8.37    6.77    2.93
      1850    2.95    6.57    4.86    8.49    9.70   13.91   14.51   13.55 -888.00 -888.00 -888.00 -888.00
