1861,03,21,Thursday,DWR_1861_03-17.jpg
NAIRN, 28.78, 35
ABERDEEN, 28.87, 34
LEITH, 28.98, 37
BERWICK, 28.95, 39
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.03, 38
PORTRUSH, 29.04, 36
SHIELDS, 29.05, 36
SCARBOROUGH, 29.10, 37
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.25, 38
HOLYHEAD, 999.00, 999
GALWAY, 29.33, 38
HELDER, 999.00, 999
YARMOUTH, 29.23, 36
VALENTIA, 29.49, 43
QUEENSTOWN, 29.44, 38
LONDON, 29.35, 40
DOVER, 29.33, 44
PORTSMOUTH, 29.42, 40
WEYMOUTH, 999.00, 999
PORTLAND, 29.51, 43
PLYMOUTH, -999.00, -999
PENZANCE, 29.59, 44
JERSEY, 29.61, 42
BREST, 999.00, 999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 999
LISBON, 999.00, 999
