1863,06,09,Tuesday,DWR_1863_06-7.jpg
NAIRN, 29.55, 52
ABERDEEN, 29.60, 52
LEITH, 29.58, 53
BERWICK, 999.00, 999
COPENHAGEN, 29.75, 57
ARDROSSAN, 29.60, 54
PORTRUSH, 999.00, 999
SHIELDS, 29.65, 52
SCARBOROUGH, 29.64, 53
HELIGOLAND, 29.71, 51
LIVERPOOL, 29.67, 56
HOLYHEAD, 29.63, 55
GALWAY, 29.58, 58
HELDER, 29.71, 56
YARMOUTH, -999.00, 56
VALENTIA, 29.63, 57
QUEENSTOWN, 29.63, 57
LONDON, 29.78, 56
DOVER, 29.85, 61
PORTSMOUTH, 29.78, 56
WEYMOUTH, 29.78, 57
PORTLAND, 999.00, 999
PLYMOUTH, 29.78, 58
PENZANCE, 29.76, 57
JERSEY, 999.00, 999
BREST, 29.84, 55
LORIENT, 29.84, 59
ROCHEFORT, 30.00, 59
BAYONNE, 29.88, 66
LISBON, 30.05, 66
