1875,02,11,Thursday,DWR_1875_02-23.jpg
HAPARANDA, 30.40, 7, 7, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 30.15, 26, 23, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 30.38, 9, 9, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 30.02, 28, 28, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 30.20, 25, 23, NaN, NaN, NaN, 30.30, 29, 27
THURSO, 29.79, 35, 34, 42, 28, 0.00, 29.99, 41, 39
WICK, 999.00, 38, 37, 40, 33, 0.00, NaN, NaN, NaN
STORNOWAY, 29.63, 41, 40, 41, 33, 0.06, NaN, NaN, NaN
OXO, 30.22, 20, 18, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 30.20, 17, 16, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 30.12, 18, 18, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.76, 37, 36, 40, 26, 0.00, NaN, NaN, NaN
ABERDEEN, 29.90, 37, 36, 37, 30, 0.00, NaN, NaN, NaN
LEITH, 29.95, 37, 36, 38, 31, 0.00, NaN, NaN, NaN
ARDROSSAN, 29.89, 42, 40, 43, 34, 0.00, NaN, NaN, NaN
FANO, 30.14, 24, 23, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.81, 41, 40, 41, 36, 0.04, 30.04, 40, 38
SHIELDS, 30.06, 33, 33, 35, 32, 0.00, NaN, NaN, NaN
DONAGHADEE, 29.90, 41, 39, 42, 37, 0.00, NaN, NaN, NaN
SCARBOROUGH, 30.09, 31, 30, 38, 31, 0.00, 30.18, 36, 35
YORK, 30.10, 30, 30, 36, 30, 0.00, NaN, NaN, NaN
CUXHAVEN, 30.14, 29, 25, 999, 27, 0.00, NaN, NaN, NaN
LIVERPOOL, 30.06, 35, 32, 999, 31, 0.00, NaN, NaN, NaN
HOLYHEAD, 30.00, 40, 38, 40, 34, 0.00, 30.16, 37, 34
KINGSTOWN, 29.98, 42, 40, 44, 40, 0.00, NaN, NaN, NaN
HELDER, 30.19, 30, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.14, 32, 32, 35, 28, 0.00, NaN, NaN, NaN
YARMOUTH, 30.17, 31, 31, 34, 30, 0.01, NaN, NaN, NaN
CAMBRIDGE, 30.18, 31, 31, 34, 30, 0.00, NaN, NaN, NaN
VALENTIA, 29.90, 47, 46, 48, 40, 0.04, 30.08, 46, 43
ROCHESPOINT, 29.95, 46, 45, 46, 41, 0.00, NaN, NaN, NaN
OXFORD, 30.14, 31, 30, 35, 30, 0.00, NaN, NaN, NaN
PEMBROKE, 30.07, 43, 40, 43, 35, 0.00, NaN, NaN, NaN
LONDON, 30.18, 32, 30, 35, 30, 0.00, 30.19, 35, 33
PORTISHEAD, 30.15, 33, 33, 36, 30, 0.00, NaN, NaN, NaN
DOVER, 30.20, 33, 31, 35, 29, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 30.20, 27, 27, 32, -999, 0.00, NaN, NaN, NaN
BRUSSELS, 30.21, 30, NaN, NaN, NaN, NaN, NaN, NaN, NaN
HURSTCASTLE, 30.17, 35, 34, 35, 32, 0.00, NaN, NaN, NaN
PLYMOUTH, 30.15, 36, 35, 41, 33, 0.00, NaN, NaN, NaN
SCILLY, 30.09, 45, 45, 45, 40, 0.00, 30.16, 43, 40
CHARLEVILLE, 999.00, 17, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 30.25, 25, 999, 999, 999, 0.00, NaN, NaN, NaN
BREST, 30.23, 37, 37, 38, 30, 0.00, NaN, NaN, NaN
LORIENT, 999.00, 32, 32, 999, 999, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.26, 30, 28, 46, 24, 0.00, 30.07, 37, 33
LYONS, 999.00, 25, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.24, 30, 28, 40, 27, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.94, 35, 33, 42, 34, 0.00, NaN, NaN, NaN
