1861,11,18,Monday,DWR_1861_11-16.jpg
NAIRN, 30.20, 35
ABERDEEN, 30.22, 33
LEITH, 30.26, 33
BERWICK, 30.26, 33
COPENHAGEN, 30.08, 24
ARDROSSAN, 30.33, 33
PORTRUSH, 30.32, 40
SHIELDS, 30.27, 29
SCARBOROUGH, 30.24, 34
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.33, 30
HOLYHEAD, 999.00, 999
GALWAY, 30.41, 33
HELDER, 30.21, 32
YARMOUTH, 30.24, 30
VALENTIA, 30.45, 35
QUEENSTOWN, 30.44, 36
LONDON, 30.33, 28
DOVER, 30.26, 32
PORTSMOUTH, 30.30, 32
WEYMOUTH, 999.00, 999
PORTLAND, 30.33, 34
PLYMOUTH, 999.00, 28
PENZANCE, 30.36, 34
JERSEY, 999.00, 999
BREST, 999.00, -999
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.40, 42
LISBON, 30.50, 53
