1867,03,30,Saturday,DWR_1867_03-25.jpg
SKUDDESNAES, 29.27, 35, NaN
NAIRN, 29.26, 34, 0.11
ABERDEEN, 29.26, 40, 0.00
LEITH, 29.40, 43, 0.00
ARDROSSAN, 29.46, 46, 0.10
GREENCASTLE, 29.59, 42, 0.47
SHIELDS, 29.55, 42, 0.00
SCARBOROUGH, 29.60, 39, 0.00
HELIGOLAND, 29.59, 40, 0.00
LIVERPOOL, 29.69, 43, 0.02
HOLYHEAD, 29.70, 45, 0.12
HELDER, -999.00, -999, NaN
YARMOUTH, 29.75, 42, 0.00
VALENTIA, 29.98, 43, 0.11
LONDON, 29.81, 40, 0.00
CAPECLEAR, 30.07, 49, 0.00
PORTSMOUTH, 29.85, 43, 0.00
WEYMOUTH, 29.91, 46, 0.00
PLYMOUTH, 29.94, 49, 0.04
PENZANCE, 29.80, 48, 0.02
BREST, 30.08, 45, 0.04
LORIENT, 30.00, 43, 0.00
ROCHEFORT, 30.08, 46, 0.00
CORUNNA, 30.39, 52, NaN
