1868,04,28,Tuesday,DWR_1868_04-82.jpg
HEARTSCONTENT, 29.82, 28, 0.01
SKUDDESNAES, 29.76, 43, NaN
NAIRN, 29.82, 45, 0.16
ABERDEEN, 29.84, 45, 0.05
LEITH, 29.89, 46, 0.19
ARDROSSAN, 29.90, 47, 0.04
GREENCASTLE, 29.83, 45, 0.28
SHIELDS, 29.96, 45, 0.17
SCARBOROUGH, 29.98, 48, 0.31
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.04, 47, 0.19
HOLYHEAD, 29.95, 46, 0.21
HELDER, 29.90, 45, NaN
YARMOUTH, 30.06, 46, 0.36
VALENTIA, 29.92, 55, 0.78
ROCHESPOINT, 29.86, 52, 0.35
LONDON, 30.16, 47, 0.12
CAPECLEAR, 29.88, 53, 0.83
CAPGRISNEZ, 999.00, 999, 999.00
BRUSSELS, 30.14, 45, NaN
PORTSMOUTH, 30.19, 48, 0.05
WEYMOUTH, 30.21, 47, 0.08
PLYMOUTH, 30.15, 48, 0.03
PENZANCE, 30.04, 52, 0.50
PARIS, 30.31, 47, 0.00
STRASBOURG, 999.00, 50, NaN
BREST, 30.28, 52, 0.16
LORIENT, 30.32, 50, 0.16
ROCHEFORT, 30.43, 54, 0.00
LYONS, 30.43, 55, NaN
BIARRITZ, 30.49, 54, 0.59
TOULON, 999.00, 54, -999.00
