1867,11,30,Saturday,DWR_1867_11-43.jpg
SKUDDESNAES, 29.91, 45, NaN
NAIRN, 29.69, 44, 0.00
ABERDEEN, 29.76, 44, 0.01
LEITH, 29.77, 48, 0.00
ARDROSSAN, 29.75, 48, 0.01
GREENCASTLE, 29.64, 48, 0.10
SHIELDS, 29.91, 41, 0.00
SCARBOROUGH, 30.03, 38, 0.00
HELIGOLAND, 30.20, 43, 0.06
LIVERPOOL, 999.00, 41, 0.00
HOLYHEAD, 29.78, 46, 0.00
HELDER, 30.22, 44, NaN
YARMOUTH, 30.16, 38, 0.00
VALENTIA, 29.54, 57, 0.43
LONDON, 30.13, 37, 0.00
CAPECLEAR, 29.62, 53, 999.00
PORTSMOUTH, 30.06, 42, 0.00
WEYMOUTH, 30.06, 44, 0.00
PLYMOUTH, 30.00, 45, 0.06
PENZANCE, 29.90, 50, 0.13
BREST, 30.00, 45, 0.04
LORIENT, 30.12, 36, 0.00
ROCHEFORT, 30.20, 999, 0.00
CORUNNA, 30.08, -999, NaN
