1872,06,25,Tuesday,DWR_1872_06-48.jpg
CHRISTIANSUND, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 999.00, 999, 999, NaN, NaN, NaN, -999.00, -999, -999
THURSO, 29.54, 55, 54, 63, 54, 0.02, 29.79, 61, 56
WICK, 999.00, 54, 54, 59, 51, 0.10, NaN, NaN, NaN
OXO, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.51, 59, 57, 73, 56, 0.03, NaN, NaN, NaN
ABERDEEN, 29.55, 54, 54, 62, 53, 0.30, NaN, NaN, NaN
LEITH, 29.51, 56, 56, 70, 54, 0.11, NaN, NaN, NaN
ARDROSSAN, 29.52, 61, 59, 69, 58, 0.87, NaN, NaN, NaN
FANO, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.48, 57, 56, 61, 56, 0.07, 29.63, 60, 57
SHIELDS, 29.56, 60, 58, 62, 54, 0.10, NaN, NaN, NaN
SCARBOROUGH, 29.57, 62, 60, 64, 52, 0.13, 29.86, 57, 56
CUXHAVEN, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
LIVERPOOL, 29.57, 59, 58, 61, 56, 0.44, NaN, NaN, NaN
HOLYHEAD, 29.52, 57, 56, 68, 57, 0.31, -999.00, -999, -999
HELDER, 29.71, 65, 999, NaN, NaN, NaN, NaN, NaN, NaN
YARMOUTH, 29.64, 66, 63, 67, 60, 0.31, NaN, NaN, NaN
VALENTIA, 29.64, 55, 54, 64, 53, 0.43, 29.57, 59, 59
ROCHESPOINT, 29.59, 57, 54, 62, 54, 0.35, NaN, NaN, NaN
PEMBROKE, 29.56, 59, 57, 65, 57, 0.13, NaN, NaN, NaN
LONDON, 29.64, 64, 61, 81, 58, 0.15, 999.00, 999, 999
DOVER, 29.69, 62, 60, 70, 60, 0.25, NaN, NaN, NaN
CAPGRISNEZ, 29.70, 62, 60, 83, 59, 0.16, NaN, NaN, NaN
BRUSSELS, 29.76, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.63, 63, 60, 73, 56, 0.00, NaN, NaN, NaN
PLYMOUTH, 29.55, 60, 60, -999, -999, 0.61, NaN, NaN, NaN
SCILLY, 29.61, 57, 57, 64, 55, 0.38, 29.70, -999, -999
CHARLEVILLE, 29.85, 63, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.81, 64, 999, 999, 999, 0.00, NaN, NaN, NaN
BREST, 999.00, 57, 57, 62, 54, 0.08, NaN, NaN, NaN
LORIENT, 29.77, 60, 58, 71, 54, 0.04, NaN, NaN, NaN
ROCHEFORT, 29.89, 65, 61, 73, 61, 0.00, -999.00, -999, -999
LYONS, 29.89, 74, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.95, 66, 64, 72, 63, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.97, 72, 60, 83, 66, 0.00, NaN, NaN, NaN
