1869,08,06,Friday,DWR_1869_08-10.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.38, 54, 0.05
ABERDEEN, 30.38, 54, 0.07
LEITH, 30.36, 56, 0.00
ARDROSSAN, 30.39, 57, 0.00
GREENCASTLE, 30.42, 56, 0.01
SHIELDS, 30.38, 57, 0.00
SCARBOROUGH, -999.00, 56, 0.14
LIVERPOOL, 30.34, 999, 0.07
HOLYHEAD, 30.38, 58, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 30.32, 59, 0.00
VALENTIA, 30.45, 55, 0.00
ROCHESPOINT, 30.40, 55, 0.05
PEMBROKE, 30.36, 59, 0.00
LONDON, 30.29, 59, 0.00
CAPECLEAR, 30.38, 61, 0.00
CAPGRISNEZ, 30.22, 57, 0.13
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.29, 57, 0.00
PLYMOUTH, 30.36, 57, 0.00
PENZANCE, 30.36, 60, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.28, 59, 0.00
LORIENT, 30.23, 55, 0.00
ROCHEFORT, 30.27, 63, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.22, 66, 0.04
CORUNNA, 999.00, 999, NaN
TOULON, 30.01, 79, 0.00
