1869,10,26,Tuesday,DWR_1869_10-50.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.00, 37, 0.18
ABERDEEN, 29.86, 35, 0.32
LEITH, 29.97, 40, 0.01
ARDROSSAN, 30.04, 41, 0.05
GREENCASTLE, 30.19, 43, 0.18
SHIELDS, 29.91, 39, 0.00
SCARBOROUGH, -999.00, 39, 0.06
LIVERPOOL, 29.96, 999, 0.14
HOLYHEAD, 30.07, 45, 0.08
HELDER, 999.00, 999, NaN
YARMOUTH, 29.77, 41, 0.00
VALENTIA, 30.33, 48, 0.04
ROCHESPOINT, 30.25, 45, 0.00
PEMBROKE, 30.09, 46, 0.05
LONDON, 29.89, 43, 0.07
CAPECLEAR, 30.26, 46, 0.00
CAPGRISNEZ, 29.80, 48, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 29.94, 45, 0.04
PLYMOUTH, 30.09, 47, 0.00
PENZANCE, 30.11, 48, 0.05
PARIS, 999.00, 999, 999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.04, 54, 0.00
LORIENT, 30.06, 52, 0.00
ROCHEFORT, 30.15, 50, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.15, 46, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 29.97, 48, 0.00
