1873,09,29,Monday,DWR_1873_09-65.jpg
HAPARANDA, -999.00, 42, 41, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 29.47, 42, 41, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 29.59, 40, 36, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 29.78, 51, 49, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 29.95, 48, 44, NaN, NaN, NaN, 29.73, 49, 48
THURSO, 30.00, 44, 42, 53, 40, 0.35, 999.00, 999, 999
WICK, 30.06, 43, 41, 51, 37, 0.03, NaN, NaN, NaN
STORNOWAY, 30.07, 42, 41, 49, 38, 0.24, NaN, NaN, NaN
OXO, 30.00, 43, 37, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 29.97, 51, 46, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 29.70, 45, 43, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 30.11, 44, 41, 52, 40, 0.02, NaN, NaN, NaN
ABERDEEN, 30.10, 45, 40, 55, 39, 0.00, NaN, NaN, NaN
LEITH, 30.18, 44, 42, 59, 41, 0.00, NaN, NaN, NaN
ARDROSSAN, 30.20, 51, 46, 56, 50, 0.00, NaN, NaN, NaN
FANO, 30.08, 53, 49, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 30.22, 47, 45, 60, 45, 0.01, 999.00, 999, 999
SHIELDS, 30.21, 46, 43, 57, 42, 0.00, NaN, NaN, NaN
DONAGHADEE, 30.22, 43, 42, 58, 38, 0.00, NaN, NaN, NaN
SCARBOROUGH, 30.22, 47, 45, 57, 41, 0.00, 999.00, 999, 999
YORK, 30.25, 39, 38, 60, 34, 0.00, NaN, NaN, NaN
CUXHAVEN, 30.12, 55, 50, 67, 999, 0.00, NaN, NaN, NaN
LIVERPOOL, 30.27, 50, 46, 56, 45, 0.00, NaN, NaN, NaN
HOLYHEAD, 30.22, 48, 47, 55, 46, 0.00, 999.00, 999, 999
KINGSTOWN, 30.28, 43, 41, 57, 41, 0.00, NaN, NaN, NaN
HELDER, 30.18, 54, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.27, 41, 39, 64, 30, 0.00, NaN, NaN, NaN
YARMOUTH, 30.22, 47, 46, 66, 43, 0.00, NaN, NaN, NaN
CAMBRIDGE, 30.24, 42, 40, 65, 37, 0.00, NaN, NaN, NaN
VALENTIA, 30.22, 48, 44, 59, 43, 0.00, 999.00, 999, 999
ROCHESPOINT, 30.21, 46, 43, 58, 42, 0.00, NaN, NaN, NaN
OXFORD, 30.22, 41, 40, 64, 35, 0.00, NaN, NaN, NaN
PEMBROKE, 30.20, 48, 45, 56, 43, 0.00, NaN, NaN, NaN
LONDON, 30.21, 48, 46, 67, 44, 0.00, 999.00, 999, 999
PORTISHEAD, 30.23, 45, 43, 67, 39, 0.00, NaN, NaN, NaN
DOVER, 30.17, 57, 51, 65, 55, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 30.12, 57, 53, 67, 56, 0.00, NaN, NaN, NaN
BRUSSELS, 30.13, 51, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 30.17, 52, 49, 64, 50, 0.00, NaN, NaN, NaN
PLYMOUTH, 30.16, 52, 48, 62, 48, 0.00, NaN, NaN, NaN
SCILLY, 30.16, 53, 50, 56, 51, 0.00, 999.00, 999, 999
CHARLEVILLE, 30.09, 58, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 30.10, 54, 999, 73, 56, 0.00, NaN, NaN, NaN
BREST, 30.12, 52, 50, 63, 50, 0.00, NaN, NaN, NaN
LORIENT, 30.12, 55, 55, 69, 53, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.13, 61, 57, 68, 59, 0.00, 30.06, 66, 62
LYONS, 999.00, 58, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.11, 63, 61, 68, 61, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.09, 60, 55, 69, 55, 0.00, NaN, NaN, NaN
