1863,01,16,Friday,DWR_1863_01-13.jpg
NAIRN, 30.38, 44
ABERDEEN, 30.40, 38
LEITH, 30.42, 45
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 30.45, 44
PORTRUSH, 30.46, 43
SHIELDS, 30.46, 39
SCARBOROUGH, 30.43, 36
HELIGOLAND, 30.46, 32
LIVERPOOL, 30.46, 37
HOLYHEAD, 30.42, 37
GALWAY, 30.47, 41
HELDER, 30.38, 33
YARMOUTH, 30.39, 41
VALENTIA, 30.45, 42
QUEENSTOWN, 30.51, 42
LONDON, 30.35, 38
DOVER, 999.00, 999
PORTSMOUTH, 30.28, 41
WEYMOUTH, 30.31, 38
PORTLAND, 999.00, 999
PLYMOUTH, 30.35, 38
PENZANCE, 30.38, 37
JERSEY, 30.22, 42
BREST, 30.24, 43
LORIENT, -999.00, 41
ROCHEFORT, 30.03, 37
BAYONNE, 999.00, 39
LISBON, 30.12, 45
