1869,09,27,Monday,DWR_1869_09-52.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.86, 43, 0.00
ABERDEEN, 29.88, 43, 0.01
LEITH, 29.79, 49, 0.00
ARDROSSAN, 29.91, 51, 0.00
GREENCASTLE, 29.88, 51, 0.03
SHIELDS, 29.92, 52, 0.00
SCARBOROUGH, 29.94, 52, 0.00
LIVERPOOL, 29.94, 999, 0.00
HOLYHEAD, 29.94, 55, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 30.02, 53, 0.00
VALENTIA, 29.98, 53, 0.00
ROCHESPOINT, 29.96, 49, 0.00
PEMBROKE, 29.98, 57, 0.00
LONDON, 30.06, 55, 0.00
CAPECLEAR, 29.96, 51, 0.00
CAPGRISNEZ, 30.07, 55, 0.01
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.06, 57, 0.00
PLYMOUTH, 30.05, -999, 0.04
PENZANCE, 29.99, 56, 0.04
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.02, 57, 0.00
LORIENT, 30.03, 52, 0.00
ROCHEFORT, 30.08, 61, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.08, 59, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.33, 61, 0.00
