1871,04,23,Sunday,DWR_1871_04-44.jpg
CHRISTIANSUND, 29.91, 30, NaN
SKUDDESNAES, 29.79, 39, NaN
THURSO, 29.76, 41, 0.11
WICK, 29.82, 999, 0.16
OXO, 29.79, 35, NaN
NAIRN, 29.70, 39, 0.22
ABERDEEN, 29.72, 38, 0.90
LEITH, 29.62, 41, 0.60
ARDROSSAN, 29.59, 43, 0.61
GREENCASTLE, 29.72, 46, 0.56
SHIELDS, 29.51, 48, 0.25
SCARBOROUGH, 29.53, 52, 0.35
LIVERPOOL, 29.55, 50, 0.30
HOLYHEAD, 29.64, 48, 0.12
HELDER, 999.00, 999, NaN
YARMOUTH, -999.00, 52, 0.28
VALENTIA, 29.93, 50, 0.06
ROCHESPOINT, 29.80, 54, 0.00
PEMBROKE, 29.70, 49, 0.01
LONDON, 29.65, 50, 0.11
DOVER, 29.65, 49, 0.22
CAPGRISNEZ, 29.69, 48, 0.12
PORTSMOUTH, 29.71, 52, 0.09
PLYMOUTH, 29.78, 53, 0.03
PENZANCE, 999.00, 999, 999.00
SCILLY, 29.87, 51, 0.00
BREST, 999.00, 50, 0.08
LORIENT, 29.95, 51, 0.12
ROCHEFORT, 29.99, 54, 0.00
BIARRITZ, 30.06, 54, 0.00
