1863,07,27,Monday,DWR_1863_07-22.jpg
NAIRN, 30.10, 63
ABERDEEN, 30.10, 63
LEITH, 30.12, 63
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 30.20, 61
SCARBOROUGH, 30.19, 58
HELIGOLAND, 30.17, 58
LIVERPOOL, 30.23, 58
HOLYHEAD, 30.17, 59
GALWAY, 30.21, -999
HELDER, 30.22, 57
YARMOUTH, 30.22, 58
VALENTIA, 30.19, 63
QUEENSTOWN, 30.20, 62
LONDON, 30.24, 59
DOVER, 30.26, 999
PORTSMOUTH, 30.21, 60
WEYMOUTH, 30.23, 62
PORTLAND, 999.00, 999
PLYMOUTH, 30.23, 64
PENZANCE, 30.22, 60
JERSEY, 999.00, 999
BREST, 30.16, 59
LORIENT, 30.12, 59
ROCHEFORT, 30.16, 63
BAYONNE, 999.00, 999
LISBON, 999.00, 999
