1869,09,24,Friday,DWR_1869_09-46.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.77, 58, 0.20
ABERDEEN, 29.80, 54, 0.11
LEITH, 29.87, 60, 0.00
ARDROSSAN, 29.95, 60, 0.18
GREENCASTLE, 29.96, 58, 0.00
SHIELDS, 29.96, 61, 0.00
SCARBOROUGH, 30.00, 59, 0.04
LIVERPOOL, 30.06, 999, 0.10
HOLYHEAD, 30.07, 58, 0.05
HELDER, 999.00, 999, NaN
YARMOUTH, 30.11, 61, 0.00
VALENTIA, 30.13, 61, 0.25
ROCHESPOINT, 30.13, 56, 0.06
PEMBROKE, 30.13, 58, 0.00
LONDON, 30.16, 60, 0.01
CAPECLEAR, 30.13, 58, 0.33
CAPGRISNEZ, 30.22, 61, 0.01
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.20, 61, 0.02
PLYMOUTH, 30.25, 60, -999.00
PENZANCE, 30.24, 59, 0.27
PARIS, 999.00, 999, 0.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.29, 59, 0.00
LORIENT, 30.31, 59, 0.00
ROCHEFORT, 30.44, 57, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.40, 54, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.28, 63, 0.00
