1864,09,09,Friday,DWR_1864_09-7.jpg
NAIRN, 29.20, 50, 0.27
ABERDEEN, 29.22, 66, 0.47
LEITH, 29.26, 66, 0.00
ARDROSSAN, 29.32, 60, 0.15
GREENCASTLE, 29.27, 58, 0.47
SHIELDS, 29.52, 66, 0.00
SCARBOROUGH, 29.68, 67, 0.00
HELIGOLAND, 29.89, 60, 0.16
LIVERPOOL, 29.69, 67, 0.00
HOLYHEAD, 29.59, 62, 0.15
GALWAY, 29.49, -999, 0.07
YARMOUTH, 29.91, 67, 0.00
VALENTIA, 29.70, 60, 0.11
QUEENSTOWN, 29.56, 63, 0.00
PEMBROKE, 29.83, 63, 0.10
LONDON, 29.98, 66, 0.01
CAPECLEAR, 29.76, 61, 0.60
DOVER, 30.03, 68, 0.00
PORTSMOUTH, 30.02, 64, 0.07
WEYMOUTH, 30.01, 63, 0.00
PLYMOUTH, 30.00, 63, 0.24
PENZANCE, 29.98, 65, 0.10
BREST, 30.12, 63, 0.04
LORIENT, 30.12, 63, 0.04
ROCHEFORT, 30.12, 61, 0.00
