1869,11,01,Monday,DWR_1869_11-0.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.08, 46, 0.00
ABERDEEN, 30.10, 43, 0.05
LEITH, 30.13, 49, 0.00
ARDROSSAN, 30.18, 54, 0.08
GREENCASTLE, 30.26, 52, 0.12
SHIELDS, 30.17, 47, 0.00
SCARBOROUGH, 30.18, 47, 0.00
LIVERPOOL, 30.27, 999, 0.03
HOLYHEAD, 30.35, 53, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 30.24, 44, 0.00
VALENTIA, 30.54, 53, 0.04
ROCHESPOINT, 30.48, 52, 0.00
PEMBROKE, 30.40, 999, 0.00
LONDON, 30.32, 45, 0.00
CAPECLEAR, 30.49, 51, 0.00
CAPGRISNEZ, 30.30, 48, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.36, 45, 0.00
PLYMOUTH, 30.44, 49, 0.00
PENZANCE, 30.45, 53, 0.01
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.40, 54, 0.00
LORIENT, 30.38, 50, 0.00
ROCHEFORT, 30.44, 999, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.42, 41, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, -999.00, 45, 0.00
