1873,07,09,Wednesday,DWR_1873_07-19.jpg
HAPARANDA, 29.95, 55, 50, NaN, NaN, NaN, NaN, NaN, NaN
CHRISTIANSUND, 999.00, 67, 59, NaN, NaN, NaN, NaN, NaN, NaN
HERNOSAND, 29.85, 68, 62, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
WISBY, 29.97, 67, 60, NaN, NaN, NaN, NaN, NaN, NaN
SKUDDESNAES, 999.00, 60, 58, NaN, NaN, NaN, 30.04, 65, 60
THURSO, 29.82, 61, 54, 65, 45, 0.02, 29.81, 65, 57
WICK, 29.85, 58, 53, 66, 47, 0.02, NaN, NaN, NaN
STORNOWAY, 29.78, 60, 55, 63, 52, 0.03, NaN, NaN, NaN
OXO, 30.03, 60, 58, NaN, NaN, NaN, NaN, NaN, NaN
SKAGEN, 30.03, 64, 56, NaN, NaN, NaN, NaN, NaN, NaN
STOCKHOLM, 29.92, 999, 63, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.88, 61, 56, 70, 50, 0.01, NaN, NaN, NaN
ABERDEEN, 29.90, 62, 54, 65, 52, 0.05, NaN, NaN, NaN
LEITH, 29.98, 62, 58, 69, 53, 0.00, NaN, NaN, NaN
ARDROSSAN, 30.00, 57, 54, 67, 56, 0.05, NaN, NaN, NaN
FANO, 30.09, 70, 64, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.97, 59, 54, 999, 55, 0.00, 29.92, 65, 59
SHIELDS, 30.07, 61, 54, 74, 55, 0.00, NaN, NaN, NaN
DONAGHADEE, 30.00, 58, 56, 61, 51, 0.01, NaN, NaN, NaN
SCARBOROUGH, 999.00, 999, 999, 999, 999, 999.00, 29.96, 69, 62
YORK, 30.07, 61, 56, 77, 50, 0.03, NaN, NaN, NaN
CUXHAVEN, 30.06, 68, 65, 999, 55, 0.00, NaN, NaN, NaN
LIVERPOOL, 30.12, 65, 59, 70, 54, 0.03, NaN, NaN, NaN
HOLYHEAD, 30.07, 56, 54, 64, 54, 0.32, 30.01, 61, 59
KINGSTOWN, 30.07, 60, 54, 69, 56, 0.00, NaN, NaN, NaN
HELDER, 30.03, 68, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 30.12, 66, 61, -999, 49, 0.01, NaN, NaN, NaN
YARMOUTH, 30.11, 62, 59, 67, 59, 0.00, NaN, NaN, NaN
CAMBRIDGE, 30.13, 61, 54, 80, 53, 0.00, NaN, NaN, NaN
VALENTIA, 30.10, 59, 56, 65, 55, 0.00, 30.06, 63, 59
ROCHESPOINT, 30.10, 59, 56, 70, 55, 0.00, NaN, NaN, NaN
OXFORD, 30.16, 59, 54, 79, 50, 0.00, NaN, NaN, NaN
PEMBROKE, 30.15, 59, 57, 63, 56, 0.11, NaN, NaN, NaN
LONDON, 30.16, 65, 59, 82, 54, 0.00, 30.08, 76, 70
PORTISHEAD, 30.16, 65, 60, 74, 54, 0.00, NaN, NaN, NaN
DOVER, 30.14, 70, 60, 70, 60, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 30.16, 58, 56, 79, 56, 0.00, NaN, NaN, NaN
BRUSSELS, 30.11, 67, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 30.19, 64, 59, 75, 56, 0.00, NaN, NaN, NaN
PLYMOUTH, 30.19, 60, 58, 65, 50, 0.01, NaN, NaN, NaN
SCILLY, 30.20, 61, 59, 65, 57, 0.06, 30.12, 65, 62
CHARLEVILLE, 30.12, 66, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 30.20, 66, 66, 86, 59, 0.04, NaN, NaN, NaN
BREST, 30.23, 55, 53, 70, 49, 0.00, NaN, NaN, NaN
LORIENT, 30.23, 67, 56, 76, 62, 0.00, NaN, NaN, NaN
ROCHEFORT, 30.29, 69, 62, 73, 999, 0.00, 30.21, 72, 63
LYONS, 30.21, 70, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 30.25, 68, 64, 72, 66, 0.00, NaN, NaN, NaN
CORUNNA, 999.00, 999, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 999.00, 78, 71, 88, 999, 0.00, NaN, NaN, NaN
