1862,04,04,Friday,DWR_1862_04-3.jpg
NAIRN, -999.00, 39
ABERDEEN, 30.06, 41
LEITH, 30.08, 46
BERWICK, 30.08, 48
COPENHAGEN, 29.89, 36
ARDROSSAN, 30.11, 42
PORTRUSH, 30.10, 43
SHIELDS, 30.05, 44
SCARBOROUGH, 30.01, 46
HELIGOLAND, 29.96, 44
LIVERPOOL, 30.11, 44
HOLYHEAD, 999.00, 999
GALWAY, 30.15, 45
HELDER, 30.00, 45
YARMOUTH, 30.01, 47
VALENTIA, 30.15, 45
QUEENSTOWN, 30.14, 50
LONDON, 30.04, 49
DOVER, 30.02, 47
PORTSMOUTH, 30.01, 49
WEYMOUTH, 999.00, 999
PORTLAND, 30.05, 48
PLYMOUTH, 30.04, 49
PENZANCE, 30.13, 49
JERSEY, 30.10, 51
BREST, 30.07, 44
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 50
LISBON, 30.21, 56
