1862,06,18,Wednesday,DWR_1862_06-19.jpg
NAIRN, 29.96, 54
ABERDEEN, 29.97, 53
LEITH, 30.00, 58
BERWICK, 999.00, -999
COPENHAGEN, 29.78, 56
ARDROSSAN, 30.01, 54
PORTRUSH, 30.10, 52
SHIELDS, 999.00, 53
SCARBOROUGH, 29.92, 54
HELIGOLAND, 29.81, 56
LIVERPOOL, 30.04, 54
HOLYHEAD, 999.00, 999
GALWAY, 30.20, 57
HELDER, 29.78, 57
YARMOUTH, 29.85, 53
VALENTIA, 30.28, 55
QUEENSTOWN, 30.24, 55
LONDON, 29.91, 55
DOVER, 29.86, 56
PORTSMOUTH, 29.95, 55
WEYMOUTH, 999.00, 999
PORTLAND, 30.01, 56
PLYMOUTH, 30.07, 56
PENZANCE, 30.18, 57
JERSEY, 30.03, 57
BREST, 30.10, 54
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 59
LISBON, 30.08, 999
