1862,01,14,Tuesday,DWR_1862_01-13.jpg
NAIRN, 29.66, 37
ABERDEEN, 29.68, 39
LEITH, 29.68, 42
BERWICK, 29.64, 38
COPENHAGEN, 29.98, 26
ARDROSSAN, 29.75, 40
PORTRUSH, 29.74, 43
SHIELDS, 29.67, 39
SCARBOROUGH, 29.65, 42
HELIGOLAND, 999.00, 999
LIVERPOOL, 29.66, 38
HOLYHEAD, 999.00, 999
GALWAY, 29.85, 37
HELDER, 29.71, 35
YARMOUTH, 29.62, 41
VALENTIA, 29.95, 42
QUEENSTOWN, 29.94, 39
LONDON, 29.54, 43
DOVER, 29.58, 43
PORTSMOUTH, 29.59, 42
WEYMOUTH, 999.00, 999
PORTLAND, 29.64, 44
PLYMOUTH, 29.72, 42
PENZANCE, 29.84, 43
JERSEY, 999.00, 999
BREST, 29.82, 44
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, -999.00, 48
LISBON, 30.22, 52
