1863,12,17,Thursday,DWR_1863_12-14.jpg
NAIRN, 30.11, 40
ABERDEEN, -999.00, 42
LEITH, 30.08, 42
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 999.00, 999
PORTRUSH, 999.00, 999
SHIELDS, 29.92, 45
SCARBOROUGH, 29.75, 45
HELIGOLAND, 29.35, 42
LIVERPOOL, 30.04, 45
HOLYHEAD, 30.09, 47
GALWAY, 30.37, 42
HELDER, 999.00, 999
YARMOUTH, 29.66, 42
VALENTIA, 30.37, 44
QUEENSTOWN, 30.16, 44
LONDON, 29.85, 43
DOVER, 29.85, 45
PORTSMOUTH, 29.94, 45
WEYMOUTH, 30.01, 45
PORTLAND, 999.00, 999
PLYMOUTH, 30.10, 45
PENZANCE, 30.22, 46
JERSEY, 999.00, 999
BREST, 999.00, 999
LORIENT, 30.08, 39
ROCHEFORT, 30.12, 39
BAYONNE, 999.00, 999
LISBON, 999.00, 999
