1863,05,12,Tuesday,DWR_1863_05-9.jpg
NAIRN, 29.22, 45
ABERDEEN, 29.24, 51
LEITH, 29.32, 53
BERWICK, 999.00, 999
COPENHAGEN, 29.82, 47
ARDROSSAN, 29.39, 50
PORTRUSH, 29.40, 48
SHIELDS, 29.45, 55
SCARBOROUGH, 29.50, 54
HELIGOLAND, 29.78, 48
LIVERPOOL, -999.00, 56
HOLYHEAD, 29.53, 53
GALWAY, 29.73, 50
HELDER, 29.66, 51
YARMOUTH, 29.70, 53
VALENTIA, 29.61, 52
QUEENSTOWN, 29.63, 54
LONDON, 29.78, 53
DOVER, 29.87, 51
PORTSMOUTH, 29.79, 52
WEYMOUTH, 29.79, 52
PORTLAND, 999.00, 999
PLYMOUTH, 29.76, 53
PENZANCE, 29.79, 55
JERSEY, 999.00, 999
BREST, 29.92, 52
LORIENT, 29.96, 54
ROCHEFORT, 30.12, 54
BAYONNE, -999.00, -999
LISBON, 999.00, 999
