1869,06,13,Sunday,DWR_1869_06-24.jpg
HEARTSCONTENT, 30.06, 46, 0.79
SKUDDESNAES, 29.60, 47, NaN
NAIRN, 29.51, 46, 0.56
ABERDEEN, 29.46, 46, 0.16
LEITH, 29.46, 54, 0.02
ARDROSSAN, 29.48, 50, 0.31
GREENCASTLE, 29.57, 49, 0.37
SHIELDS, 29.49, 60, 0.00
SCARBOROUGH, 29.54, 61, 0.00
LIVERPOOL, 999.00, 999, 0.00
HOLYHEAD, 29.52, 55, 0.00
HELDER, 29.63, 56, NaN
YARMOUTH, 29.57, 62, 0.00
VALENTIA, 29.63, 53, 0.14
ROCHESPOINT, 29.48, 51, 0.06
PEMBROKE, 29.52, 56, 0.00
LONDON, 29.59, -999, 0.00
CAPECLEAR, 29.51, 55, 0.03
CAPGRISNEZ, 29.60, 55, 0.01
BRUSSELS, 29.63, 59, NaN
PORTSMOUTH, 29.61, 59, 0.00
PLYMOUTH, 29.60, 58, 0.00
PENZANCE, 29.56, 57, 0.00
PARIS, 29.81, 63, 0.00
STRASBOURG, 29.81, 62, NaN
BREST, 29.61, 57, 0.00
LORIENT, 29.60, 57, 0.00
ROCHEFORT, 29.73, 66, 0.00
LYONS, 30.06, 69, NaN
BIARRITZ, 999.00, 68, 0.00
CORUNNA, 29.66, 65, NaN
TOULON, 29.91, 64, 0.00
