1873,05,03,Saturday,DWR_1873_05-5.jpg
CHRISTIANSUND, 29.46, 41, 38, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 999.00, 42, 42, NaN, NaN, NaN, 29.55, 44, 999
THURSO, 29.59, 41, 40, 55, 40, 0.30, 29.50, 53, 47
WICK, 29.60, 43, 41, 55, 40, 0.50, NaN, NaN, NaN
STORNOWAY, 29.76, 41, 37, 53, 36, 0.17, NaN, NaN, NaN
OXO, 29.41, 42, 40, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.66, 43, 42, 57, 42, 0.10, NaN, NaN, NaN
ABERDEEN, 29.51, 47, 45, 59, 44, 0.08, NaN, NaN, NaN
LEITH, 29.59, 49, 46, 57, 43, 0.00, NaN, NaN, NaN
ARDROSSAN, -999.00, 50, 45, 56, -999, -999.00, NaN, NaN, NaN
FANO, 29.52, 46, 45, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 999.00, 46, 44, 54, 45, 0.24, 29.81, 51, 48
SHIELDS, 29.55, 49, 45, 55, 44, 0.04, NaN, NaN, NaN
DONAGHADEE, 29.69, 47, 45, 56, 45, 0.07, NaN, NaN, NaN
SCARBOROUGH, 29.55, 49, 47, 59, 38, 0.00, 999.00, 999, 999
YORK, 29.59, 50, 47, 58, 42, 0.00, NaN, NaN, NaN
CUXHAVEN, 29.54, 49, 48, 999, 44, 0.03, NaN, NaN, NaN
LIVERPOOL, 29.71, 47, 46, 58, 45, 0.00, NaN, NaN, NaN
HOLYHEAD, 29.72, 48, 47, 58, 46, 0.00, 999.00, 999, 999
KINGSTOWN, 29.79, 47, 45, 58, 47, 0.00, NaN, NaN, NaN
HELDER, 29.59, 49, 999, NaN, NaN, NaN, NaN, NaN, NaN
NOTTINGHAM, 29.65, 50, 48, 62, 42, 0.04, NaN, NaN, NaN
YARMOUTH, 29.62, 49, -999, 60, 44, 0.00, NaN, NaN, NaN
CAMBRIDGE, 29.67, 52, 45, 63, 43, 0.00, NaN, NaN, NaN
VALENTIA, 30.01, 51, 48, 56, 48, 0.00, 30.13, 54, 48
ROCHESPOINT, 29.95, 51, 47, 61, 48, 0.00, NaN, NaN, NaN
OXFORD, 29.73, 51, 46, 62, 41, 0.00, NaN, NaN, NaN
PEMBROKE, 29.95, 48, 46, 53, 47, 0.00, NaN, NaN, NaN
LONDON, 29.72, 52, 47, 66, 42, 0.00, 29.97, 61, 58
PORTISHEAD, 29.77, 52, 48, 61, 44, 0.00, NaN, NaN, NaN
DOVER, 29.71, 56, 49, 57, 44, 0.00, NaN, NaN, NaN
CAPGRISNEZ, 29.74, 46, 44, 55, 46, 0.00, NaN, NaN, NaN
BRUSSELS, 29.70, 51, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.77, 54, 48, 67, 45, 0.00, NaN, NaN, NaN
PLYMOUTH, 29.87, 52, 49, 64, 47, 0.00, NaN, NaN, NaN
SCILLY, 29.96, 50, 49, 55, 48, 0.00, 30.12, 54, 50
CHARLEVILLE, 999.00, 44, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.83, 48, 46, 70, 40, 0.00, NaN, NaN, NaN
BREST, 29.98, 50, 48, 59, 45, 0.00, NaN, NaN, NaN
LORIENT, 29.96, 50, 48, 67, 47, 0.00, NaN, NaN, NaN
ROCHEFORT, 29.97, 48, 46, 73, 46, 0.00, 30.04, 72, 59
LYONS, 999.00, 55, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.96, 53, 49, 56, 50, 0.00, NaN, NaN, NaN
CORUNNA, 30.04, 55, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 29.88, 55, 51, 60, 48, 0.00, NaN, NaN, NaN
