1863,01,27,Tuesday,DWR_1863_01-23.jpg
NAIRN, 29.49, 36
ABERDEEN, 29.55, 38
LEITH, 29.76, 39
BERWICK, 999.00, 999
COPENHAGEN, 29.48, 41
ARDROSSAN, -999.00, 43
PORTRUSH, 29.97, 43
SHIELDS, 29.87, 41
SCARBOROUGH, 29.86, 42
HELIGOLAND, 29.73, 44
LIVERPOOL, 30.06, 44
HOLYHEAD, 30.12, 44
GALWAY, 30.25, 39
HELDER, 29.91, 46
YARMOUTH, 29.98, 45
VALENTIA, 30.37, 44
QUEENSTOWN, 30.32, 44
LONDON, 30.06, 49
DOVER, 999.00, 999
PORTSMOUTH, 30.13, 49
WEYMOUTH, 30.25, 45
PORTLAND, 999.00, 999
PLYMOUTH, 30.25, 45
PENZANCE, 30.32, 47
JERSEY, 999.00, 999
BREST, 30.32, 52
LORIENT, 30.28, 52
ROCHEFORT, 30.47, 39
BAYONNE, 999.00, 37
LISBON, 30.51, 47
