1868,05,25,Monday,DWR_1868_05-73.jpg
HEARTSCONTENT, 29.99, -999, 0.03
SKUDDESNAES, 29.99, 51, NaN
NAIRN, 29.28, 55, 0.20
ABERDEEN, 29.36, 51, 0.00
LEITH, 29.37, 58, 0.08
ARDROSSAN, 29.34, 56, 0.08
GREENCASTLE, 29.25, 54, 0.15
SHIELDS, 29.51, 56, 0.00
SCARBOROUGH, 29.58, 55, 0.07
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 29.53, 57, 0.06
HOLYHEAD, 29.40, 57, 0.00
HELDER, 29.79, 60, NaN
YARMOUTH, 29.74, 58, 0.23
VALENTIA, 29.35, 50, 0.41
ROCHESPOINT, 29.42, 55, 0.00
LONDON, 29.76, 57, 0.24
CAPECLEAR, 29.84, 56, 0.00
CAPGRISNEZ, 999.00, 999, 999.00
BRUSSELS, 29.88, 65, NaN
PORTSMOUTH, 29.80, 55, 0.25
WEYMOUTH, 29.79, 57, 0.39
PLYMOUTH, 29.73, 57, 0.17
PENZANCE, 29.66, 57, 0.15
PARIS, 29.93, 62, 0.00
STRASBOURG, 999.00, 72, NaN
BREST, 999.00, 55, 999.00
LORIENT, 999.00, 57, 0.08
ROCHEFORT, 29.92, 66, 0.00
LYONS, 30.16, 70, NaN
BIARRITZ, 29.90, 72, 0.00
TOULON, 30.15, 66, 0.00
