1865,08,01,Tuesday,DWR_1865_08-1.jpg
NAIRN, 29.69, 49, 0.17
ABERDEEN, 29.67, 52, 0.20
LEITH, 29.71, 55, 0.00
ARDROSSAN, 999.00, 999, 999.00
GREENCASTLE, 29.83, 53, 0.12
SHIELDS, 29.72, 54, 0.00
SCARBOROUGH, 29.64, 56, 0.00
HELIGOLAND, 29.39, -999, 0.29
LIVERPOOL, -999.00, -999, -999.00
HOLYHEAD, 29.77, 53, 0.27
GALWAY, 999.00, 999, 999.00
YARMOUTH, 29.51, 55, 1.80
VALENTIA, 30.02, 56, 0.08
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.68, 52, 0.80
CAPECLEAR, 29.98, 58, 0.00
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.74, 55, 0.66
WEYMOUTH, 29.81, 56, 0.45
PLYMOUTH, 29.87, 59, 0.88
PENZANCE, 29.96, 58, 0.25
BREST, 29.96, 61, 0.04
LORIENT, 29.92, 59, 0.00
ROCHEFORT, 29.92, 63, 0.08
