1862,07,15,Tuesday,DWR_1862_07-15.jpg
NAIRN, 29.41, 58
ABERDEEN, 29.46, 58
LEITH, 29.50, 62
BERWICK, 29.55, 58
COPENHAGEN, 29.74, 61
ARDROSSAN, 29.45, 56
PORTRUSH, 29.45, 54
SHIELDS, 29.59, 57
SCARBOROUGH, 29.65, 59
HELIGOLAND, 29.78, 60
LIVERPOOL, 29.67, 58
HOLYHEAD, 29.61, 57
GALWAY, 29.60, 60
HELDER, 29.81, 61
YARMOUTH, 29.78, 56
VALENTIA, 29.73, 57
QUEENSTOWN, 29.68, 63
LONDON, 29.84, 58
DOVER, 29.85, -999
PORTSMOUTH, 29.84, 60
WEYMOUTH, 999.00, 999
PORTLAND, 29.84, 61
PLYMOUTH, 29.85, 60
PENZANCE, 29.87, 59
JERSEY, 29.93, 60
BREST, 29.94, 57
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 999.00, 69
LISBON, 30.14, 68
