1869,09,23,Thursday,DWR_1869_09-44.jpg
HEARTSCONTENT, 999.00, 999, 999.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 29.80, 54, 0.11
ABERDEEN, 29.83, 51, 0.25
LEITH, 29.87, 55, 0.25
ARDROSSAN, 29.91, 58, 0.85
GREENCASTLE, 29.93, 57, 0.40
SHIELDS, 29.95, 59, 0.00
SCARBOROUGH, 29.99, 59, 0.00
LIVERPOOL, 30.09, 999, 0.14
HOLYHEAD, 30.14, 58, 0.14
HELDER, 999.00, 999, NaN
YARMOUTH, 30.14, 58, 0.00
VALENTIA, 30.10, 60, 0.09
ROCHESPOINT, 30.13, 57, 0.08
PEMBROKE, 30.18, 59, 0.00
LONDON, 30.24, 57, 0.00
CAPECLEAR, 30.09, 58, 0.08
CAPGRISNEZ, 30.26, 59, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.30, 60, 0.00
PLYMOUTH, 30.32, 59, 0.00
PENZANCE, 30.28, 58, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.34, 61, 0.00
LORIENT, 30.35, 57, 0.00
ROCHEFORT, 30.48, 55, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 30.44, 52, 0.00
CORUNNA, 999.00, 999, NaN
TOULON, 30.27, 61, 0.00
