1872,03,29,Friday,DWR_1872_03-68.jpg
CHRISTIANSUND, 29.06, 38, 37, NaN, NaN, NaN, NaN, NaN, NaN
SUMBURGHHEAD, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
SKUDDESNAES, 29.16, 39, 37, NaN, NaN, NaN, 29.14, 41, 41
THURSO, 29.21, 32, 31, 47, 29, 0.00, 29.15, 44, 40
WICK, 29.24, 33, 31, 47, 30, 0.20, NaN, NaN, NaN
OXO, 29.17, 36, 36, NaN, NaN, NaN, NaN, NaN, NaN
NAIRN, 29.22, 37, 35, 47, 32, 0.00, NaN, NaN, NaN
ABERDEEN, 29.21, 38, 37, 44, 35, 0.08, NaN, NaN, NaN
LEITH, 29.20, 38, 38, 43, 37, 0.38, NaN, NaN, NaN
ARDROSSAN, 29.17, 38, 36, 47, 38, 0.17, NaN, NaN, NaN
FANO, 29.32, 45, 44, NaN, NaN, NaN, NaN, NaN, NaN
GREENCASTLE, 29.13, 42, 41, 42, 38, 0.25, 29.14, 42, 38
SHIELDS, 29.21, 43, 43, 45, 40, 0.18, NaN, NaN, NaN
SCARBOROUGH, 29.27, 53, 51, 55, 43, 0.19, 29.22, 48, 47
CUXHAVEN, 29.48, -999, 52, 56, 999, 0.21, NaN, NaN, NaN
LIVERPOOL, 999.00, 999, 999, 999, 999, 999.00, NaN, NaN, NaN
HOLYHEAD, 29.23, 47, 47, 999, 999, 0.48, 29.08, 47, 47
HELDER, 999.00, 999, 999, NaN, NaN, NaN, NaN, NaN, NaN
YARMOUTH, 29.40, 53, 50, 56, 49, 0.16, NaN, NaN, NaN
VALENTIA, 29.02, 51, 50, 56, 45, 0.16, 28.94, 55, 54
ROCHESPOINT, 29.09, 50, 49, 54, 46, 0.65, NaN, NaN, NaN
PEMBROKE, 29.26, 50, 49, 52, 47, 0.70, NaN, NaN, NaN
LONDON, 29.43, 55, 52, 57, 48, 0.42, 29.39, 55, 54
DOVER, 29.50, 50, 50, 51, 49, 0.20, NaN, NaN, NaN
CAPGRISNEZ, 29.52, 52, 50, 56, 48, 0.32, NaN, NaN, NaN
BRUSSELS, 29.62, 57, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PORTSMOUTH, 29.47, 53, 52, 53, 49, 0.51, NaN, NaN, NaN
PLYMOUTH, 29.34, 53, 53, 55, 50, 0.57, NaN, NaN, NaN
SCILLY, 29.23, 52, 50, 55, 51, 0.29, 29.18, 55, 54
CHARLEVILLE, 999.00, 57, NaN, NaN, NaN, NaN, NaN, NaN, NaN
PARIS, 29.63, 53, 999, 999, 999, 0.00, NaN, NaN, NaN
BREST, 999.00, 52, 50, 53, 49, 0.71, NaN, NaN, NaN
LORIENT, 29.47, 52, 50, 55, 51, 0.20, NaN, NaN, NaN
ROCHEFORT, 29.57, 55, 53, 66, 50, 0.00, 29.72, 65, 58
LYONS, 29.86, 59, NaN, NaN, NaN, NaN, NaN, NaN, NaN
BIARRITZ, 29.59, 999, 999, 999, 999, 0.00, NaN, NaN, NaN
CORUNNA, 29.47, 55, NaN, NaN, NaN, NaN, NaN, NaN, NaN
TOULON, 30.10, 49, 49, 57, 48, 0.00, NaN, NaN, NaN
