1863,03,17,Tuesday,DWR_1863_03-14.jpg
NAIRN, 30.32, 35
ABERDEEN, 30.25, 37
LEITH, 30.29, 40
BERWICK, 999.00, 999
COPENHAGEN, 29.85, 36
ARDROSSAN, 30.34, 38
PORTRUSH, 30.33, 39
SHIELDS, 30.28, 37
SCARBOROUGH, -999.00, -999
HELIGOLAND, 29.91, 39
LIVERPOOL, 30.33, 38
HOLYHEAD, 30.30, 41
GALWAY, 30.34, 39
HELDER, 30.00, 38
YARMOUTH, 30.12, 41
VALENTIA, 30.31, 47
QUEENSTOWN, 30.34, 42
LONDON, 30.20, 36
DOVER, 999.00, 999
PORTSMOUTH, 30.22, 38
WEYMOUTH, 30.29, 40
PORTLAND, 999.00, 999
PLYMOUTH, 30.32, 39
PENZANCE, 30.36, 41
JERSEY, 999.00, 999
BREST, 30.28, 39
LORIENT, 30.20, 41
ROCHEFORT, 30.12, 41
BAYONNE, 999.00, 44
LISBON, 30.19, 56
