1863,06,04,Thursday,DWR_1863_06-3.jpg
NAIRN, -999.00, 52
ABERDEEN, 29.74, 56
LEITH, 29.91, 54
BERWICK, 999.00, 999
COPENHAGEN, 999.00, 999
ARDROSSAN, 29.91, 54
PORTRUSH, 999.00, 999
SHIELDS, 29.97, 57
SCARBOROUGH, 29.95, 56
HELIGOLAND, 29.94, 54
LIVERPOOL, 30.02, 56
HOLYHEAD, 30.15, 54
GALWAY, 30.00, 56
HELDER, 999.00, 999
YARMOUTH, 29.96, 61
VALENTIA, 30.09, 59
QUEENSTOWN, 30.07, 52
LONDON, 30.00, 62
DOVER, 29.99, 59
PORTSMOUTH, 29.98, 62
WEYMOUTH, 30.04, 59
PORTLAND, 999.00, 999
PLYMOUTH, 30.08, 60
PENZANCE, 30.14, 58
JERSEY, 999.00, 999
BREST, 30.16, 55
LORIENT, 30.12, 59
ROCHEFORT, 30.20, 61
BAYONNE, 999.00, 999
LISBON, 999.00, 999
