1867,11,15,Friday,DWR_1867_11-15.jpg
SKUDDESNAES, 29.79, 43, NaN
NAIRN, 29.76, 47, 0.15
ABERDEEN, 29.67, 47, 0.43
LEITH, 29.71, 50, 0.10
ARDROSSAN, 29.73, 47, 0.05
GREENCASTLE, 29.69, 50, 0.46
SHIELDS, 29.69, 47, 0.46
SCARBOROUGH, 29.67, 51, 0.32
HELIGOLAND, 999.00, 48, 0.00
LIVERPOOL, 29.65, 48, 0.20
HOLYHEAD, 29.61, 46, 0.05
HELDER, 29.77, 47, NaN
YARMOUTH, 29.71, 49, 0.00
VALENTIA, 29.53, 47, 0.28
LONDON, 29.67, 51, 0.05
CAPECLEAR, 29.49, 48, 0.00
PORTSMOUTH, 29.61, 53, 0.16
WEYMOUTH, 29.59, 56, 0.11
PLYMOUTH, 29.53, -999, 0.27
PENZANCE, 29.53, 52, 0.20
BREST, 29.45, 54, 0.28
LORIENT, 29.45, 55, 999.00
ROCHEFORT, 29.49, 59, 0.00
CORUNNA, 29.16, 57, NaN
