1865,08,03,Thursday,DWR_1865_08-5.jpg
NAIRN, 29.87, 52, 0.25
ABERDEEN, 29.83, 52, 0.18
LEITH, 29.85, 55, 0.20
ARDROSSAN, 29.86, 55, 0.00
GREENCASTLE, 29.88, 54, 0.18
SHIELDS, 29.78, 56, 0.57
SCARBOROUGH, 29.71, 54, 0.08
HELIGOLAND, 29.73, 59, 0.17
LIVERPOOL, 29.79, 51, 0.33
HOLYHEAD, 29.78, 55, 0.22
GALWAY, 999.00, 999, 999.00
YARMOUTH, 999.00, 51, 0.30
VALENTIA, 29.96, 55, 0.07
QUEENSTOWN, 999.00, 999, 999.00
PEMBROKE, 999.00, 999, 999.00
LONDON, 29.73, 47, -999.00
CAPECLEAR, 29.95, 58, 0.00
DOVER, 999.00, 999, 999.00
PORTSMOUTH, 29.74, 51, 0.22
WEYMOUTH, 29.78, 54, 0.28
PLYMOUTH, 29.85, 52, 0.67
PENZANCE, 29.90, 57, 0.35
BREST, 29.92, 63, 0.28
LORIENT, 29.88, 57, 0.16
ROCHEFORT, 29.88, 57, 0.67
