1861,10,16,Wednesday,DWR_1861_10-14.jpg
NAIRN, 30.28, 41
ABERDEEN, 30.29, 44
LEITH, 30.32, 49
BERWICK, 30.31, 50
COPENHAGEN, 30.11, 51
ARDROSSAN, 30.37, 51
PORTRUSH, 30.37, 47
SHIELDS, 30.31, 46
SCARBOROUGH, 30.29, 54
HELIGOLAND, 999.00, 999
LIVERPOOL, 30.33, 50
HOLYHEAD, 999.00, 999
GALWAY, 30.41, 44
HELDER, 30.16, 51
YARMOUTH, 999.00, 56
VALENTIA, 30.37, 48
QUEENSTOWN, 30.36, 48
LONDON, 30.25, 56
DOVER, 30.20, 56
PORTSMOUTH, 30.22, 59
WEYMOUTH, 999.00, 999
PORTLAND, 30.23, 58
PLYMOUTH, -999.00, 60
PENZANCE, 30.25, 59
JERSEY, 999.00, 999
BREST, 30.19, 57
LORIENT, 999.00, 999
ROCHEFORT, 999.00, 999
BAYONNE, 30.10, 61
LISBON, 999.00, 999
