1868,11,18,Wednesday,DWR_1868_11-34.jpg
HEARTSCONTENT, 29.86, 32, 0.00
SKUDDESNAES, 999.00, 999, NaN
NAIRN, 30.44, 41, 0.00
ABERDEEN, 30.42, 41, 0.00
LEITH, 30.48, 40, 0.07
ARDROSSAN, 30.48, 41, 0.00
GREENCASTLE, 30.48, 44, 0.00
SHIELDS, 30.45, 40, 0.00
SCARBOROUGH, 30.44, 41, 0.05
CUXHAVEN, NaN, NaN, NaN
LIVERPOOL, 30.45, 44, 0.00
HOLYHEAD, 30.42, 42, 0.00
HELDER, 999.00, 999, NaN
YARMOUTH, 30.37, 45, 0.00
VALENTIA, 30.36, 47, 0.00
ROCHESPOINT, 30.32, 46, 0.00
LONDON, 30.36, 44, 0.00
CAPECLEAR, 30.29, 47, 0.00
CAPGRISNEZ, 30.31, 43, 0.00
BRUSSELS, 999.00, 999, NaN
PORTSMOUTH, 30.36, 43, 0.00
WEYMOUTH, 30.37, 44, 0.00
PLYMOUTH, 30.33, 999, 0.00
PENZANCE, 999.00, 999, 0.00
PARIS, 999.00, 999, -999.00
STRASBOURG, 999.00, 999, NaN
BREST, 30.20, 39, 0.00
LORIENT, 30.16, 37, 0.00
ROCHEFORT, 30.09, 43, 0.00
LYONS, 999.00, 999, NaN
BIARRITZ, 999.00, 48, 0.00
TOULON, 30.14, 50, 0.00
